timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1554336841,154622,4562.0,4562.0,4562.0,2.56,1.37,6.64,29.72,54.79,66.29,0.03,153208,4315.0,4315.0,4315.0,2.84,1.56,7.10,37.22,62.39,65.50,0.03399
1554336842,158895,4273.0,4273.0,4273.0,2.61,1.24,6.71,41.06,80.15,85.66,0.03,157440,4232.0,4232.0,4232.0,2.93,1.45,7.29,49.25,79.50,82.12,0.03318
1554336843,162363,3468.0,3468.0,3468.0,3.27,1.28,7.13,51.28,81.13,83.62,0.03,160795,3355.0,3355.0,3355.0,3.72,1.50,7.85,54.89,80.67,84.28,0.03259
1554336844,166757,4394.0,4394.0,4394.0,2.51,1.40,6.39,33.05,53.97,56.52,0.03,165137,4342.0,4342.0,4342.0,2.82,1.57,6.91,42.93,55.12,62.39,0.03185
1554336845,171414,4657.0,4657.0,4657.0,2.42,1.40,5.58,11.83,115.08,118.69,0.03,169847,4710.0,4710.0,4710.0,2.88,1.64,6.27,17.50,117.57,119.93,0.03150
1554336846,174878,3464.0,3464.0,3464.0,3.55,1.19,7.97,60.46,95.55,111.28,0.03,173202,3355.0,3355.0,3355.0,3.47,1.45,7.86,57.87,94.90,103.48,0.03094
1554336847,179207,4329.0,4329.0,4329.0,2.73,1.34,6.36,46.92,68.29,71.11,0.03,177462,4260.0,4260.0,4260.0,2.83,1.49,6.35,47.74,69.14,74.06,0.03027
1554336848,183479,4272.0,4272.0,4272.0,2.55,1.38,6.03,41.42,64.72,67.01,0.03,182162,4700.0,4700.0,4700.0,2.76,1.61,6.31,41.48,65.40,79.04,0.02970
1554336849,187088,3609.0,3609.0,3609.0,3.12,1.49,5.78,58.29,122.29,123.40,0.03,186005,3843.0,3843.0,3843.0,3.28,1.63,5.76,58.72,118.69,127.01,0.02908
1554336850,191418,4330.0,4330.0,4330.0,2.59,1.36,6.09,43.84,71.83,77.86,0.03,190488,4483.0,4483.0,4483.0,2.83,1.55,6.71,45.02,72.22,79.23,0.02853
1554336851,195599,4181.0,4181.0,4181.0,2.67,1.41,5.80,48.50,75.30,80.74,0.03,194807,4319.0,4319.0,4319.0,2.94,1.61,6.29,50.33,75.30,78.18,0.02796
1554336852,199819,4220.0,4220.0,4220.0,2.63,1.38,6.58,43.25,60.19,67.37,0.03,199292,4485.0,4485.0,4485.0,2.85,1.54,6.64,44.07,62.36,64.72,0.02743
1554336853,203727,3908.0,3908.0,3908.0,2.89,1.32,7.03,46.99,61.01,65.08,0.03,203574,4282.0,4282.0,4282.0,2.95,1.46,7.36,47.45,60.16,64.26,0.02689
1554336854,208504,4777.0,4777.0,4777.0,2.41,1.24,6.25,15.78,59.18,71.63,0.03,208107,4533.0,4533.0,4533.0,2.73,1.46,6.76,26.66,58.98,63.08,0.02649
1554336855,212360,3856.0,3856.0,3856.0,3.12,1.28,7.23,56.33,84.21,88.01,0.03,211909,3802.0,3802.0,3802.0,3.13,1.54,7.05,50.07,85.52,94.50,0.02601
1554336856,216052,3692.0,3692.0,3692.0,3.00,1.34,6.82,51.64,117.64,120.26,0.03,215648,3739.0,3739.0,3739.0,3.43,1.51,6.79,58.49,119.08,128.84,0.02554
1554336857,220337,4285.0,4285.0,4285.0,2.72,1.40,6.19,48.66,58.46,60.52,0.03,219847,4199.0,4199.0,4199.0,2.84,1.62,6.42,46.63,60.33,63.70,0.02508
1554336858,224757,4420.0,4420.0,4420.0,2.53,1.37,6.07,42.63,63.24,67.50,0.02,224294,4447.0,4447.0,4447.0,2.73,1.56,6.26,44.24,63.64,66.45,0.02466
1554336859,229176,4419.0,4419.0,4419.0,2.63,1.35,6.47,48.20,65.73,69.80,0.02,228695,4401.0,4401.0,4401.0,2.71,1.58,6.59,14.70,63.50,67.83,0.02426
1554336860,233141,3965.0,3965.0,3965.0,3.08,1.42,6.59,46.47,137.76,144.70,0.02,232612,3917.0,3917.0,3917.0,3.28,1.65,6.73,50.46,134.35,146.15,0.02385
1554336861,237508,4367.0,4367.0,4367.0,2.75,1.35,6.73,45.84,58.33,59.11,0.02,236660,4048.0,4048.0,4048.0,2.93,1.57,6.74,44.30,56.16,59.83,0.02345
1554336862,241997,4489.0,4489.0,4489.0,2.45,1.40,5.94,30.74,51.68,55.61,0.02,241365,4705.0,4705.0,4705.0,2.62,1.54,6.10,31.36,49.91,56.39,0.02311
1554336863,246360,4363.0,4363.0,4363.0,2.73,1.43,6.39,43.88,53.51,56.98,0.02,245358,3993.0,3993.0,3993.0,3.13,1.53,7.32,45.38,52.13,56.43,0.02273
1554336864,250937,4577.0,4577.0,4577.0,2.43,1.41,5.87,28.38,52.04,57.87,0.02,249938,4580.0,4580.0,4580.0,2.78,1.55,6.48,35.65,57.34,88.87,0.02246
1554336865,254790,3853.0,3853.0,3853.0,2.79,1.41,6.98,42.80,53.77,59.47,0.02,254184,4246.0,4246.0,4246.0,3.09,1.61,7.08,43.02,58.56,73.99,0.02210
1554336866,259171,4381.0,4381.0,4381.0,2.48,1.40,5.97,34.31,54.20,61.05,0.02,258918,4734.0,4734.0,4734.0,2.67,1.57,6.42,34.05,52.36,62.29,0.02180
1554336867,263439,4268.0,4268.0,4268.0,2.69,1.31,6.57,43.02,60.92,63.60,0.02,263080,4162.0,4162.0,4162.0,3.06,1.56,7.16,45.91,59.64,63.21,0.02147
1554336868,267290,3851.0,3851.0,3851.0,2.83,1.37,6.72,45.09,60.92,67.24,0.02,267282,4202.0,4202.0,4202.0,3.10,1.54,7.09,51.94,65.24,74.58,0.02114
1554336869,271619,4329.0,4329.0,4329.0,2.67,1.50,6.15,44.92,54.20,57.61,0.02,271576,4294.0,4294.0,4294.0,2.79,1.64,6.18,43.06,55.35,58.39,0.02083
1554336870,276012,4393.0,4393.0,4393.0,2.77,1.44,6.09,47.09,54.82,59.02,0.02,275790,4214.0,4214.0,4214.0,2.85,1.65,6.36,43.42,56.52,60.49,0.02053
1554336871,280337,4325.0,4325.0,4325.0,2.58,1.45,6.17,35.06,54.43,56.03,0.02,280207,4417.0,4417.0,4417.0,2.88,1.68,6.33,42.37,51.77,55.12,0.02024
1554336872,284509,4172.0,4172.0,4172.0,2.51,1.37,6.43,39.94,53.51,56.13,0.02,284551,4344.0,4344.0,4344.0,2.78,1.63,6.72,42.14,63.67,68.94,0.01995
1554336873,288638,4129.0,4129.0,4129.0,2.76,1.37,6.42,45.58,66.58,69.93,0.02,288765,4214.0,4214.0,4214.0,2.97,1.58,6.80,47.48,67.04,90.57,0.01967
1554336874,292763,4125.0,4125.0,4125.0,3.04,1.38,7.06,50.82,68.03,69.60,0.02,293029,4264.0,4264.0,4264.0,2.93,1.53,6.89,48.76,65.80,69.01,0.01940
1554336875,296822,4059.0,4059.0,4059.0,3.05,1.38,6.27,49.12,69.86,72.48,0.02,296797,3768.0,3768.0,3768.0,3.09,1.60,6.68,47.51,67.31,72.81,0.01915
1554336876,300475,3653.0,3653.0,3653.0,3.16,1.42,6.64,56.56,124.91,129.17,0.02,300107,3310.0,3310.0,3310.0,3.71,1.56,7.51,58.52,124.13,128.45,0.01895
1554336877,304845,4370.0,4370.0,4370.0,2.62,1.36,6.60,21.04,92.27,98.24,0.02,304680,4573.0,4573.0,4573.0,2.73,1.53,6.98,15.07,87.95,96.80,0.01875
1554336878,309067,4222.0,4222.0,4222.0,2.71,1.40,6.30,45.38,55.21,55.74,0.02,309054,4374.0,4374.0,4374.0,2.84,1.58,6.55,46.50,54.92,57.61,0.01851
1554336879,313352,4285.0,4285.0,4285.0,2.58,1.38,5.60,14.27,121.77,128.84,0.02,313226,4172.0,4172.0,4172.0,3.09,1.61,6.59,51.94,120.91,128.71,0.01830
1554336880,317147,3795.0,3795.0,3795.0,2.93,1.38,6.68,48.46,111.48,114.75,0.02,316956,3730.0,3730.0,3730.0,3.28,1.61,7.42,50.04,111.61,116.92,0.01808
1554336881,321071,3924.0,3924.0,3924.0,2.87,1.38,6.41,48.40,132.38,140.51,0.02,320919,3963.0,3963.0,3963.0,3.33,1.57,6.56,54.56,134.74,141.16,0.01785
1554336882,325467,4396.0,4396.0,4396.0,2.73,1.34,6.00,50.72,63.11,65.01,0.02,324959,4040.0,4040.0,4040.0,2.94,1.52,6.32,50.79,62.49,66.72,0.01763
1554336883,330115,4648.0,4648.0,4648.0,2.49,1.42,5.76,15.29,70.91,77.53,0.02,329627,4668.0,4668.0,4668.0,2.64,1.66,6.10,14.15,68.42,73.40,0.01748
1554336884,334406,4291.0,4291.0,4291.0,2.63,1.33,6.48,50.00,58.39,63.60,0.02,333727,4100.0,4100.0,4100.0,3.08,1.55,7.17,51.51,57.28,59.15,0.01726
1554336885,338565,4159.0,4159.0,4159.0,2.60,1.43,5.96,49.68,57.11,58.43,0.02,338081,4354.0,4354.0,4354.0,3.00,1.60,6.65,52.99,59.51,60.82,0.01706
1554336886,342708,4143.0,4143.0,4143.0,2.74,1.36,6.53,46.56,62.78,67.90,0.02,342271,4190.0,4190.0,4190.0,2.99,1.56,6.80,49.25,61.08,69.21,0.01685
1554336887,346873,4165.0,4165.0,4165.0,2.77,1.41,5.87,46.76,67.04,71.04,0.02,346478,4207.0,4207.0,4207.0,2.93,1.59,6.50,46.01,66.22,72.68,0.01665
1554336888,351390,4517.0,4517.0,4517.0,2.69,1.43,6.10,45.91,60.85,64.00,0.02,350855,4377.0,4377.0,4377.0,2.69,1.55,5.86,42.86,63.18,64.98,0.01648
1554336889,355428,4038.0,4038.0,4038.0,2.82,1.39,5.97,50.63,61.77,65.24,0.02,354819,3964.0,3964.0,3964.0,3.15,1.56,6.69,50.53,61.41,102.69,0.01629
1554336890,359968,4540.0,4540.0,4540.0,2.57,1.30,6.56,42.83,60.46,63.18,0.02,359376,4557.0,4557.0,4557.0,2.68,1.47,6.57,23.30,58.62,66.58,0.01613
1554336891,364420,4452.0,4452.0,4452.0,2.64,1.35,6.28,48.20,59.47,60.39,0.02,363580,4204.0,4204.0,4204.0,2.88,1.46,6.53,51.41,60.98,64.09,0.01595
1554336892,368708,4288.0,4288.0,4288.0,2.66,1.34,6.39,47.28,64.75,66.98,0.02,367682,4102.0,4102.0,4102.0,3.04,1.53,6.69,53.71,64.95,68.42,0.01577
1554336893,373286,4578.0,4578.0,4578.0,2.41,1.29,6.22,14.13,58.26,68.16,0.02,371984,4302.0,4302.0,4302.0,2.80,1.53,6.75,44.73,57.64,75.37,0.01562
1554336894,377654,4368.0,4368.0,4368.0,2.73,1.33,6.38,44.37,61.67,91.75,0.02,376209,4225.0,4225.0,4225.0,3.03,1.50,6.70,50.50,62.42,66.95,0.01546
1554336895,382111,4457.0,4457.0,4457.0,2.57,1.36,6.14,42.66,71.76,80.08,0.02,380670,4461.0,4461.0,4461.0,2.79,1.56,6.54,45.06,67.31,74.71,0.01531
1554336896,386268,4157.0,4157.0,4157.0,2.72,1.43,6.31,44.47,66.68,71.04,0.02,384744,4074.0,4074.0,4074.0,3.08,1.67,6.82,48.82,67.76,73.53,0.01515
1554336897,390342,4074.0,4074.0,4074.0,2.84,1.42,6.84,50.00,65.63,67.01,0.01,388986,4242.0,4242.0,4242.0,2.90,1.60,6.64,37.45,68.62,69.86,0.01499
1554336898,394591,4249.0,4249.0,4249.0,2.67,1.42,5.96,47.97,64.19,72.22,0.01,393115,4129.0,4129.0,4129.0,3.03,1.55,6.15,50.59,67.01,90.64,0.01484
1554336899,398874,4283.0,4283.0,4283.0,2.71,1.39,6.03,42.83,74.97,80.08,0.01,397288,4173.0,4173.0,4173.0,2.95,1.50,6.29,46.17,75.43,81.53,0.01468
1554336900,402967,4093.0,4093.0,4093.0,2.64,1.34,6.45,13.87,192.54,204.87,0.01,401472,4184.0,4184.0,4184.0,3.05,1.52,6.50,15.06,194.77,196.61,0.01462
1554336901,407094,4127.0,4127.0,4127.0,2.93,1.27,6.77,42.86,193.72,199.10,0.01,405333,3861.0,3861.0,3861.0,3.14,1.46,6.71,37.62,192.54,198.05,0.01451
1554336902,411109,4015.0,4015.0,4015.0,2.94,1.20,7.49,45.48,151.65,159.51,0.01,409124,3791.0,3791.0,3791.0,3.18,1.39,7.70,48.30,151.65,157.68,0.01436
1554336903,414804,3695.0,3695.0,3695.0,2.97,1.24,6.80,50.36,137.23,142.48,0.01,412983,3859.0,3859.0,3859.0,3.36,1.50,7.52,57.08,140.51,150.86,0.01422
1554336904,419411,4607.0,4607.0,4607.0,2.43,1.38,6.02,11.92,82.84,85.72,0.01,417691,4708.0,4708.0,4708.0,2.69,1.58,6.39,14.86,81.00,86.57,0.01414
1554336905,424043,4632.0,4632.0,4632.0,2.49,1.46,5.95,16.38,56.59,72.61,0.01,422245,4554.0,4554.0,4554.0,2.71,1.67,6.43,16.99,55.48,68.88,0.01403
1554336906,427995,3952.0,3952.0,3952.0,2.75,1.41,6.03,51.09,64.95,69.86,0.01,426472,4227.0,4227.0,4227.0,3.08,1.60,6.90,52.43,65.37,68.09,0.01390
1554336907,432443,4448.0,4448.0,4448.0,2.58,1.42,5.61,47.74,59.44,77.59,0.01,431097,4625.0,4625.0,4625.0,2.68,1.61,5.74,41.45,58.59,60.85,0.01379
1554336908,436394,3951.0,3951.0,3951.0,2.65,1.40,6.50,40.44,60.03,64.32,0.01,435431,4334.0,4334.0,4334.0,2.83,1.56,6.47,44.07,60.39,64.42,0.01366
1554336909,441254,4860.0,4860.0,4860.0,2.40,1.40,5.59,34.31,57.97,73.66,0.01,440014,4583.0,4583.0,4583.0,2.75,1.62,5.96,46.10,56.62,72.35,0.01358
1554336910,445904,4650.0,4650.0,4650.0,2.52,1.42,5.49,42.34,62.78,69.60,0.01,444620,4606.0,4606.0,4606.0,2.80,1.57,6.32,47.38,60.06,72.29,0.01349
1554336911,450094,4190.0,4190.0,4190.0,2.64,1.42,5.60,50.07,63.21,81.00,0.01,449109,4489.0,4489.0,4489.0,2.85,1.58,5.96,47.58,68.94,81.66,0.01337
1554336912,454378,4284.0,4284.0,4284.0,2.48,1.48,5.07,45.02,57.28,60.65,0.01,453790,4681.0,4681.0,4681.0,2.72,1.60,5.38,47.15,59.97,87.29,0.01326
1554336913,458775,4397.0,4397.0,4397.0,2.56,1.43,5.46,42.57,56.79,58.36,0.01,458422,4632.0,4632.0,4632.0,2.83,1.59,5.82,49.55,59.74,64.32,0.01315
1554336914,463241,4466.0,4466.0,4466.0,2.52,1.38,5.04,44.99,58.95,61.05,0.01,462909,4487.0,4487.0,4487.0,2.81,1.63,5.60,42.66,56.10,62.13,0.01304
1554336915,468136,4895.0,4895.0,4895.0,2.46,1.46,5.50,34.77,63.67,68.62,0.01,467551,4642.0,4642.0,4642.0,2.55,1.62,5.63,19.63,64.72,68.68,0.01297
1554336916,472670,4534.0,4534.0,4534.0,2.56,1.38,5.73,44.56,73.92,80.67,0.01,471947,4396.0,4396.0,4396.0,2.70,1.55,5.82,39.06,74.58,88.93,0.01288
1554336917,477143,4473.0,4473.0,4473.0,2.57,1.40,5.39,47.87,65.77,74.38,0.01,476548,4601.0,4601.0,4601.0,2.69,1.58,5.84,38.63,65.86,69.60,0.01278
1554336918,481211,4068.0,4068.0,4068.0,2.77,1.46,6.11,46.14,69.01,76.35,0.01,480511,3963.0,3963.0,3963.0,3.11,1.61,6.57,52.00,71.63,77.07,0.01268
1554336919,485238,4027.0,4027.0,4027.0,2.74,1.45,6.07,44.99,58.65,61.70,0.01,484663,4152.0,4152.0,4152.0,3.03,1.64,6.35,50.59,59.08,61.08,0.01257
1554336920,489085,3847.0,3847.0,3847.0,3.25,1.76,7.33,46.99,70.91,73.33,0.01,488243,3580.0,3580.0,3580.0,3.41,1.93,7.43,44.43,70.84,78.71,0.01251
1554336921,493539,4454.0,4454.0,4454.0,2.65,1.54,6.22,19.64,63.34,70.39,0.01,492417,4174.0,4174.0,4174.0,2.91,1.73,6.48,43.68,61.60,66.13,0.01240
1554336922,497899,4360.0,4360.0,4360.0,2.63,1.52,5.56,46.79,58.39,61.18,0.01,496693,4276.0,4276.0,4276.0,2.90,1.67,6.03,46.63,60.16,66.52,0.01230
1554336923,502056,4157.0,4157.0,4157.0,2.73,1.49,5.50,57.51,80.35,82.97,0.01,500694,4001.0,4001.0,4001.0,2.87,1.63,6.21,53.35,79.89,83.82,0.01220
1554336924,506188,4132.0,4132.0,4132.0,2.93,1.41,6.12,51.15,66.65,68.88,0.01,504850,4156.0,4156.0,4156.0,2.87,1.58,5.81,50.50,62.00,68.35,0.01210
1554336925,510283,4095.0,4095.0,4095.0,2.82,1.39,7.23,42.93,65.21,69.21,0.01,509081,4231.0,4231.0,4231.0,3.09,1.60,7.49,50.23,64.88,69.34,0.01201
1554336926,514633,4350.0,4350.0,4350.0,2.65,1.42,6.39,14.73,105.45,112.13,0.01,513018,3937.0,3937.0,3937.0,3.10,1.67,7.16,48.50,105.58,108.13,0.01191
1554336927,518862,4229.0,4229.0,4229.0,2.81,1.39,6.91,53.25,70.65,73.20,0.01,516989,3971.0,3971.0,3971.0,3.12,1.64,6.97,53.31,73.01,81.85,0.01182
1554336928,522892,4030.0,4030.0,4030.0,2.71,1.42,6.18,14.23,112.92,116.72,0.01,521289,4300.0,4300.0,4300.0,2.94,1.63,6.45,14.97,115.28,118.75,0.01173
1554336929,526946,4054.0,4054.0,4054.0,2.92,1.44,6.63,57.48,76.61,79.82,0.01,525304,4015.0,4015.0,4015.0,2.84,1.60,6.19,44.73,70.45,76.02,0.01164
1554336930,531203,4257.0,4257.0,4257.0,2.82,1.41,6.40,52.07,66.32,71.17,0.01,529513,4209.0,4209.0,4209.0,2.91,1.57,6.90,50.63,66.29,68.09,0.01155
1554336931,535737,4534.0,4534.0,4534.0,2.61,1.44,5.36,52.00,63.50,73.40,0.01,533842,4329.0,4329.0,4329.0,2.94,1.67,5.91,54.10,66.62,69.60,0.01146
1554336932,540002,4265.0,4265.0,4265.0,2.71,1.46,5.72,46.79,69.07,73.27,0.01,538188,4346.0,4346.0,4346.0,2.83,1.66,6.35,45.09,68.42,69.60,0.01138
1554336933,544025,4023.0,4023.0,4023.0,2.75,1.48,5.76,45.09,66.52,70.12,0.01,542403,4215.0,4215.0,4215.0,3.04,1.61,5.97,53.22,65.67,71.70,0.01129
1554336934,547968,3943.0,3943.0,3943.0,2.78,1.43,5.82,42.73,129.89,135.27,0.01,546461,4058.0,4058.0,4058.0,3.19,1.61,5.92,42.14,134.74,136.97,0.01121
1554336935,552369,4401.0,4401.0,4401.0,2.51,1.43,5.91,38.14,59.15,60.92,0.01,550950,4489.0,4489.0,4489.0,2.66,1.66,6.17,16.70,57.70,60.72,0.01112
1554336936,556931,4562.0,4562.0,4562.0,2.73,1.37,6.57,47.48,66.58,70.98,0.01,555059,4109.0,4109.0,4109.0,2.99,1.60,6.90,47.02,67.37,72.22,0.01104
1554336937,561353,4422.0,4422.0,4422.0,2.58,1.40,5.50,46.66,61.05,73.01,0.01,559357,4298.0,4298.0,4298.0,2.80,1.62,5.71,45.29,71.83,78.84,0.01096
1554336938,565969,4616.0,4616.0,4616.0,2.53,1.45,5.61,44.20,56.92,61.05,0.01,563939,4582.0,4582.0,4582.0,2.75,1.65,5.98,39.32,58.06,61.01,0.01090
1554336939,570446,4477.0,4477.0,4477.0,2.52,1.43,5.66,40.70,55.41,57.54,0.01,568425,4486.0,4486.0,4486.0,2.82,1.61,6.18,45.12,57.74,65.63,0.01082
1554336940,575195,4749.0,4749.0,4749.0,2.53,1.47,5.90,44.99,56.46,64.98,0.01,572776,4351.0,4351.0,4351.0,2.71,1.66,5.96,42.50,56.00,58.43,0.01075
1554336941,579387,4192.0,4192.0,4192.0,2.62,1.32,6.12,44.89,68.09,70.19,0.01,577139,4363.0,4363.0,4363.0,2.95,1.59,6.77,47.87,69.34,75.83,0.01068
