timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1559357580,1451,1451.0,1451.0,1451.0,1.94,1.20,6.04,10.89,23.63,30.92,0.00,1473,1473.0,1473.0,1473.0,2.97,1.45,9.53,33.54,64.65,67.76,0.00000
1559357581,3299,1848.0,1848.0,1848.0,1.72,0.74,2.51,13.65,141.95,146.93,0.12,3322,1849.0,1849.0,1849.0,2.67,0.95,8.54,37.32,108.27,153.22,0.11587
1559357582,5764,2465.0,2465.0,2465.0,1.12,0.70,2.34,8.08,35.65,35.88,0.13,5930,2608.0,2608.0,2608.0,1.98,0.93,5.50,26.21,56.00,69.14,0.12637
1559357583,7796,2032.0,2032.0,2032.0,1.33,0.69,2.29,10.56,59.57,63.83,0.09,8224,2294.0,2294.0,2294.0,2.27,0.87,6.11,45.06,63.77,69.40,0.09441
1559357584,10385,2589.0,2589.0,2589.0,1.03,0.63,2.13,7.94,40.17,51.05,0.09,10801,2577.0,2577.0,2577.0,2.03,0.82,6.16,35.59,63.93,79.17,0.08544
1559357585,12662,2277.0,2277.0,2277.0,1.31,0.77,2.34,6.82,68.16,71.17,0.07,13041,2240.0,2240.0,2240.0,2.19,0.93,4.90,39.35,68.68,70.19,0.07100
1559357586,15061,2399.0,2399.0,2399.0,1.00,0.63,2.18,5.70,47.42,73.66,0.06,15463,2422.0,2422.0,2422.0,2.28,0.87,6.95,39.45,84.34,98.89,0.06247
1559357587,17206,2145.0,2145.0,2145.0,1.18,0.69,2.47,7.33,56.89,81.79,0.05,17609,2146.0,2146.0,2146.0,2.51,0.91,7.19,54.62,79.56,80.22,0.05486
1559357588,19775,2569.0,2569.0,2569.0,1.12,0.69,2.12,5.87,50.99,53.87,0.05,20061,2452.0,2452.0,2452.0,2.06,0.95,5.78,26.87,68.94,72.02,0.05005
1559357589,22093,2318.0,2318.0,2318.0,1.31,0.63,2.18,8.53,116.46,125.37,0.05,22356,2295.0,2295.0,2295.0,2.12,0.90,4.57,26.54,118.49,126.75,0.04547
1559357590,24555,2462.0,2462.0,2462.0,1.02,0.57,2.13,6.52,72.94,76.15,0.04,24886,2530.0,2530.0,2530.0,2.15,0.80,4.81,38.47,87.69,116.65,0.04294
1559357591,26446,1891.0,1891.0,1891.0,1.75,0.82,4.01,23.30,66.13,66.72,0.04,26769,1883.0,1883.0,1883.0,2.45,0.98,6.77,36.80,61.28,71.04,0.04251
1559357592,27930,1484.0,1484.0,1484.0,2.23,1.02,4.73,48.01,88.15,89.33,0.05,28434,1665.0,1665.0,1665.0,2.77,1.20,8.16,42.76,81.40,88.93,0.04576
1559357593,29496,1566.0,1566.0,1566.0,2.16,0.98,5.00,13.17,93.45,108.46,0.05,29928,1494.0,1494.0,1494.0,3.07,1.18,7.99,48.50,89.92,92.93,0.04761
1559357594,31144,1648.0,1648.0,1648.0,1.87,0.99,5.12,11.47,63.05,73.47,0.05,31516,1588.0,1588.0,1588.0,2.82,1.27,8.18,43.06,69.14,75.37,0.04808
1559357595,32951,1807.0,1807.0,1807.0,2.10,0.97,5.22,15.11,69.60,75.37,0.05,33168,1652.0,1652.0,1652.0,2.76,1.22,7.97,41.68,67.57,79.23,0.04694
1559357596,34443,1492.0,1492.0,1492.0,2.31,0.93,5.80,48.14,91.49,91.68,0.05,34581,1413.0,1413.0,1413.0,3.19,1.20,7.93,65.90,89.33,91.10,0.04813
1559357597,35870,1427.0,1427.0,1427.0,2.08,0.93,5.16,18.69,101.06,122.75,0.05,36235,1654.0,1654.0,1654.0,3.01,1.18,7.30,47.02,101.78,134.61,0.04727
1559357598,37558,1688.0,1688.0,1688.0,2.17,0.95,5.54,22.79,68.09,103.42,0.05,37866,1631.0,1631.0,1631.0,2.60,1.20,7.72,23.81,66.72,104.07,0.04592
1559357599,38875,1317.0,1317.0,1317.0,2.38,0.96,5.98,47.71,86.18,90.51,0.05,39243,1377.0,1377.0,1377.0,3.38,1.22,9.00,53.77,91.95,97.91,0.04703
1559357600,40185,1310.0,1310.0,1310.0,3.08,1.16,6.91,60.49,101.06,102.56,0.05,40398,1155.0,1155.0,1155.0,3.59,1.37,11.21,55.31,100.53,105.71,0.04864
1559357601,41516,1331.0,1331.0,1331.0,2.83,1.32,8.03,32.16,79.04,79.50,0.05,41484,1086.0,1086.0,1086.0,3.84,1.47,11.43,66.72,78.12,82.58,0.05022
1559357602,42753,1237.0,1237.0,1237.0,3.15,1.28,8.86,60.03,84.15,85.26,0.05,42718,1234.0,1234.0,1234.0,3.30,1.45,10.79,33.11,84.61,85.66,0.05107
1559357603,43993,1240.0,1240.0,1240.0,2.99,1.35,8.54,46.92,66.81,73.73,0.05,43909,1191.0,1191.0,1191.0,3.58,1.55,10.17,56.72,71.63,72.22,0.05187
1559357604,45260,1267.0,1267.0,1267.0,3.12,1.27,8.78,43.94,70.98,75.24,0.05,44959,1050.0,1050.0,1050.0,3.81,1.54,11.56,56.95,81.66,109.77,0.05244
1559357605,46495,1235.0,1235.0,1235.0,2.92,1.20,8.29,47.42,66.68,71.89,0.05,46192,1233.0,1233.0,1233.0,3.31,1.40,9.55,54.49,72.42,80.81,0.05255
