timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1558128802,1176,1176.0,1176.0,1176.0,4.99,3.71,11.40,28.66,58.52,65.01,0.00,1177,1177.0,1177.0,1177.0,5.58,4.30,12.72,25.90,47.51,47.64,0.00000
1558128803,2868,1692.0,1692.0,1692.0,3.55,1.91,8.40,32.47,138.54,152.44,0.17,2913,1736.0,1736.0,1736.0,4.50,2.33,10.76,53.58,153.88,160.17,0.16773
1558128804,5203,2335.0,2335.0,2335.0,2.58,1.28,6.45,41.09,87.10,87.88,0.17,5340,2427.0,2427.0,2427.0,3.25,1.67,7.66,52.92,87.36,100.27,0.16553
1558128805,7573,2370.0,2370.0,2370.0,2.50,1.32,5.03,44.70,72.68,75.17,0.13,7849,2509.0,2509.0,2509.0,3.17,1.67,6.61,56.98,71.11,75.50,0.13242
1558128806,10404,2831.0,2831.0,2831.0,2.08,1.17,5.13,12.62,67.57,81.53,0.12,10826,2977.0,2977.0,2977.0,2.68,1.51,6.86,18.14,74.12,76.94,0.12389
1558128807,13670,3266.0,3266.0,3266.0,2.00,1.16,4.73,13.55,62.23,65.57,0.12,14192,3366.0,3366.0,3366.0,2.17,1.46,5.11,11.69,65.27,69.34,0.11947
1558128808,16222,2552.0,2552.0,2552.0,2.26,1.10,5.01,45.35,68.16,84.28,0.10,16952,2760.0,2760.0,2760.0,2.95,1.39,6.93,57.90,83.76,87.03,0.10203
1558128809,18993,2771.0,2771.0,2771.0,2.24,1.11,5.11,13.88,83.49,85.98,0.09,19673,2721.0,2721.0,2721.0,2.57,1.48,6.08,15.43,80.08,83.30,0.08936
1558128810,22040,3047.0,3047.0,3047.0,2.18,1.14,5.01,17.96,80.35,83.76,0.08,22568,2895.0,2895.0,2895.0,2.74,1.48,6.09,51.94,73.73,83.36,0.08078
1558128811,24718,2678.0,2678.0,2678.0,2.28,1.22,5.30,40.21,60.19,64.49,0.07,25448,2880.0,2880.0,2880.0,2.69,1.55,5.86,39.81,64.91,65.90,0.07256
1558128812,27593,2875.0,2875.0,2875.0,2.03,1.22,4.66,11.19,64.52,78.64,0.07,28348,2900.0,2900.0,2900.0,2.66,1.53,5.65,39.88,77.59,82.38,0.06630
