timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1558471362,563,563.0,563.0,563.0,10.18,5.94,39.62,72.09,76.35,77.00,0.00,405,405.0,405.0,405.0,11.06,6.42,47.45,77.46,103.81,103.81,0.00000
1558471363,1257,694.0,694.0,694.0,10.03,4.69,51.58,86.77,135.92,138.67,0.15,1108,703.0,703.0,703.0,9.70,5.03,43.78,94.31,140.12,149.16,0.14593
1558471364,2055,798.0,798.0,798.0,9.56,4.35,49.18,70.19,82.05,84.28,0.10,1810,702.0,702.0,702.0,8.44,4.42,31.95,59.74,77.07,79.23,0.10484
1558471365,2828,773.0,773.0,773.0,7.93,4.79,26.82,66.13,76.87,90.18,0.10,2719,909.0,909.0,909.0,8.55,4.67,26.10,85.33,112.13,112.59,0.09532
1558471366,3605,777.0,777.0,777.0,10.33,5.14,49.48,77.14,97.91,108.33,0.08,3439,720.0,720.0,720.0,8.84,4.37,38.99,71.30,88.74,123.67,0.07661
1558471367,4562,957.0,957.0,957.0,7.65,4.43,23.46,67.63,91.29,93.59,0.08,4364,925.0,925.0,925.0,7.20,4.17,22.94,63.24,77.92,99.09,0.07559
1558471368,5443,881.0,881.0,881.0,8.86,4.13,37.09,82.90,136.31,138.94,0.07,5063,699.0,699.0,699.0,8.68,4.18,32.08,77.53,128.78,135.27,0.06512
1558471369,6228,785.0,785.0,785.0,9.53,3.86,49.25,77.53,87.62,101.78,0.06,5856,793.0,793.0,793.0,8.33,3.49,32.98,79.36,97.78,101.71,0.05687
1558471370,6977,749.0,749.0,749.0,9.00,4.01,35.95,81.40,92.93,97.32,0.05,6635,779.0,779.0,779.0,9.16,4.03,32.08,81.26,96.73,103.74,0.05056
1558471371,7711,734.0,734.0,734.0,8.02,4.17,30.23,59.31,93.52,162.27,0.05,7409,774.0,774.0,774.0,8.45,4.17,31.52,66.32,119.93,157.02,0.04555
1558471372,8427,716.0,716.0,716.0,9.95,4.21,39.45,116.98,149.03,150.08,0.04,8221,812.0,812.0,812.0,10.37,4.79,32.52,121.77,164.23,186.52,0.04186
1558471373,9238,811.0,811.0,811.0,8.81,3.88,35.65,101.45,121.50,124.91,0.04,9010,789.0,789.0,789.0,8.71,4.49,28.74,77.99,116.33,118.88,0.03846
1558471374,9903,665.0,665.0,665.0,10.15,4.34,58.26,91.88,103.87,110.43,0.04,9791,781.0,781.0,781.0,9.19,3.90,33.69,83.49,97.91,102.11,0.03600
1558471375,10551,648.0,648.0,648.0,9.37,4.82,32.60,90.31,122.95,126.03,0.03,10553,762.0,762.0,762.0,10.30,4.49,48.99,89.85,106.89,122.88,0.03391
1558471376,11315,764.0,764.0,764.0,9.18,4.82,26.67,81.20,140.12,148.11,0.03,11256,703.0,703.0,703.0,10.09,5.12,45.19,81.13,121.90,142.48,0.03165
1558471377,12139,824.0,824.0,824.0,9.20,4.60,37.81,71.57,76.74,91.23,0.03,11945,689.0,689.0,689.0,8.99,4.59,28.66,70.91,81.92,94.37,0.02978
1558471378,12812,673.0,673.0,673.0,9.39,3.95,50.50,70.06,79.76,86.05,0.03,12721,776.0,776.0,776.0,9.91,4.02,54.76,76.94,90.31,96.08,0.02840
1558471379,13441,629.0,629.0,629.0,10.02,4.56,41.55,78.71,90.51,93.06,0.03,13424,703.0,703.0,703.0,10.86,5.08,47.55,79.63,98.70,148.90,0.02734
1558471380,14121,680.0,680.0,680.0,10.15,4.81,45.02,88.34,110.69,118.10,0.03,14133,709.0,709.0,709.0,10.13,4.82,40.70,82.64,103.94,105.51,0.02629
1558471381,14889,768.0,768.0,768.0,9.48,4.66,31.67,80.41,99.88,130.81,0.03,14788,655.0,655.0,655.0,9.75,5.24,33.06,76.35,91.62,95.81,0.02508
1558471382,15591,702.0,702.0,702.0,10.32,4.57,49.58,87.88,99.35,100.73,0.02,15472,684.0,684.0,684.0,10.28,5.14,45.71,86.70,94.44,108.79,0.02428
1558471383,16360,769.0,769.0,769.0,8.69,4.60,30.18,67.76,100.93,112.85,0.02,16187,715.0,715.0,715.0,10.18,5.32,41.03,76.48,106.36,106.95,0.02319
1558471384,16970,610.0,610.0,610.0,11.84,5.48,60.10,97.06,108.13,108.20,0.02,16835,648.0,648.0,648.0,10.33,5.41,46.47,93.19,97.65,98.44,0.02341
1558471385,17645,675.0,675.0,675.0,10.87,5.33,36.27,112.98,125.76,126.81,0.02,17425,590.0,590.0,590.0,11.34,5.44,36.50,103.42,126.22,128.78,0.02321
1558471386,18293,648.0,648.0,648.0,10.79,4.89,54.39,89.33,96.99,110.95,0.02,18040,615.0,615.0,615.0,10.63,3.94,60.10,93.32,101.45,109.90,0.02314
