timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1554922435,654,654.0,654.0,654.0,7.99,7.25,15.21,23.05,24.82,29.74,0.00,621,621.0,621.0,621.0,8.50,7.70,15.86,25.54,38.99,45.74,0.00000
1554922436,1717,1063.0,1063.0,1063.0,5.53,3.31,10.19,34.70,187.70,189.40,0.22,1629,1008.0,1008.0,1008.0,5.86,3.68,10.60,31.72,191.10,193.59,0.22314
1554922437,3999,2282.0,2282.0,2282.0,2.41,1.46,6.43,9.36,60.65,63.31,0.30,4077,2448.0,2448.0,2448.0,2.58,1.61,6.89,10.48,57.54,63.80,0.29889
1554922438,6057,2058.0,2058.0,2058.0,2.67,1.36,6.40,21.23,121.96,124.58,0.23,6326,2249.0,2249.0,2249.0,2.86,1.54,6.95,23.25,120.19,124.45,0.22758
1554922439,8689,2632.0,2632.0,2632.0,2.05,1.29,5.78,8.90,59.87,66.19,0.19,9000,2674.0,2674.0,2674.0,2.44,1.44,6.97,13.92,61.64,66.19,0.19056
1554922440,11346,2657.0,2657.0,2657.0,2.00,1.24,5.81,9.92,51.81,57.77,0.16,11793,2793.0,2793.0,2793.0,2.34,1.38,6.52,12.24,52.82,57.77,0.16179
1554922441,13500,2154.0,2154.0,2154.0,2.57,1.29,6.56,18.22,71.24,75.10,0.14,13877,2084.0,2084.0,2084.0,3.05,1.54,7.46,45.65,63.41,70.52,0.13747
1554922442,15307,1807.0,1807.0,1807.0,2.97,1.59,6.91,21.82,88.74,98.50,0.12,15854,1977.0,1977.0,1977.0,3.08,1.77,7.43,21.50,88.93,95.35,0.12057
1554922443,17232,1925.0,1925.0,1925.0,2.93,1.51,6.93,54.36,81.72,82.64,0.11,17896,2042.0,2042.0,2042.0,3.08,1.65,7.22,45.91,85.07,89.98,0.10694
1554922444,19055,1823.0,1823.0,1823.0,3.25,1.56,7.59,56.20,66.42,68.68,0.10,19789,1893.0,1893.0,1893.0,3.32,1.70,8.40,54.89,65.37,66.45,0.09710
1554922445,20797,1742.0,1742.0,1742.0,3.47,1.76,8.99,49.97,71.17,75.24,0.09,21370,1581.0,1581.0,1581.0,3.83,2.01,10.63,53.15,62.85,71.37,0.09055
1554922446,22421,1624.0,1624.0,1624.0,3.78,1.85,10.48,57.34,71.63,78.18,0.09,22844,1474.0,1474.0,1474.0,3.98,2.13,9.92,55.80,73.14,73.47,0.08590
1554922447,23803,1382.0,1382.0,1382.0,4.33,1.89,11.09,67.17,86.38,86.97,0.08,24225,1381.0,1381.0,1381.0,4.32,2.14,11.67,58.72,77.46,84.48,0.08338
1554922448,25437,1634.0,1634.0,1634.0,3.44,1.79,9.33,52.26,84.54,90.05,0.08,25755,1530.0,1530.0,1530.0,3.87,1.90,10.87,58.85,87.49,88.15,0.07878
1554922449,27028,1591.0,1591.0,1591.0,3.73,1.83,11.00,56.23,67.70,71.96,0.07,27364,1609.0,1609.0,1609.0,3.83,1.94,10.37,54.85,69.60,72.88,0.07473
1554922450,28408,1380.0,1380.0,1380.0,3.78,1.69,10.76,57.31,70.12,70.58,0.07,28935,1571.0,1571.0,1571.0,4.44,1.93,13.00,58.79,86.57,90.24,0.07171
1554922451,29825,1417.0,1417.0,1417.0,3.98,1.63,12.17,58.88,93.52,96.34,0.07,30339,1404.0,1404.0,1404.0,4.22,1.86,12.68,58.00,100.60,100.73,0.06925
1554922452,31433,1608.0,1608.0,1608.0,3.73,1.83,8.97,56.89,70.98,77.46,0.07,31991,1652.0,1652.0,1652.0,3.83,1.87,10.22,56.52,68.49,74.12,0.06589
1554922453,32911,1478.0,1478.0,1478.0,3.74,1.74,10.21,56.85,71.96,75.24,0.06,33519,1528.0,1528.0,1528.0,4.25,1.99,10.64,57.67,80.02,81.99,0.06338
1554922454,34328,1417.0,1417.0,1417.0,4.28,1.88,11.34,67.31,85.20,88.47,0.06,34991,1472.0,1472.0,1472.0,4.00,1.81,9.88,57.38,85.39,86.25,0.06130
1554922455,35874,1546.0,1546.0,1546.0,3.81,1.77,9.05,59.05,74.58,76.48,0.06,36606,1615.0,1615.0,1615.0,3.73,2.05,9.49,53.08,66.49,73.73,0.05883
1554922456,37296,1422.0,1422.0,1422.0,3.90,1.83,10.26,58.95,80.35,82.05,0.06,38267,1661.0,1661.0,1661.0,3.70,1.93,10.00,46.69,73.99,79.82,0.05664
1554922457,38613,1317.0,1317.0,1317.0,4.06,1.85,10.58,62.91,75.10,75.37,0.06,39654,1387.0,1387.0,1387.0,4.81,2.16,13.80,64.29,82.64,100.66,0.05531
1554922458,40043,1430.0,1430.0,1430.0,4.61,2.40,13.50,62.26,91.49,98.83,0.05,40819,1165.0,1165.0,1165.0,4.83,2.25,13.78,59.60,84.74,93.19,0.05431
1554922459,41396,1353.0,1353.0,1353.0,4.47,2.01,13.51,62.78,79.76,80.48,0.05,42103,1284.0,1284.0,1284.0,4.60,2.11,13.23,59.38,74.19,74.65,0.05333
1554922460,42593,1197.0,1197.0,1197.0,4.46,2.01,13.81,57.64,94.57,94.70,0.05,43307,1204.0,1204.0,1204.0,5.36,2.34,18.20,66.32,88.15,89.00,0.05286
1554922461,43933,1340.0,1340.0,1340.0,5.00,2.31,13.62,65.14,85.46,93.59,0.05,44377,1070.0,1070.0,1070.0,4.78,2.28,15.17,56.49,76.61,79.43,0.05231
1554922462,45025,1092.0,1092.0,1092.0,4.79,1.98,13.90,64.78,73.33,73.40,0.05,45661,1284.0,1284.0,1284.0,5.00,2.10,15.61,63.54,75.43,89.98,0.05182
1554922463,46214,1189.0,1189.0,1189.0,4.57,2.27,11.92,54.00,82.12,82.25,0.05,46997,1336.0,1336.0,1336.0,5.37,2.46,14.64,64.85,80.94,106.17,0.05086
1554922464,47575,1361.0,1361.0,1361.0,4.41,2.06,12.43,52.66,68.09,69.01,0.05,48347,1350.0,1350.0,1350.0,4.39,2.24,12.07,53.02,67.50,68.81,0.04977
1554922465,49053,1478.0,1478.0,1478.0,4.13,2.06,13.12,46.17,100.66,101.58,0.05,49714,1367.0,1367.0,1367.0,4.25,2.17,13.05,36.67,75.30,85.59,0.04841
1554922466,50056,1003.0,1003.0,1003.0,5.78,1.98,25.82,55.28,107.87,108.79,0.05,50784,1070.0,1070.0,1070.0,5.81,2.18,23.77,55.21,108.20,191.37,0.04800
1554922467,51304,1248.0,1248.0,1248.0,4.73,2.25,15.47,58.82,72.55,77.33,0.05,51993,1209.0,1209.0,1209.0,5.03,2.34,16.15,62.29,71.63,84.34,0.04734
