Running [WRITE, READ] with 25 threads 60 minutes
time,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1552512753,47417,3264.0,3264.0,3264.0,3.54,1.61,7.54,53.61,136.18,169.08,0.13,47473,3301.0,3301.0,3301.0,4.04,1.76,8.39,55.93,141.56,166.07,0.12897
1552512754,50600,3183.0,3183.0,3183.0,3.26,1.60,7.44,56.69,147.06,160.83,0.12,50787,3314.0,3314.0,3314.0,4.35,1.83,8.63,64.13,159.25,160.56,0.12003
1552512755,53367,2767.0,2767.0,2767.0,4.28,1.78,8.66,61.28,200.41,213.39,0.11,53731,2944.0,2944.0,2944.0,4.30,1.87,9.15,70.39,202.24,205.26,0.11283
1552512756,56488,3121.0,3121.0,3121.0,3.75,1.63,8.62,63.73,80.48,82.97,0.11,56866,3135.0,3135.0,3135.0,4.38,1.80,9.30,70.12,84.15,85.07,0.10700
1552512757,60393,3905.0,3905.0,3905.0,3.05,1.79,6.87,45.42,60.49,66.62,0.10,60924,4058.0,4058.0,4058.0,3.20,1.91,6.82,45.58,60.98,73.33,0.10029
1552512758,63790,3397.0,3397.0,3397.0,3.39,1.83,7.00,47.71,57.97,59.54,0.09,64524,3600.0,3600.0,3600.0,3.64,1.98,8.09,48.66,58.75,77.20,0.09495
1552512759,67888,4098.0,4098.0,4098.0,2.98,1.72,6.38,51.05,61.80,77.00,0.09,68819,4295.0,4295.0,4295.0,3.02,1.86,6.28,48.23,61.51,80.94,0.08957
1552512760,72244,4356.0,4356.0,4356.0,2.89,1.70,5.55,44.66,54.30,77.20,0.08,73031,4212.0,4212.0,4212.0,2.91,1.78,5.66,46.37,56.10,58.46,0.08477
1552512761,75629,3385.0,3385.0,3385.0,3.65,1.74,8.59,54.43,64.00,66.91,0.08,76552,3521.0,3521.0,3521.0,3.57,1.76,8.54,49.87,62.69,64.16,0.08110
1552512762,79172,3543.0,3543.0,3543.0,3.19,1.79,7.24,47.48,68.35,70.71,0.08,80264,3712.0,3712.0,3712.0,3.66,1.92,8.54,51.35,68.75,84.21,0.07744
1552512763,82453,3281.0,3281.0,3281.0,3.11,1.76,7.49,42.50,92.54,100.93,0.07,83938,3674.0,3674.0,3674.0,3.47,1.90,7.18,46.17,101.06,122.36,0.07409
1552512764,85322,2869.0,2869.0,2869.0,4.12,1.79,8.02,48.76,176.16,182.32,0.07,86909,2971.0,2971.0,2971.0,4.89,1.88,8.25,166.59,180.22,205.91,0.07130
1552512765,88657,3335.0,3335.0,3335.0,3.64,1.71,9.29,43.94,157.16,159.25,0.07,90526,3617.0,3617.0,3617.0,3.67,1.88,8.69,44.96,155.84,190.45,0.06831
1552512766,91671,3014.0,3014.0,3014.0,4.15,1.81,7.28,57.08,155.98,156.24,0.07,93593,3067.0,3067.0,3067.0,4.00,1.87,7.51,54.85,154.66,156.89,0.06602
1552512767,95036,3365.0,3365.0,3365.0,3.56,1.78,7.64,51.97,166.20,170.13,0.06,96850,3257.0,3257.0,3257.0,4.02,1.77,8.11,56.26,166.72,168.30,0.06356
1552512768,99187,4151.0,4151.0,4151.0,2.90,1.55,6.95,43.12,61.28,70.98,0.06,101124,4274.0,4274.0,4274.0,2.91,1.67,6.70,40.53,61.41,74.32,0.06119
1552512769,102309,3122.0,3122.0,3122.0,3.94,2.09,8.68,50.95,57.84,65.01,0.06,104475,3351.0,3351.0,3351.0,3.88,2.14,8.21,50.79,58.59,76.61,0.05947
1552512770,106340,4031.0,4031.0,4031.0,3.02,1.80,6.93,44.96,58.85,82.44,0.06,108252,3777.0,3777.0,3777.0,3.35,1.94,7.26,46.69,57.48,62.55,0.05740
1552512771,109695,3355.0,3355.0,3355.0,3.79,1.85,7.84,53.74,75.83,80.87,0.06,111510,3258.0,3258.0,3258.0,3.74,1.87,7.45,52.53,80.35,94.77,0.05576
1552512772,113602,3907.0,3907.0,3907.0,3.16,1.81,6.60,50.23,60.69,81.53,0.05,115145,3635.0,3635.0,3635.0,3.42,1.98,7.02,51.74,65.67,81.26,0.05397
1552512773,117105,3503.0,3503.0,3503.0,3.74,1.94,9.85,50.89,68.55,71.96,0.05,118401,3256.0,3256.0,3256.0,3.62,1.95,9.27,50.40,69.21,71.63,0.05253
1552512774,120493,3388.0,3388.0,3388.0,3.39,1.86,7.96,47.45,63.67,66.58,0.05,122004,3603.0,3603.0,3603.0,3.76,2.00,8.00,54.69,65.80,88.67,0.05105
1552512775,123968,3475.0,3475.0,3475.0,3.25,1.81,7.59,48.53,69.99,86.11,0.05,125674,3670.0,3670.0,3670.0,3.58,1.88,8.20,49.55,67.37,71.83,0.04961
1552512776,127593,3625.0,3625.0,3625.0,3.31,1.86,7.79,47.87,60.39,77.40,0.05,129579,3905.0,3905.0,3905.0,3.39,1.91,8.06,48.73,59.02,67.50,0.04820
1552512777,131087,3494.0,3494.0,3494.0,3.16,1.83,6.51,40.14,154.53,157.42,0.05,133451,3872.0,3872.0,3872.0,3.62,1.95,7.49,45.88,155.71,172.88,0.04685
1552512778,134465,3378.0,3378.0,3378.0,3.39,1.82,6.59,48.50,165.94,170.79,0.05,136941,3490.0,3490.0,3490.0,3.86,1.99,7.06,50.33,166.59,169.35,0.04559
1552512779,137612,3147.0,3147.0,3147.0,3.53,1.83,7.15,53.67,105.38,110.76,0.04,140356,3415.0,3415.0,3415.0,4.00,2.05,7.63,56.30,109.25,110.76,0.04454
1552512780,140954,3342.0,3342.0,3342.0,3.56,1.77,7.90,52.59,107.87,115.41,0.04,143864,3508.0,3508.0,3508.0,3.75,1.88,8.29,51.94,108.86,111.54,0.04346
1552512781,144153,3199.0,3199.0,3199.0,3.59,1.70,8.85,52.40,72.16,75.89,0.04,147389,3525.0,3525.0,3525.0,3.77,1.91,9.53,53.87,72.02,74.91,0.04254
1552512782,147567,3414.0,3414.0,3414.0,3.53,1.83,9.65,47.22,65.01,67.01,0.04,150904,3515.0,3515.0,3515.0,3.53,1.92,9.30,45.09,64.78,80.22,0.04159
1552512783,150999,3432.0,3432.0,3432.0,3.41,1.76,8.21,50.43,81.99,88.87,0.04,154461,3557.0,3557.0,3557.0,3.63,1.88,8.80,51.71,66.49,87.88,0.04066
1552512784,154451,3452.0,3452.0,3452.0,3.47,1.89,7.36,53.08,73.99,84.61,0.04,158005,3544.0,3544.0,3544.0,3.86,1.89,8.62,54.17,75.89,77.86,0.03977
1552512785,158456,4005.0,4005.0,4005.0,3.03,1.83,7.46,35.78,57.77,61.08,0.04,162062,4057.0,4057.0,4057.0,3.17,1.96,7.87,35.72,55.84,62.78,0.03886
1552512786,161724,3268.0,3268.0,3268.0,3.46,1.81,8.05,46.30,82.12,114.10,0.04,165406,3344.0,3344.0,3344.0,3.74,1.90,8.54,49.15,84.54,105.64,0.03808
1552512787,165163,3439.0,3439.0,3439.0,3.65,1.74,7.75,55.84,106.82,115.21,0.04,168837,3431.0,3431.0,3431.0,3.91,1.82,8.25,57.15,106.50,119.14,0.03729
1552512788,169117,3954.0,3954.0,3954.0,3.08,1.74,7.39,45.02,60.03,72.81,0.04,172646,3809.0,3809.0,3809.0,3.20,1.82,7.37,44.89,56.23,57.74,0.03649
1552512789,172427,3310.0,3310.0,3310.0,3.64,1.90,7.70,55.12,64.52,68.68,0.04,176268,3622.0,3622.0,3622.0,3.69,1.98,8.11,55.90,65.63,75.10,0.03580
1552512790,176173,3746.0,3746.0,3746.0,3.18,1.74,7.57,46.30,68.62,73.01,0.04,179949,3681.0,3681.0,3681.0,3.36,1.93,7.91,43.52,68.55,94.24,0.03506
1552512791,180176,4003.0,4003.0,4003.0,3.16,1.77,8.36,38.86,83.56,86.77,0.03,183817,3868.0,3868.0,3868.0,3.27,1.82,8.52,42.07,75.50,83.62,0.03436
1552512792,183827,3651.0,3651.0,3651.0,3.16,1.67,9.18,35.55,59.57,82.84,0.03,187387,3570.0,3570.0,3570.0,3.57,1.88,9.54,41.29,59.77,65.67,0.03370
1552512793,187708,3881.0,3881.0,3881.0,3.17,1.71,8.33,41.22,58.75,63.73,0.03,191337,3950.0,3950.0,3950.0,3.40,1.80,8.90,44.50,60.59,61.87,0.03305
1552512794,191141,3433.0,3433.0,3433.0,3.45,1.76,9.13,45.38,65.96,69.53,0.03,194924,3587.0,3587.0,3587.0,3.64,1.89,9.36,47.84,68.75,100.66,0.03245
1552512795,195080,3939.0,3939.0,3939.0,3.18,1.74,8.18,47.19,65.40,78.12,0.03,198673,3749.0,3749.0,3749.0,3.30,1.87,7.88,47.74,67.57,90.37,0.03184
1552512796,198359,3279.0,3279.0,3279.0,3.65,1.74,10.13,54.13,73.79,79.43,0.03,201853,3180.0,3180.0,3180.0,4.04,1.91,10.22,58.43,72.74,92.73,0.03139
1552512797,201240,2881.0,2881.0,2881.0,4.77,1.87,8.33,65.99,195.17,199.23,0.03,204607,2754.0,2754.0,2754.0,4.10,1.93,7.75,56.85,186.12,196.74,0.03096
1552512798,204124,2884.0,2884.0,2884.0,4.03,1.81,8.77,57.90,185.86,188.61,0.03,207455,2848.0,2848.0,2848.0,4.50,1.95,8.91,56.23,184.81,189.01,0.03054
1552512799,207428,3304.0,3304.0,3304.0,3.83,1.86,8.64,57.51,100.73,102.76,0.03,210682,3227.0,3227.0,3227.0,3.91,1.98,8.50,59.64,99.35,102.83,0.03009
1552512800,210522,3094.0,3094.0,3094.0,3.80,1.74,9.61,53.64,128.84,133.69,0.03,213713,3031.0,3031.0,3031.0,4.37,1.83,10.68,57.51,130.48,136.58,0.02968
1552512801,214044,3522.0,3522.0,3522.0,3.47,1.69,8.72,51.94,78.32,80.94,0.03,217194,3481.0,3481.0,3481.0,3.64,1.83,9.53,51.77,80.94,85.26,0.02921
1552512802,216847,2803.0,2803.0,2803.0,4.14,1.64,10.60,58.26,144.18,148.64,0.03,219966,2772.0,2772.0,2772.0,4.66,1.71,11.62,62.91,140.77,163.71,0.02892
1552512803,220310,3463.0,3463.0,3463.0,3.37,1.54,8.83,55.38,73.20,82.71,0.03,223660,3694.0,3694.0,3694.0,3.65,1.70,8.95,56.62,74.97,79.43,0.02846
1552512804,224258,3948.0,3948.0,3948.0,3.04,1.59,8.57,43.35,72.61,75.30,0.03,227602,3942.0,3942.0,3942.0,3.28,1.63,9.04,45.19,60.23,70.65,0.02801
1552512805,227824,3566.0,3566.0,3566.0,3.23,1.51,8.81,42.57,72.16,81.20,0.03,231389,3787.0,3787.0,3787.0,3.55,1.68,9.62,48.50,71.63,82.58,0.02758
1552512806,231590,3766.0,3766.0,3766.0,3.21,1.63,8.86,47.05,62.26,63.80,0.03,235005,3616.0,3616.0,3616.0,3.39,1.70,9.01,48.92,62.82,98.44,0.02715
1552512807,235307,3717.0,3717.0,3717.0,3.13,1.48,8.83,49.12,64.62,82.44,0.03,238826,3821.0,3821.0,3821.0,3.54,1.62,9.99,53.22,67.17,82.31,0.02673
1552512808,238671,3364.0,3364.0,3364.0,3.51,1.60,9.21,47.58,87.36,96.08,0.03,242431,3605.0,3605.0,3605.0,3.69,1.65,9.89,49.77,83.62,111.41,0.02634
1552512809,242055,3384.0,3384.0,3384.0,3.72,1.68,7.72,52.56,160.04,165.15,0.03,245844,3413.0,3413.0,3413.0,3.62,1.74,7.63,48.40,159.78,168.69,0.02595
1552512810,245364,3309.0,3309.0,3309.0,3.56,1.60,7.09,50.76,175.37,183.50,0.03,249062,3218.0,3218.0,3218.0,3.50,1.72,7.75,48.10,174.06,175.37,0.02558
1552512811,248643,3279.0,3279.0,3279.0,4.30,1.55,8.68,59.60,167.38,168.56,0.03,252001,2939.0,2939.0,2939.0,4.31,1.75,8.44,57.64,167.51,182.06,0.02523
1552512812,251931,3288.0,3288.0,3288.0,3.83,1.60,8.61,51.77,178.78,181.80,0.02,255515,3514.0,3514.0,3514.0,3.49,1.73,7.79,49.25,174.72,193.33,0.02488
1552512813,255148,3217.0,3217.0,3217.0,3.60,1.64,8.50,50.56,130.15,132.45,0.02,258988,3473.0,3473.0,3473.0,3.83,1.79,8.99,53.28,126.62,146.15,0.02454
1552512814,259331,4183.0,4183.0,4183.0,2.91,1.67,7.39,40.08,55.25,72.02,0.02,262911,3923.0,3923.0,3923.0,3.14,1.81,7.91,43.52,55.51,81.85,0.02422
1552512815,263196,3865.0,3865.0,3865.0,3.07,1.64,7.30,46.53,58.56,64.78,0.02,267054,4143.0,4143.0,4143.0,3.25,1.78,7.58,45.97,56.13,65.86,0.02390
1552512816,266961,3765.0,3765.0,3765.0,3.10,1.74,7.80,40.86,60.52,64.45,0.02,271150,4096.0,4096.0,4096.0,3.23,1.83,8.07,40.99,63.14,80.08,0.02358
1552512817,270594,3633.0,3633.0,3633.0,3.22,1.71,7.54,47.81,72.02,85.52,0.02,274976,3826.0,3826.0,3826.0,3.44,1.81,7.87,48.66,70.58,102.24,0.02327
1552512818,274314,3720.0,3720.0,3720.0,3.03,1.63,7.25,43.16,65.73,72.55,0.02,279028,4052.0,4052.0,4052.0,3.37,1.74,7.92,47.09,69.86,73.01,0.02297
1552512819,278140,3826.0,3826.0,3826.0,3.26,1.50,8.72,44.34,57.57,60.03,0.02,282796,3768.0,3768.0,3768.0,3.28,1.70,8.30,44.99,57.80,88.15,0.02267
1552512820,281795,3655.0,3655.0,3655.0,3.39,1.55,7.75,51.25,85.92,87.29,0.02,286318,3522.0,3522.0,3522.0,3.41,1.68,8.45,47.71,78.84,86.84,0.02239
1552512821,285299,3504.0,3504.0,3504.0,3.45,1.51,9.62,48.23,69.86,94.63,0.02,289998,3680.0,3680.0,3680.0,3.63,1.61,10.24,48.56,73.20,101.84,0.02211
1552512822,289107,3808.0,3808.0,3808.0,3.26,1.70,7.38,50.89,65.57,96.40,0.02,293718,3720.0,3720.0,3720.0,3.36,1.81,7.43,50.92,72.81,95.81,0.02184
1552512823,293259,4152.0,4152.0,4152.0,2.95,1.74,7.31,38.70,53.48,54.95,0.02,297791,4073.0,4073.0,4073.0,3.10,1.90,7.41,38.44,52.76,78.38,0.02159
1552512824,297142,3883.0,3883.0,3883.0,3.20,1.81,8.11,45.68,63.01,67.70,0.02,301414,3623.0,3623.0,3623.0,3.44,1.90,7.82,46.92,66.06,86.18,0.02133
1552512825,300540,3398.0,3398.0,3398.0,3.79,1.51,11.30,50.27,72.09,73.73,0.02,304804,3390.0,3390.0,3390.0,3.54,1.61,10.24,49.12,72.22,95.42,0.02110
1552512826,304073,3533.0,3533.0,3533.0,3.32,1.57,8.09,51.48,71.89,96.14,0.02,308785,3981.0,3981.0,3981.0,3.31,1.73,8.03,43.97,66.81,102.04,0.02085
1552512827,307908,3835.0,3835.0,3835.0,2.92,1.47,7.98,43.78,60.92,65.04,0.02,312715,3930.0,3930.0,3930.0,3.26,1.67,8.25,47.94,64.75,91.49,0.02061
1552512828,312220,4312.0,4312.0,4312.0,3.05,1.71,8.07,40.86,52.82,73.60,0.02,316760,4045.0,4045.0,4045.0,3.12,1.88,8.53,36.18,51.02,57.18,0.02041
1552512829,316003,3783.0,3783.0,3783.0,3.22,1.58,8.06,48.43,74.65,92.47,0.02,320147,3387.0,3387.0,3387.0,3.75,1.68,9.08,52.79,76.94,96.60,0.02018
1552512830,319492,3489.0,3489.0,3489.0,3.25,1.70,8.20,46.20,61.90,78.45,0.02,323977,3830.0,3830.0,3830.0,3.54,1.77,9.22,47.68,61.44,63.11,0.01995
1552512831,322988,3496.0,3496.0,3496.0,3.34,1.69,7.85,49.02,62.49,125.63,0.02,327774,3797.0,3797.0,3797.0,3.25,1.83,7.45,43.58,61.44,98.11,0.01973
1552512832,326801,3813.0,3813.0,3813.0,2.95,1.57,8.72,36.96,64.23,78.58,0.02,331799,4025.0,4025.0,4025.0,3.38,1.79,9.50,44.47,72.81,76.87,0.01952
1552512833,330662,3861.0,3861.0,3861.0,3.30,1.43,9.32,46.92,54.17,81.07,0.02,335536,3737.0,3737.0,3737.0,3.48,1.60,9.15,47.81,58.98,97.78,0.01930
1552512834,334171,3509.0,3509.0,3509.0,3.16,1.68,8.83,42.76,59.44,69.86,0.02,339418,3882.0,3882.0,3882.0,3.47,1.71,10.05,44.89,68.49,71.57,0.01910
1552512835,337974,3803.0,3803.0,3803.0,3.23,1.50,8.89,45.42,78.71,83.82,0.02,342984,3566.0,3566.0,3566.0,3.63,1.67,10.36,47.71,80.48,107.35,0.01889
1552512836,341499,3525.0,3525.0,3525.0,3.65,1.66,10.29,48.96,60.23,82.77,0.02,346215,3231.0,3231.0,3231.0,3.74,1.89,9.52,51.61,61.34,63.64,0.01873
1552512837,344986,3487.0,3487.0,3487.0,3.51,1.78,8.67,54.30,75.69,79.82,0.02,349590,3375.0,3375.0,3375.0,3.74,1.95,8.88,49.12,79.76,83.56,0.01856
1552512838,348881,3895.0,3895.0,3895.0,3.18,1.70,8.25,44.76,62.82,68.49,0.02,353353,3763.0,3763.0,3763.0,3.33,1.84,8.08,45.48,61.96,96.08,0.01837
1552512839,352713,3832.0,3832.0,3832.0,3.15,1.52,9.16,44.73,59.38,62.98,0.02,357193,3840.0,3840.0,3840.0,3.33,1.62,9.45,46.10,61.08,63.11,0.01818
1552512840,356373,3660.0,3660.0,3660.0,3.43,1.52,9.13,49.71,70.65,76.35,0.02,360690,3497.0,3497.0,3497.0,3.49,1.68,8.95,47.87,69.21,99.42,0.01800
1552512841,359627,3254.0,3254.0,3254.0,3.48,1.70,9.03,51.64,64.68,90.37,0.02,364464,3774.0,3774.0,3774.0,3.62,1.77,9.62,52.79,63.54,98.96,0.01783
1552512842,363392,3765.0,3765.0,3765.0,3.33,1.58,9.82,45.09,72.22,73.79,0.02,367891,3427.0,3427.0,3427.0,3.59,1.74,10.50,43.81,72.94,96.93,0.01765
1552512843,367301,3909.0,3909.0,3909.0,3.14,1.57,8.84,43.88,61.87,66.55,0.02,371462,3571.0,3571.0,3571.0,3.57,1.73,9.58,49.48,61.80,70.91,0.01748
1552512844,371133,3832.0,3832.0,3832.0,3.31,1.69,9.10,46.60,66.62,96.73,0.02,375177,3715.0,3715.0,3715.0,3.29,1.73,8.45,47.45,65.47,101.84,0.01731
1552512845,374643,3510.0,3510.0,3510.0,3.22,1.71,8.22,49.68,62.69,65.27,0.02,379017,3840.0,3840.0,3840.0,3.53,1.86,8.47,49.02,62.75,64.09,0.01715
1552512846,378067,3424.0,3424.0,3424.0,3.46,1.71,8.59,49.55,72.94,74.97,0.02,382491,3474.0,3474.0,3474.0,3.75,1.85,8.72,52.89,74.45,87.03,0.01700
1552512847,381758,3691.0,3691.0,3691.0,3.49,1.68,9.55,45.12,57.28,61.01,0.02,386171,3680.0,3680.0,3680.0,3.26,1.84,8.17,39.32,55.61,57.08,0.01685
1552512848,385399,3641.0,3641.0,3641.0,3.11,1.69,7.63,45.06,65.40,88.74,0.02,390079,3908.0,3908.0,3908.0,3.46,1.86,7.71,48.66,66.45,77.20,0.01669
1552512849,388986,3587.0,3587.0,3587.0,3.49,1.71,8.84,60.75,67.31,92.86,0.02,393577,3498.0,3498.0,3498.0,3.55,1.86,8.77,57.64,66.03,98.30,0.01654
1552512850,392439,3453.0,3453.0,3453.0,3.52,1.58,9.17,51.22,74.97,114.43,0.02,397137,3560.0,3560.0,3560.0,3.58,1.76,8.81,55.84,74.45,95.09,0.01639
1552512851,395985,3546.0,3546.0,3546.0,3.52,1.61,8.64,53.08,69.01,71.89,0.02,400578,3441.0,3441.0,3441.0,3.59,1.69,8.39,54.20,69.73,104.73,0.01625
1552512852,399362,3377.0,3377.0,3377.0,3.54,1.63,8.48,65.04,76.15,77.66,0.02,404079,3501.0,3501.0,3501.0,3.70,1.73,9.09,63.54,76.28,78.45,0.01612
1552512853,402574,3212.0,3212.0,3212.0,3.83,1.64,9.70,59.97,69.93,101.52,0.02,407299,3220.0,3220.0,3220.0,3.91,1.74,9.47,61.67,74.38,96.27,0.01602
1552512854,406281,3707.0,3707.0,3707.0,3.38,1.63,8.58,53.44,64.26,83.36,0.02,410842,3543.0,3543.0,3543.0,3.35,1.78,8.72,49.94,66.06,87.36,0.01588
1552512855,409991,3710.0,3710.0,3710.0,3.34,1.76,8.02,50.04,58.33,61.28,0.02,414697,3855.0,3855.0,3855.0,3.37,1.80,8.11,49.45,61.54,95.42,0.01574
1552512856,413498,3507.0,3507.0,3507.0,3.74,1.75,9.04,59.80,83.76,95.81,0.02,417907,3210.0,3210.0,3210.0,3.70,1.82,9.81,55.31,77.92,98.30,0.01562
1552512857,416847,3349.0,3349.0,3349.0,3.67,1.93,7.66,51.94,72.74,72.94,0.02,421484,3577.0,3577.0,3577.0,3.52,2.05,8.04,45.45,72.42,83.76,0.01550
1552512858,420345,3498.0,3498.0,3498.0,3.43,1.70,9.09,53.77,72.81,81.46,0.02,425008,3524.0,3524.0,3524.0,3.66,1.84,9.08,54.62,74.84,85.59,0.01538
1552512859,422970,2625.0,2625.0,2625.0,4.53,2.04,8.89,53.05,189.66,195.82,0.02,427637,2629.0,2629.0,2629.0,4.86,2.11,8.62,67.17,186.52,195.82,0.01534
1552512860,426447,3477.0,3477.0,3477.0,3.56,1.77,7.54,48.04,143.39,224.79,0.02,431174,3537.0,3537.0,3537.0,3.61,2.02,7.68,49.12,136.58,144.97,0.01524
1552512861,429628,3181.0,3181.0,3181.0,4.06,1.82,7.02,55.84,171.18,173.67,0.02,433961,2787.0,2787.0,2787.0,4.30,1.94,7.24,58.85,173.80,192.02,0.01514
1552512862,433028,3400.0,3400.0,3400.0,3.47,1.88,5.67,52.92,160.96,161.48,0.02,437463,3502.0,3502.0,3502.0,3.74,2.08,5.91,52.76,159.12,175.11,0.01501
1552512863,436578,3550.0,3550.0,3550.0,3.42,1.88,7.18,50.33,69.07,70.45,0.01,441127,3664.0,3664.0,3664.0,3.26,1.99,6.75,48.10,69.60,97.26,0.01489
1552512864,440507,3929.0,3929.0,3929.0,3.12,1.82,7.55,42.01,65.27,74.06,0.01,444923,3796.0,3796.0,3796.0,3.54,2.02,8.09,48.14,73.60,106.04,0.01478
1552512865,444639,4132.0,4132.0,4132.0,2.93,1.63,6.80,41.45,71.43,83.69,0.01,448795,3872.0,3872.0,3872.0,3.26,1.80,7.46,44.79,76.55,83.62,0.01467
1552512866,448189,3550.0,3550.0,3550.0,3.48,1.90,7.30,52.00,62.03,75.37,0.01,452438,3643.0,3643.0,3643.0,3.50,2.00,7.14,50.92,60.29,66.65,0.01455
1552512867,452330,4141.0,4141.0,4141.0,3.05,1.87,6.47,44.30,62.26,65.60,0.01,456266,3828.0,3828.0,3828.0,3.20,2.02,6.17,44.96,62.03,86.44,0.01445
1552512868,456200,3870.0,3870.0,3870.0,3.15,1.79,7.42,42.63,65.08,68.68,0.01,460189,3923.0,3923.0,3923.0,3.24,1.82,7.30,42.11,63.73,67.01,0.01433
1552512869,459669,3469.0,3469.0,3469.0,3.30,1.73,7.44,50.99,80.48,82.97,0.01,463648,3459.0,3459.0,3459.0,3.65,1.97,8.51,47.28,80.61,82.44,0.01424
1552512870,463177,3508.0,3508.0,3508.0,3.28,1.85,7.06,49.61,64.39,71.50,0.01,467203,3555.0,3555.0,3555.0,3.99,1.96,8.77,51.77,67.17,96.67,0.01413
1552512871,467052,3875.0,3875.0,3875.0,3.06,1.85,6.48,43.22,61.60,64.23,0.01,471262,4059.0,4059.0,4059.0,3.22,2.01,6.71,43.81,63.96,74.06,0.01402
1552512872,470789,3737.0,3737.0,3737.0,3.08,1.78,6.38,46.04,62.69,69.66,0.01,475202,3940.0,3940.0,3940.0,3.34,1.94,7.21,49.38,65.11,75.96,0.01392
1552512873,474409,3620.0,3620.0,3620.0,3.44,1.76,9.04,54.39,68.81,76.81,0.01,478529,3327.0,3327.0,3327.0,3.79,1.82,10.95,57.28,69.34,73.40,0.01383
1552512874,477935,3526.0,3526.0,3526.0,3.29,1.74,8.19,46.14,69.21,74.25,0.01,482302,3773.0,3773.0,3773.0,3.54,1.88,8.06,51.09,72.02,84.28,0.01372
1552512875,481694,3759.0,3759.0,3759.0,3.28,1.76,7.13,47.61,73.47,77.73,0.01,485954,3652.0,3652.0,3652.0,3.45,1.84,7.41,47.81,71.89,84.21,0.01362
1552512876,485622,3928.0,3928.0,3928.0,3.00,1.85,6.00,42.27,64.52,69.53,0.01,489974,4020.0,4020.0,4020.0,3.24,2.01,6.26,43.35,68.09,70.39,0.01352
1552512877,489175,3553.0,3553.0,3553.0,3.38,1.78,7.14,49.58,61.60,65.08,0.01,493569,3595.0,3595.0,3595.0,3.60,1.93,7.13,51.90,61.15,68.03,0.01343
1552512878,493311,4136.0,4136.0,4136.0,2.95,1.71,6.52,42.01,65.21,71.96,0.01,497578,4009.0,4009.0,4009.0,3.12,1.97,6.84,34.50,64.26,84.02,0.01335
1552512879,497115,3804.0,3804.0,3804.0,3.20,1.74,7.47,48.01,84.67,86.05,0.01,501488,3910.0,3910.0,3910.0,3.29,1.81,8.30,46.27,82.77,86.57,0.01325
1552512880,500791,3676.0,3676.0,3676.0,3.22,1.72,7.38,51.35,65.31,73.14,0.01,505057,3569.0,3569.0,3569.0,3.65,1.91,8.31,57.54,69.86,97.85,0.01316
