Running [WRITE, READ] with 10 threads 60 minutes
time,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1549917045,1300498,1417.0,1417.0,1417.0,3.39,1.50,8.66,61.54,85.00,89.19,0.02,1301817,1470.0,1470.0,1470.0,3.52,1.72,9.20,56.56,90.83,109.12,0.01592
1549917046,1301960,1462.0,1462.0,1462.0,3.20,1.29,8.28,51.68,80.28,98.04,0.02,1303182,1365.0,1365.0,1365.0,3.54,1.50,9.55,59.15,84.61,85.79,0.01593
1549917047,1303521,1561.0,1561.0,1561.0,3.49,1.38,10.53,65.11,73.47,75.83,0.02,1304500,1318.0,1318.0,1318.0,3.67,1.58,11.40,56.79,73.07,93.91,0.01593
1549917048,1304635,1114.0,1114.0,1114.0,4.12,1.35,12.43,66.32,91.82,105.58,0.02,1305509,1009.0,1009.0,1009.0,5.39,1.57,16.70,74.12,108.72,108.99,0.01596
1549917049,1305768,1133.0,1133.0,1133.0,4.21,1.26,13.36,64.06,113.90,122.49,0.02,1306896,1387.0,1387.0,1387.0,3.78,1.52,12.24,56.23,76.35,76.48,0.01597
1549917050,1307210,1442.0,1442.0,1442.0,3.17,1.48,8.72,54.98,85.85,93.52,0.02,1308398,1502.0,1502.0,1502.0,3.58,1.56,9.02,60.06,87.49,90.90,0.01597
1549917051,1308753,1543.0,1543.0,1543.0,3.29,1.29,8.77,55.93,76.41,78.51,0.02,1309624,1226.0,1226.0,1226.0,3.81,1.50,11.31,58.88,73.33,75.24,0.01598
1549917052,1309842,1089.0,1089.0,1089.0,3.97,1.23,13.34,64.59,79.04,80.28,0.02,1310821,1197.0,1197.0,1197.0,4.85,1.61,17.01,73.73,91.23,104.73,0.01600
1549917053,1310903,1061.0,1061.0,1061.0,4.21,1.52,12.53,67.96,99.09,102.63,0.02,1311797,976.0,976.0,976.0,5.26,1.67,20.25,79.69,104.33,136.31,0.01603
1549917054,1311864,961.0,961.0,961.0,4.83,1.17,19.69,68.94,198.57,220.73,0.02,1312643,846.0,846.0,846.0,6.67,1.55,25.10,93.65,219.02,219.41,0.01605
1549917055,1312960,1096.0,1096.0,1096.0,4.16,1.15,13.39,69.53,174.98,176.82,0.02,1313770,1127.0,1127.0,1127.0,4.91,1.56,13.86,76.48,170.92,175.77,0.01607
1549917056,1314359,1399.0,1399.0,1399.0,3.12,1.31,8.77,52.40,73.47,79.63,0.02,1315132,1362.0,1362.0,1362.0,3.28,1.49,9.17,37.03,103.28,109.97,0.01607
1549917057,1315591,1232.0,1232.0,1232.0,3.73,1.17,10.29,66.75,144.44,174.98,0.02,1316441,1309.0,1309.0,1309.0,4.95,1.37,13.07,73.66,143.39,146.54,0.01608
1549917058,1316637,1046.0,1046.0,1046.0,4.42,1.22,19.43,65.80,133.37,156.63,0.02,1317460,1019.0,1019.0,1019.0,4.87,1.39,14.85,76.55,154.53,154.80,0.01610
1549917059,1317481,844.0,844.0,844.0,5.69,1.53,19.19,130.48,146.54,154.93,0.02,1318331,871.0,871.0,871.0,5.82,1.63,20.81,82.71,152.44,154.27,0.01614
1549917060,1318454,973.0,973.0,973.0,5.27,1.37,18.24,79.63,170.13,172.49,0.02,1319208,877.0,877.0,877.0,5.12,1.73,16.22,72.16,173.80,173.80,0.01616
1549917061,1319475,1021.0,1021.0,1021.0,5.07,1.31,11.58,116.98,163.97,183.63,0.02,1320275,1067.0,1067.0,1067.0,4.99,1.49,10.99,116.52,162.27,162.66,0.01618
1549917062,1320572,1097.0,1097.0,1097.0,4.11,1.16,14.07,75.83,166.46,168.69,0.02,1321378,1103.0,1103.0,1103.0,4.80,1.41,14.54,79.50,174.19,180.36,0.01620
1549917063,1321794,1222.0,1222.0,1222.0,3.94,1.19,9.81,86.38,132.06,135.14,0.02,1322670,1292.0,1292.0,1292.0,4.37,1.44,11.16,69.73,135.27,135.66,0.01621
1549917064,1323105,1311.0,1311.0,1311.0,3.37,1.18,9.58,48.37,105.97,115.15,0.02,1323930,1260.0,1260.0,1260.0,4.30,1.42,13.25,60.00,117.05,129.43,0.01621
1549917065,1324117,1012.0,1012.0,1012.0,3.96,1.09,13.56,67.31,77.53,94.57,0.02,1325343,1413.0,1413.0,1413.0,4.27,1.44,13.80,62.78,86.51,89.33,0.01623
1549917066,1325799,1682.0,1682.0,1682.0,3.42,1.15,8.98,63.67,90.96,98.24,0.02,1326729,1386.0,1386.0,1386.0,3.07,1.43,8.77,43.75,74.97,99.16,0.01622
1549917067,1327653,1854.0,1854.0,1854.0,2.74,1.06,7.95,52.63,78.25,98.63,0.02,1328408,1679.0,1679.0,1679.0,2.90,1.38,7.73,37.39,74.65,85.79,0.01621
1549917068,1329108,1455.0,1455.0,1455.0,3.39,1.10,10.50,57.54,109.84,114.10,0.02,1329810,1402.0,1402.0,1402.0,3.59,1.38,8.88,61.80,106.50,129.24,0.01621
1549917069,1330383,1275.0,1275.0,1275.0,3.52,1.05,13.29,52.76,96.27,104.33,0.02,1331161,1351.0,1351.0,1351.0,4.02,1.38,13.69,61.54,80.67,83.49,0.01622
1549917070,1331803,1420.0,1420.0,1420.0,3.44,1.06,13.05,54.76,96.34,96.40,0.02,1332598,1437.0,1437.0,1437.0,3.55,1.25,12.54,53.97,109.38,120.39,0.01622
1549917071,1333022,1219.0,1219.0,1219.0,4.20,1.33,12.40,65.01,85.79,99.81,0.02,1333813,1215.0,1215.0,1215.0,4.00,1.56,12.98,58.00,104.14,104.66,0.01623
1549917072,1334084,1062.0,1062.0,1062.0,4.10,0.97,16.92,74.97,98.37,98.63,0.02,1335047,1234.0,1234.0,1234.0,4.54,1.31,17.43,74.38,97.52,124.58,0.01625
1549917073,1335484,1400.0,1400.0,1400.0,3.21,1.09,11.96,40.83,87.29,128.52,0.02,1336531,1484.0,1484.0,1484.0,3.67,1.41,11.34,55.12,79.89,81.72,0.01624
1549917074,1336786,1302.0,1302.0,1302.0,3.76,1.55,12.39,57.02,69.66,71.57,0.02,1337853,1322.0,1322.0,1322.0,3.61,1.50,11.87,49.15,75.37,79.43,0.01625
1549917075,1338680,1894.0,1894.0,1894.0,2.93,1.02,9.12,50.53,77.33,79.17,0.02,1339350,1497.0,1497.0,1497.0,3.01,1.32,8.74,53.05,73.73,77.27,0.01624
1549917076,1340053,1373.0,1373.0,1373.0,3.29,1.15,10.41,55.25,73.14,81.53,0.02,1340717,1367.0,1367.0,1367.0,4.09,1.29,13.48,58.69,79.50,82.05,0.01625
1549917077,1341696,1643.0,1643.0,1643.0,2.60,1.13,7.77,19.07,71.63,75.30,0.02,1342487,1770.0,1770.0,1770.0,3.23,1.46,8.45,59.80,77.27,81.72,0.01624
1549917078,1343445,1749.0,1749.0,1749.0,2.67,1.08,7.39,44.47,71.04,75.89,0.02,1344355,1868.0,1868.0,1868.0,2.81,1.27,7.54,43.81,77.33,92.01,0.01623
1549917079,1344853,1408.0,1408.0,1408.0,3.43,1.21,11.31,56.72,78.51,79.23,0.02,1345779,1424.0,1424.0,1424.0,3.61,1.44,11.14,54.98,69.14,76.09,0.01623
1549917080,1346354,1501.0,1501.0,1501.0,3.45,1.39,9.36,62.62,76.55,81.79,0.02,1347149,1370.0,1370.0,1370.0,3.50,1.56,9.25,57.02,77.59,82.18,0.01623
1549917081,1348001,1647.0,1647.0,1647.0,3.04,1.16,8.94,47.68,61.24,65.86,0.02,1348746,1597.0,1597.0,1597.0,3.09,1.46,8.31,45.38,62.72,70.78,0.01623
1549917082,1349519,1518.0,1518.0,1518.0,3.07,1.27,8.27,60.06,81.66,98.30,0.02,1350472,1726.0,1726.0,1726.0,3.07,1.46,7.97,47.61,67.17,68.49,0.01622
1549917083,1350803,1284.0,1284.0,1284.0,4.03,1.06,14.28,67.37,100.14,101.91,0.02,1351782,1310.0,1310.0,1310.0,3.64,1.19,12.82,56.79,99.22,100.86,0.01622
1549917084,1352106,1303.0,1303.0,1303.0,3.78,0.94,16.38,49.28,105.25,140.12,0.02,1353013,1231.0,1231.0,1231.0,4.05,1.21,17.06,49.77,94.90,100.73,0.01623
1549917085,1353192,1086.0,1086.0,1086.0,3.90,1.16,14.09,56.56,110.43,114.10,0.02,1354200,1187.0,1187.0,1187.0,4.65,1.37,20.86,58.23,117.70,136.45,0.01624
1549917086,1354614,1422.0,1422.0,1422.0,3.13,1.25,9.45,49.68,85.33,87.29,0.02,1355745,1545.0,1545.0,1545.0,3.69,1.54,12.51,56.95,82.97,88.87,0.01624
1549917087,1355901,1287.0,1287.0,1287.0,3.52,1.21,14.19,46.27,103.48,131.73,0.02,1357014,1269.0,1269.0,1269.0,3.99,1.42,13.25,55.71,127.93,130.94,0.01625
1549917088,1357036,1135.0,1135.0,1135.0,4.19,0.97,16.56,64.75,80.22,81.79,0.02,1358214,1200.0,1200.0,1200.0,4.69,1.30,20.58,67.31,91.75,93.39,0.01626
1549917089,1358388,1352.0,1352.0,1352.0,3.56,1.18,12.76,53.48,75.69,76.02,0.02,1359616,1402.0,1402.0,1402.0,3.65,1.64,11.03,48.20,70.78,70.91,0.01626
1549917090,1359733,1345.0,1345.0,1345.0,3.55,0.99,12.67,63.41,77.66,109.05,0.02,1360962,1346.0,1346.0,1346.0,3.84,1.26,14.71,52.26,74.38,110.17,0.01627
1549917091,1360807,1074.0,1074.0,1074.0,3.77,1.05,14.91,43.61,87.10,90.37,0.02,1362122,1160.0,1160.0,1160.0,4.56,1.39,18.02,44.73,89.59,94.11,0.01628
1549917092,1362119,1312.0,1312.0,1312.0,3.71,1.20,11.02,64.16,95.88,98.44,0.02,1363472,1350.0,1350.0,1350.0,4.29,1.47,13.46,68.75,92.47,94.50,0.01629
1549917093,1363383,1264.0,1264.0,1264.0,3.61,1.36,11.89,61.31,93.45,96.73,0.02,1364795,1323.0,1323.0,1323.0,4.07,1.53,12.80,68.49,96.14,96.80,0.01629
1549917094,1364885,1502.0,1502.0,1502.0,3.41,1.47,11.27,42.80,76.35,98.44,0.02,1366051,1256.0,1256.0,1256.0,3.88,1.65,13.06,45.68,74.25,106.36,0.01630
1549917095,1366082,1197.0,1197.0,1197.0,3.96,1.37,11.77,67.04,75.76,94.90,0.02,1367326,1275.0,1275.0,1275.0,3.91,1.59,10.36,65.31,87.36,97.71,0.01630
1549917096,1367350,1268.0,1268.0,1268.0,4.37,1.30,17.60,68.16,86.70,106.63,0.02,1368354,1028.0,1028.0,1028.0,4.43,1.48,17.89,65.37,82.90,83.43,0.01632
1549917097,1368667,1317.0,1317.0,1317.0,3.97,1.42,14.52,49.09,110.36,112.13,0.02,1369575,1221.0,1221.0,1221.0,3.95,1.56,12.39,46.79,102.56,113.38,0.01632
1549917098,1369955,1288.0,1288.0,1288.0,4.29,1.36,14.20,68.49,132.45,144.70,0.02,1370620,1045.0,1045.0,1045.0,4.17,1.72,15.34,50.33,109.31,109.84,0.01633
1549917099,1371059,1104.0,1104.0,1104.0,4.65,1.47,11.27,73.07,183.24,183.76,0.02,1371543,923.0,923.0,923.0,5.33,1.45,13.84,109.77,178.39,183.63,0.01635
1549917100,1372374,1315.0,1315.0,1315.0,3.30,1.50,10.42,41.78,102.69,119.41,0.02,1372927,1384.0,1384.0,1384.0,4.06,1.75,10.10,58.69,116.52,139.46,0.01635
1549917101,1373522,1148.0,1148.0,1148.0,4.27,1.25,13.57,71.17,96.73,100.53,0.02,1373956,1029.0,1029.0,1029.0,4.46,1.49,12.64,75.17,115.61,116.06,0.01636
1549917102,1374679,1157.0,1157.0,1157.0,4.64,1.23,20.50,67.37,99.22,99.55,0.02,1375050,1094.0,1094.0,1094.0,4.20,1.41,17.48,61.51,89.92,100.34,0.01637
1549917103,1375867,1188.0,1188.0,1188.0,4.57,1.15,17.74,70.12,90.05,92.27,0.02,1376071,1021.0,1021.0,1021.0,4.91,1.42,18.04,72.55,96.21,144.83,0.01639
1549917104,1376802,935.0,935.0,935.0,5.09,1.10,27.38,77.73,93.13,95.75,0.02,1377059,988.0,988.0,988.0,5.28,1.36,25.38,78.12,90.05,131.47,0.01641
1549917105,1378527,1725.0,1725.0,1725.0,2.97,0.84,10.35,53.81,73.47,77.59,0.02,1378602,1543.0,1543.0,1543.0,3.11,0.99,9.98,59.70,78.12,85.26,0.01640
1549917106,1379913,1386.0,1386.0,1386.0,3.06,0.98,9.31,45.38,94.18,115.08,0.02,1380206,1604.0,1604.0,1604.0,3.59,1.19,12.28,61.93,79.69,94.04,0.01639
1549917107,1382743,2830.0,2830.0,2830.0,1.82,0.75,5.26,29.90,61.24,65.04,0.02,1382752,2546.0,2546.0,2546.0,1.86,0.92,4.92,13.98,63.37,66.06,0.01636
1549917108,1385245,2502.0,2502.0,2502.0,1.74,0.75,4.19,27.84,68.68,82.84,0.02,1385280,2528.0,2528.0,2528.0,2.10,0.95,4.43,32.16,84.67,87.56,0.01633
1549917109,1387907,2662.0,2662.0,2662.0,1.74,0.77,4.92,18.89,54.85,59.34,0.02,1387906,2626.0,2626.0,2626.0,2.12,0.97,5.61,30.98,58.00,61.05,0.01630
1549917110,1389078,1171.0,1171.0,1171.0,3.82,1.26,13.57,57.48,105.45,107.94,0.02,1389285,1379.0,1379.0,1379.0,3.98,1.29,15.68,60.10,75.10,88.80,0.01631
1549917111,1390557,1479.0,1479.0,1479.0,3.69,1.19,13.14,57.31,87.10,87.16,0.02,1390503,1218.0,1218.0,1218.0,3.66,1.36,12.66,56.72,87.82,89.59,0.01631
1549917112,1391333,776.0,776.0,776.0,5.77,1.12,20.02,97.85,222.82,224.79,0.02,1391317,814.0,814.0,814.0,6.73,1.41,26.94,98.30,215.35,222.82,0.01633
1549917113,1392306,973.0,973.0,973.0,4.73,1.05,12.57,78.64,195.82,198.71,0.02,1392262,945.0,945.0,945.0,5.73,1.54,18.79,87.43,197.00,198.84,0.01635
1549917114,1393385,1079.0,1079.0,1079.0,5.10,0.94,25.38,75.89,123.99,124.65,0.02,1393160,898.0,898.0,898.0,4.91,1.17,24.22,53.54,127.86,128.58,0.01637
1549917115,1394768,1383.0,1383.0,1383.0,3.84,1.06,16.28,55.84,84.28,84.34,0.02,1394409,1249.0,1249.0,1249.0,3.66,1.34,14.12,57.31,83.95,90.77,0.01637
1549917116,1396103,1335.0,1335.0,1335.0,3.92,1.11,16.13,59.54,81.13,84.28,0.02,1395649,1240.0,1240.0,1240.0,3.83,1.25,16.06,54.00,79.10,83.03,0.01637
1549917117,1397535,1432.0,1432.0,1432.0,3.44,1.01,13.64,61.11,80.41,81.59,0.02,1397056,1407.0,1407.0,1407.0,3.63,1.19,14.70,53.25,84.54,88.60,0.01637
1549917118,1398985,1450.0,1450.0,1450.0,3.21,1.22,10.78,55.02,84.74,89.98,0.02,1398581,1525.0,1525.0,1525.0,3.49,1.48,11.05,56.30,81.59,95.55,0.01637
1549917119,1400355,1370.0,1370.0,1370.0,3.69,1.32,11.51,60.16,80.61,88.41,0.02,1399736,1155.0,1155.0,1155.0,4.16,1.53,13.42,69.21,90.18,92.21,0.01637
1549917120,1401486,1131.0,1131.0,1131.0,4.55,1.34,11.85,121.90,158.47,159.12,0.02,1400941,1205.0,1205.0,1205.0,3.93,1.45,10.76,57.41,154.80,178.52,0.01638
1549917121,1402699,1213.0,1213.0,1213.0,4.18,1.39,14.16,56.95,179.31,185.73,0.02,1402103,1162.0,1162.0,1162.0,4.23,1.67,11.76,51.54,187.30,190.71,0.01638
1549917122,1403909,1210.0,1210.0,1210.0,3.87,1.26,11.45,55.18,150.21,157.55,0.02,1403154,1051.0,1051.0,1051.0,5.18,1.55,12.20,112.66,181.80,183.11,0.01639
1549917123,1404964,1055.0,1055.0,1055.0,4.96,1.04,17.89,75.17,181.80,228.59,0.02,1404121,967.0,967.0,967.0,4.72,1.33,18.45,67.44,180.88,182.71,0.01639
1549917124,1406113,1149.0,1149.0,1149.0,4.02,1.23,12.56,66.16,176.55,178.00,0.02,1405420,1299.0,1299.0,1299.0,4.23,1.52,12.70,60.75,161.09,163.84,0.01640
1549917125,1407284,1171.0,1171.0,1171.0,3.96,1.32,12.27,51.45,155.71,165.81,0.02,1406596,1176.0,1176.0,1176.0,4.14,1.51,11.57,62.00,157.29,158.73,0.01640
1549917126,1408427,1143.0,1143.0,1143.0,4.47,1.20,13.61,88.87,149.29,157.55,0.02,1407761,1165.0,1165.0,1165.0,4.59,1.39,13.88,84.74,144.31,144.70,0.01641
1549917127,1409891,1464.0,1464.0,1464.0,3.19,1.19,8.05,54.53,75.69,76.15,0.02,1409213,1452.0,1452.0,1452.0,3.32,1.46,7.75,54.49,75.04,91.82,0.01640
1549917128,1411542,1651.0,1651.0,1651.0,3.04,1.14,7.85,62.98,74.51,86.25,0.02,1410651,1438.0,1438.0,1438.0,3.53,1.40,9.26,64.39,73.33,93.52,0.01639
1549917129,1412674,1132.0,1132.0,1132.0,4.24,0.97,20.25,62.62,73.14,76.15,0.02,1411930,1279.0,1279.0,1279.0,4.23,1.20,16.27,60.29,72.81,88.01,0.01640
1549917130,1413765,1091.0,1091.0,1091.0,4.70,1.30,18.43,60.72,81.72,86.84,0.02,1413080,1150.0,1150.0,1150.0,3.92,1.52,15.24,50.14,68.09,93.00,0.01641
1549917131,1415004,1239.0,1239.0,1239.0,4.63,1.32,18.14,74.38,107.02,112.26,0.02,1414140,1060.0,1060.0,1060.0,4.31,1.64,16.83,31.67,112.53,117.24,0.01642
1549917132,1416209,1205.0,1205.0,1205.0,4.11,1.20,17.01,64.29,96.47,97.06,0.02,1415240,1100.0,1100.0,1100.0,4.64,1.32,18.51,67.90,93.39,93.65,0.01643
1549917133,1417723,1514.0,1514.0,1514.0,2.86,1.26,10.05,24.51,63.14,72.29,0.02,1416777,1537.0,1537.0,1537.0,3.63,1.56,11.39,56.39,71.04,76.09,0.01642
1549917134,1419052,1329.0,1329.0,1329.0,3.85,1.14,16.24,64.39,75.56,78.05,0.02,1418063,1286.0,1286.0,1286.0,3.78,1.40,14.88,55.02,78.05,98.44,0.01643
1549917135,1420238,1186.0,1186.0,1186.0,3.79,1.13,14.23,68.09,81.72,84.41,0.02,1419410,1347.0,1347.0,1347.0,4.07,1.45,12.70,60.72,84.87,103.87,0.01643
1549917136,1421352,1114.0,1114.0,1114.0,3.93,1.43,11.73,67.44,96.99,105.84,0.02,1420513,1103.0,1103.0,1103.0,5.06,1.68,13.13,89.85,101.78,117.96,0.01644
1549917137,1422553,1201.0,1201.0,1201.0,4.14,1.28,18.07,58.00,84.54,87.62,0.02,1421657,1144.0,1144.0,1144.0,4.37,1.39,19.38,59.47,73.99,113.31,0.01645
1549917138,1424089,1536.0,1536.0,1536.0,3.22,1.22,10.02,55.08,99.02,102.37,0.02,1423205,1548.0,1548.0,1548.0,3.23,1.42,9.76,44.27,91.16,95.35,0.01644
1549917139,1425600,1511.0,1511.0,1511.0,3.14,1.10,9.31,53.15,86.51,92.60,0.02,1424625,1420.0,1420.0,1420.0,3.67,1.31,10.69,66.03,87.95,90.96,0.01643
1549917140,1426884,1284.0,1284.0,1284.0,3.69,1.12,15.03,49.94,100.99,105.45,0.02,1426046,1421.0,1421.0,1421.0,3.69,1.34,13.31,50.53,101.19,103.02,0.01643
1549917141,1428022,1138.0,1138.0,1138.0,3.89,1.05,16.32,55.77,84.80,85.92,0.02,1427242,1196.0,1196.0,1196.0,4.62,1.32,18.06,69.47,91.68,118.95,0.01644
1549917142,1429353,1331.0,1331.0,1331.0,3.52,1.20,12.29,56.75,91.49,93.91,0.02,1428450,1208.0,1208.0,1208.0,3.92,1.50,14.24,55.61,88.74,92.21,0.01644
1549917143,1430282,929.0,929.0,929.0,5.63,1.09,26.31,75.24,84.48,89.59,0.02,1429314,864.0,864.0,864.0,6.08,1.43,28.70,76.81,93.45,102.17,0.01646
1549917144,1431650,1368.0,1368.0,1368.0,3.58,1.04,13.30,57.80,85.26,85.66,0.02,1430529,1215.0,1215.0,1215.0,4.20,1.30,17.47,60.69,75.50,79.23,0.01646
1549917145,1432919,1269.0,1269.0,1269.0,3.51,0.91,15.58,38.24,73.79,75.24,0.02,1431907,1378.0,1378.0,1378.0,3.95,1.20,18.71,46.37,81.20,82.12,0.01646
1549917146,1433901,982.0,982.0,982.0,4.81,0.93,22.04,67.76,97.98,100.93,0.02,1432900,993.0,993.0,993.0,5.31,1.26,29.23,64.75,86.84,97.26,0.01648
1549917147,1435302,1401.0,1401.0,1401.0,3.68,1.19,15.20,49.81,74.51,78.05,0.02,1433984,1084.0,1084.0,1084.0,4.00,1.28,16.53,54.53,75.24,77.73,0.01649
1549917148,1436609,1307.0,1307.0,1307.0,3.92,1.10,13.02,67.24,87.49,89.85,0.02,1435168,1184.0,1184.0,1184.0,4.50,1.37,14.71,70.06,86.84,89.46,0.01649
1549917149,1437968,1359.0,1359.0,1359.0,3.18,1.17,10.55,46.07,70.39,96.60,0.02,1436587,1419.0,1419.0,1419.0,3.96,1.34,13.16,59.31,74.25,80.35,0.01649
1549917150,1439481,1513.0,1513.0,1513.0,3.22,1.25,10.05,56.82,67.37,82.84,0.02,1438020,1433.0,1433.0,1433.0,3.53,1.44,10.81,53.58,71.70,78.84,0.01648
1549917151,1441044,1563.0,1563.0,1563.0,3.05,1.39,9.68,42.40,70.65,74.91,0.02,1439554,1534.0,1534.0,1534.0,3.41,1.61,9.67,56.26,68.16,71.96,0.01647
1549917152,1442341,1297.0,1297.0,1297.0,3.47,1.26,11.23,62.46,73.79,75.37,0.02,1440852,1298.0,1298.0,1298.0,4.16,1.52,15.10,65.86,94.90,96.99,0.01647
1549917153,1443616,1275.0,1275.0,1275.0,3.85,1.31,13.03,67.08,86.44,97.26,0.02,1442174,1322.0,1322.0,1322.0,3.89,1.58,13.04,52.63,84.08,109.51,0.01647
1549917154,1444863,1247.0,1247.0,1247.0,4.12,1.40,14.19,63.21,76.55,79.43,0.02,1443261,1087.0,1087.0,1087.0,4.44,1.63,13.88,62.29,78.51,80.35,0.01648
1549917155,1446522,1659.0,1659.0,1659.0,2.86,1.39,8.87,28.44,68.35,70.12,0.02,1444872,1611.0,1611.0,1611.0,3.14,1.50,9.67,38.99,72.09,79.43,0.01647
1549917156,1448044,1522.0,1522.0,1522.0,3.38,1.41,8.73,56.33,72.88,78.12,0.02,1446270,1398.0,1398.0,1398.0,3.54,1.59,9.26,53.54,71.50,94.24,0.01647
1549917157,1449514,1470.0,1470.0,1470.0,3.27,1.25,8.42,59.74,83.82,86.18,0.02,1447684,1414.0,1414.0,1414.0,3.65,1.38,10.70,70.12,82.38,109.71,0.01646
1549917158,1450733,1219.0,1219.0,1219.0,4.28,1.27,18.84,71.50,87.29,87.29,0.02,1448869,1185.0,1185.0,1185.0,3.89,1.41,15.39,61.15,78.32,81.72,0.01646
1549917159,1451731,998.0,998.0,998.0,4.29,1.29,13.40,72.29,92.27,94.90,0.02,1449982,1113.0,1113.0,1113.0,4.92,1.46,18.17,75.10,94.44,98.96,0.01648
1549917160,1452954,1223.0,1223.0,1223.0,4.50,1.27,16.19,67.50,74.45,79.23,0.02,1450985,1003.0,1003.0,1003.0,4.30,1.51,14.30,63.34,76.15,92.41,0.01648
1549917161,1454043,1089.0,1089.0,1089.0,4.49,1.05,22.92,57.80,80.54,94.44,0.02,1452059,1074.0,1074.0,1074.0,4.89,1.29,22.07,63.44,79.23,95.88,0.01649
1549917162,1455598,1555.0,1555.0,1555.0,3.55,1.29,11.98,53.94,80.94,83.43,0.02,1453377,1318.0,1318.0,1318.0,3.62,1.42,12.50,50.82,80.02,80.35,0.01649
1549917163,1456872,1274.0,1274.0,1274.0,3.96,1.30,16.00,59.21,71.11,88.74,0.02,1454668,1291.0,1291.0,1291.0,3.75,1.29,14.06,52.66,69.99,87.16,0.01649
1549917164,1457891,1019.0,1019.0,1019.0,4.47,1.28,13.72,68.88,152.31,156.63,0.02,1455713,1045.0,1045.0,1045.0,5.16,1.47,16.43,69.80,151.91,156.50,0.01650
1549917165,1458625,734.0,734.0,734.0,6.10,1.28,21.43,87.43,207.88,217.32,0.02,1456544,831.0,831.0,831.0,6.58,1.67,28.10,80.22,220.33,220.46,0.01652
1549917166,1459398,773.0,773.0,773.0,5.63,1.19,26.23,74.65,155.71,164.23,0.02,1457405,861.0,861.0,861.0,6.46,1.49,25.02,81.07,215.61,215.88,0.01653
1549917167,1460105,707.0,707.0,707.0,7.91,1.33,30.65,127.27,149.29,152.57,0.02,1458102,697.0,697.0,697.0,6.48,1.52,31.03,85.00,140.90,145.88,0.01656
1549917168,1461123,1018.0,1018.0,1018.0,5.06,1.32,20.51,61.73,140.90,144.70,0.02,1458988,886.0,886.0,886.0,5.46,1.62,19.96,56.36,143.92,149.42,0.01657
1549917169,1462618,1495.0,1495.0,1495.0,3.35,1.31,7.65,62.75,115.08,117.11,0.02,1460334,1346.0,1346.0,1346.0,3.69,1.52,9.27,63.05,119.73,131.33,0.01656
1549917170,1463937,1319.0,1319.0,1319.0,3.44,1.13,9.39,65.99,97.39,97.39,0.02,1461615,1281.0,1281.0,1281.0,4.26,1.43,10.21,74.91,111.94,112.39,0.01656
1549917171,1465335,1398.0,1398.0,1398.0,3.47,1.31,9.19,57.25,108.53,114.29,0.02,1462940,1325.0,1325.0,1325.0,3.74,1.46,9.87,51.71,114.49,119.54,0.01656
1549917172,1466371,1036.0,1036.0,1036.0,3.97,1.29,11.03,57.84,139.59,147.98,0.02,1464056,1116.0,1116.0,1116.0,4.36,1.56,10.78,62.65,147.59,147.85,0.01656
1549917173,1467466,1095.0,1095.0,1095.0,4.98,1.05,15.14,108.92,194.51,215.35,0.02,1465119,1063.0,1063.0,1063.0,5.29,1.18,17.55,84.21,190.97,191.10,0.01657
1549917174,1468345,879.0,879.0,879.0,4.16,1.30,16.43,71.63,88.41,93.98,0.02,1466050,931.0,931.0,931.0,5.16,1.56,18.14,75.30,87.95,91.49,0.01658
1549917175,1469368,1023.0,1023.0,1023.0,4.74,1.24,15.02,81.79,183.63,186.38,0.02,1467210,1160.0,1160.0,1160.0,5.11,1.54,16.71,81.79,187.70,188.87,0.01659
1549917176,1470508,1140.0,1140.0,1140.0,5.44,1.09,17.22,92.54,210.76,217.45,0.02,1468361,1151.0,1151.0,1151.0,3.86,1.36,13.74,59.31,96.73,96.80,0.01658
1549917177,1472064,1556.0,1556.0,1556.0,3.20,1.20,8.03,63.21,107.87,114.23,0.02,1469806,1445.0,1445.0,1445.0,3.49,1.50,8.32,56.56,110.89,112.92,0.01657
1549917178,1473423,1359.0,1359.0,1359.0,3.23,1.42,9.12,51.12,97.78,99.29,0.02,1471233,1427.0,1427.0,1427.0,3.89,1.62,10.31,59.70,117.90,121.31,0.01657
1549917179,1474984,1561.0,1561.0,1561.0,3.43,1.19,7.14,64.75,84.74,91.10,0.02,1472714,1481.0,1481.0,1481.0,3.14,1.42,6.79,57.70,86.38,91.29,0.01656
1549917180,1477074,2090.0,2090.0,2090.0,2.24,1.15,5.22,37.91,66.42,69.14,0.02,1474786,2072.0,2072.0,2072.0,2.44,1.42,5.66,14.70,69.93,78.25,0.01654
1549917181,1478963,1889.0,1889.0,1889.0,2.72,1.00,7.13,49.28,74.38,80.87,0.02,1476442,1656.0,1656.0,1656.0,2.94,1.18,6.65,58.88,72.02,77.27,0.01652
1549917182,1480303,1340.0,1340.0,1340.0,3.56,1.05,12.26,55.44,84.54,89.46,0.02,1477701,1259.0,1259.0,1259.0,4.08,1.29,14.66,68.29,87.10,95.75,0.01652
1549917183,1481593,1290.0,1290.0,1290.0,3.91,1.18,13.89,72.16,87.75,96.73,0.02,1478930,1229.0,1229.0,1229.0,4.17,1.60,12.75,69.73,94.18,124.65,0.01652
