timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1557348531,5494,208,0,208,0,208,0,8,75,0,98,43,84,137,10,470,55,470,55,0,15,5687,175,0,175,0,175,0,67,93,27,07,234,23,310,12,609,75,609,75,0,15459
1557348532,5691,197,0,197,0,197,0,6,21,1,00,19,20,77,53,328,47,328,47,0,15,5868,181,0,181,0,181,0,63,42,20,71,268,30,385,09,634,91,634,91,0,14833
1557348533,5852,161,0,161,0,161,0,6,22,0,90,40,27,83,10,148,11,148,11,0,17,6064,196,0,196,0,196,0,73,64,19,69,357,30,657,98,1407,19,1407,19,0,17203
1557348534,6019,167,0,167,0,167,0,2,40,0,67,5,57,11,28,133,69,133,69,0,17,6209,145,0,145,0,145,0,79,46,23,25,303,04,430,70,466,09,466,09,0,16703
1557348535,6315,296,0,296,0,296,0,7,13,0,79,6,35,222,43,474,48,474,48,0,19,6491,282,0,282,0,282,0,53,30,5,08,263,59,558,37,845,68,845,68,0,19297
1557348536,6689,374,0,374,0,374,0,3,08,0,79,7,55,67,90,106,10,106,10,0,18,6761,270,0,270,0,270,0,45,16,7,36,218,23,342,36,495,45,495,45,0,18484
1557348537,6917,228,0,228,0,228,0,9,77,1,19,72,22,206,44,282,59,282,59,0,18,7055,294,0,294,0,294,0,38,14,4,34,189,92,344,20,559,42,559,42,0,17760
1557348538,7151,234,0,234,0,234,0,7,99,1,16,11,48,221,90,318,50,318,50,0,17,7299,244,0,244,0,244,0,51,37,4,27,268,96,344,98,510,39,510,39,0,17159
1557348539,7347,196,0,196,0,196,0,4,08,0,71,6,32,148,77,183,11,183,11,0,17,7549,250,0,250,0,250,0,47,70,3,79,240,65,414,97,489,95,489,95,0,16639
1557348540,7578,231,0,231,0,231,0,8,38,1,29,45,88,138,02,319,82,319,82,0,16,7773,224,0,224,0,224,0,55,33,4,30,332,14,677,38,802,16,802,16,0,16249
1557348541,8071,493,0,493,0,493,0,10,71,1,44,32,62,188,61,266,34,266,34,0,16,8171,398,0,398,0,398,0,24,45,3,82,127,40,245,50,297,27,297,27,0,15691
1557348542,8279,208,0,208,0,208,0,5,67,1,60,20,19,73,47,150,08,150,08,0,15,8499,328,0,328,0,328,0,38,24,4,19,230,42,465,57,516,16,516,16,0,15202
1557348543,8634,355,0,355,0,355,0,7,28,1,52,18,68,94,83,331,09,331,09,0,15,8864,365,0,365,0,365,0,31,06,3,15,160,56,401,60,724,57,724,57,0,15015
1557348544,8930,296,0,296,0,296,0,5,46,1,46,14,55,106,76,123,93,123,93,0,22,9165,301,0,301,0,301,0,39,38,4,14,201,85,445,12,936,38,936,38,0,22383
1557348545,9236,306,0,306,0,306,0,11,07,2,53,25,72,251,53,321,13,321,13,0,21,9489,324,0,324,0,324,0,34,96,5,59,242,61,359,14,821,56,821,56,0,21397
1557348546,9626,390,0,390,0,390,0,5,89,1,08,13,72,114,49,314,83,314,83,0,21,9916,427,0,427,0,427,0,27,32,2,49,144,44,439,62,706,22,706,22,0,20516
1557348547,9936,310,0,310,0,310,0,12,85,1,95,34,64,244,58,255,59,255,59,0,20,10240,324,0,324,0,324,0,29,98,5,56,217,19,276,56,661,13,661,13,0,19849
1557348548,10192,256,0,256,0,256,0,2,80,1,13,10,60,16,15,18,37,18,37,0,19,10527,287,0,287,0,287,0,42,18,2,85,239,34,566,23,676,86,676,86,0,19269
1557348549,10550,358,0,358,0,358,0,7,55,1,38,19,27,118,75,361,76,361,76,0,27,10814,287,0,287,0,287,0,43,90,4,47,250,09,591,92,1095,76,1095,76,0,27285
1557348550,10822,272,0,272,0,272,0,14,19,2,01,125,96,216,01,317,46,317,46,0,27,11190,376,0,376,0,376,0,25,34,3,84,173,28,340,53,476,84,476,84,0,26605
1557348551,11047,225,0,225,0,225,0,9,22,1,45,67,76,132,58,166,07,166,07,0,26,11497,307,0,307,0,307,0,39,64,5,01,193,86,326,63,644,35,644,35,0,25842
1557348552,11235,188,0,188,0,188,0,13,91,1,86,60,88,203,55,370,67,370,67,0,25,11794,297,0,297,0,297,0,43,44,5,23,341,57,540,54,665,85,665,85,0,25140
1557348553,11647,412,0,412,0,412,0,8,22,2,31,27,03,127,14,133,96,133,96,0,25,12151,357,0,357,0,357,0,23,53,5,59,138,15,235,80,347,34,347,34,0,24587
1557348554,11930,283,0,283,0,283,0,16,28,2,41,98,24,290,98,306,71,306,71,0,24,12501,350,0,350,0,350,0,32,65,4,62,233,83,443,55,558,89,558,89,0,23957
1557348555,12445,515,0,515,0,515,0,9,55,2,34,35,91,162,40,265,95,271,58,0,23,13045,544,0,544,0,544,0,16,37,4,24,68,62,216,92,262,67,284,95,0,23343
1557348556,12742,297,0,297,0,297,0,14,21,2,05,63,24,231,21,240,12,240,12,0,23,13375,330,0,330,0,330,0,28,87,4,26,206,05,324,27,545,78,545,78,0,22794
1557348557,13232,490,0,490,0,490,0,8,06,1,79,45,45,114,29,274,99,274,99,0,22,13804,429,0,429,0,429,0,24,72,5,28,109,51,342,62,493,09,493,09,0,22141
1557348558,13561,329,0,329,0,329,0,6,53,2,51,27,71,62,19,120,65,120,65,0,22,14222,418,0,418,0,418,0,27,97,4,15,215,48,344,98,444,07,444,07,0,21658
1557348559,14055,494,0,494,0,494,0,7,79,2,02,24,54,152,57,182,98,182,98,0,21,14765,543,0,543,0,543,0,15,54,4,01,86,31,172,75,193,20,211,42,0,21204
1557348560,14462,407,0,407,0,407,0,13,80,2,21,93,19,217,32,248,12,248,12,0,21,15165,400,0,400,0,400,0,24,87,3,82,151,52,264,77,670,56,670,56,0,20518
1557348561,15077,615,0,615,0,615,0,8,08,3,04,20,61,116,52,175,64,188,74,0,20,15689,524,0,524,0,524,0,17,00,5,12,83,36,212,73,293,60,420,74,0,19959
1557348562,15462,385,0,385,0,385,0,14,16,2,90,57,25,248,64,271,32,271,32,0,20,16052,363,0,363,0,363,0,17,71,4,20,92,08,242,75,442,24,442,24,0,19569
1557348563,15826,364,0,364,0,364,0,13,29,3,07,108,13,153,09,219,68,219,68,0,33,16481,429,0,429,0,429,0,26,31,5,49,139,33,452,20,975,18,975,18,0,33474
1557348564,16319,493,0,493,0,493,0,10,32,3,61,33,49,148,50,198,18,198,18,0,33,16964,483,0,483,0,483,0,17,19,5,58,96,47,151,91,315,88,315,88,0,33002
1557348565,16845,526,0,526,0,526,0,9,73,3,35,33,23,108,92,208,27,208,93,0,32,17479,515,0,515,0,515,0,19,17,4,73,103,55,288,36,395,84,408,42,0,32439
1557348566,17342,497,0,497,0,497,0,12,46,2,98,60,98,194,90,213,12,213,12,0,32,17854,375,0,375,0,375,0,20,61,5,67,127,99,200,80,346,03,346,03,0,32025
1557348567,17833,491,0,491,0,491,0,8,17,2,58,21,46,123,73,141,95,141,95,0,31,18476,622,0,622,0,622,0,16,00,4,29,55,61,274,46,465,04,466,35,0,31401
1557348568,18298,465,0,465,0,465,0,10,77,4,50,25,10,133,50,238,42,238,42,0,31,18906,430,0,430,0,430,0,17,92,4,78,91,75,241,43,560,46,560,46,0,30815
1557348569,18577,279,0,279,0,279,0,12,18,1,78,94,31,123,14,315,10,315,10,0,30,19174,268,0,268,0,268,0,43,73,3,82,246,81,472,38,674,23,674,23,0,30345
1557348570,18966,389,0,389,0,389,0,8,02,2,25,34,14,115,54,142,48,142,48,0,30,19490,316,0,316,0,316,0,32,00,3,53,220,46,393,74,408,42,408,42,0,30022
1557348571,19478,512,0,512,0,512,0,8,37,2,55,18,99,169,87,197,66,206,18,0,30,19924,434,0,434,0,434,0,19,30,3,18,106,23,250,87,316,67,316,67,0,29653
1557348572,19791,313,0,313,0,313,0,10,86,3,37,32,69,154,66,180,62,180,62,0,29,20306,382,0,382,0,382,0,29,02,5,36,172,10,311,16,394,00,394,00,0,29356
1557348573,20256,465,0,465,0,465,0,8,26,2,57,52,56,96,21,111,87,111,87,0,29,20754,448,0,448,0,448,0,25,78,5,31,109,25,388,24,494,40,494,40,0,28899
1557348574,20692,436,0,436,0,436,0,10,26,4,31,31,69,124,65,156,89,156,89,0,29,21209,455,0,455,0,455,0,20,84,5,07,111,80,220,59,408,68,408,68,0,28527
1557348575,21128,436,0,436,0,436,0,8,95,3,76,23,31,139,59,172,62,172,62,0,28,21653,444,0,444,0,444,0,23,32,5,62,140,90,229,24,474,22,474,22,0,28125
1557348576,21674,546,0,546,0,546,0,10,12,3,12,44,37,140,51,157,16,160,96,0,28,22189,536,0,536,0,536,0,16,09,4,59,65,99,147,46,271,06,331,09,0,27748
1557348577,22185,511,0,511,0,511,0,8,51,4,05,30,92,108,27,151,91,152,44,0,27,22629,440,0,440,0,440,0,21,63,4,46,123,93,255,20,376,44,376,44,0,27401
1557348578,22518,333,0,333,0,333,0,8,94,3,48,44,07,87,62,150,86,150,86,0,27,23031,402,0,402,0,402,0,26,51,3,93,135,00,357,56,528,48,528,48,0,27055
1557348579,23031,513,0,513,0,513,0,9,00,3,24,33,72,98,70,125,17,126,16,0,27,23487,456,0,456,0,456,0,19,19,3,83,111,94,160,96,338,17,338,17,0,26738
1557348580,23457,426,0,426,0,426,0,11,93,3,28,77,53,119,80,150,08,150,08,0,26,23989,502,0,502,0,502,0,19,68,3,89,116,72,200,02,289,14,320,34,0,26449
1557348581,23819,362,0,362,0,362,0,10,38,2,65,59,57,153,62,180,09,180,09,0,26,24334,345,0,345,0,345,0,29,87,4,00,159,91,395,58,407,63,407,63,0,26203
1557348582,24440,621,0,621,0,621,0,8,46,3,82,32,33,72,68,99,42,100,14,0,26,25023,689,0,689,0,689,0,12,00,4,82,59,31,101,71,128,45,163,71,0,25885
1557348583,24940,500,0,500,0,500,0,9,36,3,84,40,24,112,98,145,49,145,49,0,26,25583,560,0,560,0,560,0,15,59,4,44,78,64,143,52,202,11,225,57,0,25614
1557348584,25550,610,0,610,0,610,0,10,33,3,89,67,44,99,22,111,61,113,97,0,25,26205,622,0,622,0,622,0,13,82,4,28,78,45,142,21,171,97,195,69,0,25317
1557348585,26077,527,0,527,0,527,0,8,19,2,88,34,77,77,86,127,93,128,58,0,25,26807,602,0,602,0,602,0,15,79,4,74,70,84,135,27,230,16,232,78,0,25038
1557348586,26757,680,0,680,0,680,0,8,32,4,01,27,75,84,15,139,72,141,69,0,25,27461,654,0,654,0,654,0,13,14,4,73,63,41,127,93,142,61,166,20,0,24741
1557348587,27322,565,0,565,0,565,0,8,58,3,68,30,13,86,57,138,41,142,87,0,24,28071,610,0,610,0,610,0,13,15,5,06,67,90,116,59,164,23,179,18,0,24482
1557348588,28039,717,0,717,0,717,0,10,41,3,30,49,97,122,81,153,62,153,62,0,24,28591,520,0,520,0,520,0,14,65,4,29,73,53,151,13,192,81,205,65,0,24205
1557348589,28674,635,0,635,0,635,0,9,27,4,49,34,18,90,96,96,21,96,27,0,24,29214,623,0,623,0,623,0,13,00,5,93,63,96,89,13,100,73,107,61,0,23961
1557348590,29339,665,0,665,0,665,0,10,01,3,83,44,14,100,53,127,34,132,84,0,24,29902,688,0,688,0,688,0,10,64,3,99,49,58,105,84,120,72,134,74,0,23695
1557348591,30032,693,0,693,0,693,0,8,94,4,45,26,17,96,93,109,45,128,39,0,23,30545,643,0,643,0,643,0,12,10,5,53,52,36,106,63,168,43,175,90,0,23426
1557348592,30595,563,0,563,0,563,0,10,39,4,88,47,74,95,16,114,49,117,05,0,23,31228,683,0,683,0,683,0,11,86,5,33,70,39,102,50,112,26,122,95,0,23195
1557348593,31331,736,0,736,0,736,0,10,96,4,34,52,82,102,63,120,06,127,73,0,23,31777,549,0,549,0,549,0,10,84,4,72,48,10,100,40,118,29,123,47,0,22960
1557348594,32011,680,0,680,0,680,0,9,25,4,24,42,43,71,50,121,96,124,58,0,23,32571,794,0,794,0,794,0,9,65,4,65,44,11,80,22,123,21,139,33,0,22694
1557348595,32584,573,0,573,0,573,0,10,20,3,72,45,81,101,84,113,57,114,95,0,22,33236,665,0,665,0,665,0,11,79,4,48,57,11,107,22,113,51,119,14,0,22479
1557348596,33349,765,0,765,0,765,0,9,89,4,10,49,74,83,10,134,02,139,20,0,22,33870,634,0,634,0,634,0,10,58,4,35,47,55,103,87,131,53,136,05,0,22236
1557348597,34022,673,0,673,0,673,0,11,13,4,55,34,67,117,70,215,22,288,62,0,22,34479,609,0,609,0,609,0,10,65,4,76,42,50,108,79,152,70,215,22,0,21974
1557348598,34668,646,0,646,0,646,0,10,91,4,42,67,76,105,05,109,18,112,59,0,22,35042,563,0,563,0,563,0,12,36,5,39,67,63,103,35,121,90,138,67,0,21773
1557348599,35389,721,0,721,0,721,0,10,37,4,43,39,91,111,15,125,76,147,59,0,22,35710,668,0,668,0,668,0,9,71,5,19,30,00,108,07,123,86,124,06,0,21544
1557348600,36037,648,0,648,0,648,0,9,58,4,79,30,97,103,28,109,45,127,14,0,21,36406,696,0,696,0,696,0,11,21,5,20,35,65,110,82,125,44,155,32,0,21325
1557348601,36714,677,0,677,0,677,0,11,05,4,54,65,21,107,48,116,98,117,37,0,21,36971,565,0,565,0,565,0,10,69,4,88,46,14,104,14,114,49,114,82,0,21136
1557348602,37389,675,0,675,0,675,0,10,08,4,51,57,05,79,63,113,31,123,47,0,21,37683,712,0,712,0,712,0,10,71,4,99,51,28,73,92,122,36,135,92,0,20923
1557348603,38182,793,0,793,0,793,0,8,60,4,02,36,41,71,43,93,39,109,90,0,21,38465,782,0,782,0,782,0,9,09,4,80,36,80,77,00,97,39,114,75,0,20693
1557348604,38930,748,0,748,0,748,0,9,14,5,26,27,00,82,12,113,51,113,51,0,20,39266,801,0,801,0,801,0,8,86,5,09,28,48,90,64,110,49,115,47,0,20472
1557348605,39492,562,0,562,0,562,0,11,59,3,83,65,31,97,85,105,71,112,26,0,20,39921,655,0,655,0,655,0,11,56,4,34,59,31,99,61,149,42,151,52,0,20294
1557348606,40046,554,0,554,0,554,0,9,64,4,73,56,13,82,51,101,97,113,84,0,20,40652,731,0,731,0,731,0,11,68,4,99,64,03,101,52,114,88,132,12,0,20113
1557348607,40788,742,0,742,0,742,0,8,64,3,81,35,55,97,19,120,32,121,96,0,20,41318,666,0,666,0,666,0,10,84,4,51,49,35,110,95,128,52,163,71,0,19911
1557348608,41515,727,0,727,0,727,0,10,50,4,94,56,07,105,12,123,08,130,02,0,20,41933,615,0,615,0,615,0,11,02,4,99,58,98,109,31,128,58,129,96,0,19730
1557348609,42219,704,0,704,0,704,0,9,02,4,16,29,47,102,24,116,00,129,04,0,20,42617,684,0,684,0,684,0,10,88,4,83,48,53,109,90,128,58,133,69,0,19545
1557348610,42960,741,0,741,0,741,0,9,79,4,46,44,79,109,90,119,21,126,03,0,19,43349,732,0,732,0,732,0,8,72,4,76,34,28,72,16,87,69,108,46,0,19355
1557348611,43684,724,0,724,0,724,0,9,67,4,74,55,31,85,92,100,79,114,36,0,19,44102,753,0,753,0,753,0,8,92,5,06,27,08,76,22,100,79,109,18,0,19170
1557348612,44508,824,0,824,0,824,0,8,89,4,27,47,55,78,71,95,88,96,73,0,19,44921,819,0,819,0,819,0,8,91,4,69,39,91,74,91,104,99,107,09,0,18970
1557348613,45289,781,0,781,0,781,0,9,35,4,47,49,91,76,15,94,77,105,38,0,19,45622,701,0,701,0,701,0,9,76,4,97,44,66,77,53,103,02,110,82,0,18792
1557348614,45983,694,0,694,0,694,0,9,49,4,87,37,49,81,66,142,74,143,39,0,19,46399,777,0,777,0,777,0,9,52,5,23,36,93,81,85,93,26,96,60,0,18613
1557348615,46667,684,0,684,0,684,0,9,05,4,52,38,31,89,78,111,61,112,53,0,18,47110,711,0,711,0,711,0,10,93,5,20,54,76,102,11,142,48,142,48,0,18446
1557348616,47403,736,0,736,0,736,0,8,27,4,81,21,22,82,90,114,03,137,89,0,18,47863,753,0,753,0,753,0,10,38,5,59,32,01,104,66,143,52,146,93,0,18270
1557348617,48151,748,0,748,0,748,0,9,90,4,35,51,12,97,58,129,56,130,94,0,18,48558,695,0,695,0,695,0,9,60,4,13,41,98,97,71,129,43,169,61,0,18099
1557348618,48927,776,0,776,0,776,0,9,14,4,09,32,95,96,67,121,63,125,17,0,18,49346,788,0,788,0,788,0,8,21,4,38,28,36,82,51,121,57,127,14,0,17925
1557348619,49668,741,0,741,0,741,0,9,39,4,62,47,78,76,74,85,39,108,86,0,18,50034,688,0,688,0,688,0,9,24,4,58,45,29,77,14,93,85,108,86,0,17772
1557348620,50301,633,0,633,0,633,0,10,86,4,75,51,81,112,33,121,57,124,52,0,18,50760,726,0,726,0,726,0,9,37,4,73,30,97,109,71,129,04,181,80,0,17617
1557348621,50949,648,0,648,0,648,0,11,19,4,29,65,37,124,32,141,03,141,03,0,17,51305,545,0,545,0,545,0,14,28,4,36,88,80,141,03,170,52,172,49,0,17484
1557348622,51676,727,0,727,0,727,0,9,48,5,55,35,23,70,65,111,80,114,36,0,17,52099,794,0,794,0,794,0,9,31,4,90,34,14,79,30,116,39,118,23,0,17328
1557348623,52259,583,0,583,0,583,0,9,60,4,08,36,93,95,81,148,24,163,84,0,17,52799,700,0,700,0,700,0,11,99,4,63,62,52,118,55,166,72,176,42,0,17189
1557348624,53022,763,0,763,0,763,0,9,35,4,09,35,62,61,34,133,56,134,09,0,17,53501,702,0,702,0,702,0,9,63,4,44,32,54,119,28,130,68,131,20,0,17041
1557348625,53667,645,0,645,0,645,0,9,30,3,77,42,80,84,48,121,63,142,61,0,17,54318,817,0,817,0,817,0,9,85,4,14,40,30,93,06,144,57,145,62,0,16894
1557348626,54314,647,0,647,0,647,0,9,18,3,08,44,83,87,10,104,73,121,63,0,17,55007,689,0,689,0,689,0,10,64,3,67,51,77,107,48,137,89,138,67,0,16762
1557348627,55107,793,0,793,0,793,0,9,47,4,09,38,93,106,30,126,55,143,00,0,17,55719,712,0,712,0,712,0,9,18,4,14,36,04,80,54,110,95,112,85,0,16616
1557348628,55821,714,0,714,0,714,0,9,88,3,60,59,15,88,67,100,66,112,07,0,16,56459,740,0,740,0,740,0,9,84,3,85,49,48,99,16,119,34,124,26,0,16481
1557348629,56543,722,0,722,0,722,0,9,06,3,96,38,44,80,22,103,68,106,95,0,16,57184,725,0,725,0,725,0,9,37,4,06,46,43,76,15,109,84,123,21,0,16348
1557348630,57256,713,0,713,0,713,0,9,34,3,31,42,66,114,03,128,71,129,37,0,16,57957,773,0,773,0,773,0,10,57,3,67,47,71,114,88,129,83,131,33,0,16212
1557348631,57956,700,0,700,0,700,0,8,96,3,93,39,22,66,58,80,87,81,20,0,16,58658,701,0,701,0,701,0,10,05,4,53,42,70,74,97,86,90,92,08,0,16092
1557348632,58691,735,0,735,0,735,0,10,07,3,79,50,63,84,21,94,04,96,40,0,16,59363,705,0,705,0,705,0,10,20,3,95,54,62,77,14,87,82,91,29,0,15969
1557348633,59348,657,0,657,0,657,0,9,32,4,07,42,96,79,56,95,49,101,91,0,16,60044,681,0,681,0,681,0,10,80,4,14,49,51,86,70,100,47,100,66,0,15856
1557348634,59971,623,0,623,0,623,0,9,14,4,29,32,11,70,25,130,88,130,88,0,16,60905,861,0,861,0,861,0,10,13,4,72,49,51,88,87,130,15,133,56,0,15729
1557348635,60714,743,0,743,0,743,0,8,69,3,71,32,90,79,95,100,73,110,69,0,16,61694,789,0,789,0,789,0,9,53,4,39,38,27,70,52,105,05,107,81,0,15602
1557348636,61390,676,0,676,0,676,0,9,66,3,73,41,81,98,96,132,78,135,53,0,15,62371,677,0,677,0,677,0,10,78,4,40,49,32,91,82,140,38,194,25,0,15481
1557348637,62142,752,0,752,0,752,0,8,82,4,44,32,87,60,69,67,04,70,45,0,15,63126,755,0,755,0,755,0,9,34,4,95,36,21,62,03,70,06,71,43,0,15366
1557348638,62918,776,0,776,0,776,0,9,68,4,43,43,84,79,95,97,26,115,47,0,15,63813,687,0,687,0,687,0,9,63,4,60,44,96,82,77,94,11,135,92,0,15247
1557348639,63708,790,0,790,0,790,0,9,44,3,77,46,47,73,60,92,21,95,42,0,15,64531,718,0,718,0,718,0,9,53,3,85,50,50,82,05,109,25,119,34,0,15129
1557348640,64515,807,0,807,0,807,0,9,35,4,39,37,45,70,32,83,36,85,13,0,15,65204,673,0,673,0,673,0,9,64,4,55,37,78,76,28,87,88,99,68,0,15018
1557348641,65254,739,0,739,0,739,0,9,34,3,44,39,75,85,13,98,11,104,07,0,15,65908,704,0,704,0,704,0,8,99,3,61,36,90,82,58,107,68,108,79,0,14909
1557348642,65834,580,0,580,0,580,0,10,95,4,03,41,68,110,95,118,03,118,16,0,15,66608,700,0,700,0,700,0,11,89,4,29,40,73,112,92,136,71,148,64,0,14810
1557348643,66567,733,0,733,0,733,0,9,62,3,51,41,03,83,82,102,69,117,51,0,15,67289,681,0,681,0,681,0,10,11,3,79,42,53,69,66,91,62,104,27,0,14705
1557348644,67247,680,0,680,0,680,0,10,94,4,51,49,45,100,60,124,72,131,79,0,15,67922,633,0,633,0,633,0,10,56,4,64,41,62,90,70,118,82,177,60,0,14603
1557348645,68015,768,0,768,0,768,0,8,74,4,26,33,59,72,42,82,05,85,52,0,14,68651,729,0,729,0,729,0,9,84,4,78,42,47,73,01,84,34,85,85,0,14499
1557348646,68726,711,0,711,0,711,0,9,73,4,18,39,98,71,43,80,15,85,33,0,14,69284,633,0,633,0,633,0,9,71,4,43,36,57,76,68,111,74,111,94,0,14405
1557348647,69400,674,0,674,0,674,0,9,78,3,80,52,07,88,74,108,53,118,62,0,14,70006,722,0,722,0,722,0,10,77,4,39,56,66,96,53,118,49,121,04,0,14307
