Running [WRITE, READ] with 24 threads 30 minutes
time,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1551991730,225292,5144.0,5144.0,5144.0,2.23,1.17,4.34,25.77,104.01,114.43,0.03,225396,5176.0,5176.0,5176.0,2.39,1.26,4.41,47.91,106.10,123.99,0.03074
1551991731,229766,4474.0,4474.0,4474.0,2.53,1.19,5.47,50.56,78.12,88.41,0.03,229970,4574.0,4574.0,4574.0,2.58,1.25,5.75,47.28,80.74,95.75,0.03016
1551991732,233899,4133.0,4133.0,4133.0,2.79,1.14,6.52,53.38,82.71,85.79,0.03,234147,4177.0,4177.0,4177.0,3.12,1.25,7.19,56.20,82.77,91.75,0.02964
1551991733,237767,3868.0,3868.0,3868.0,3.08,1.18,7.42,58.10,82.12,84.74,0.03,238017,3870.0,3870.0,3870.0,3.06,1.33,6.86,55.28,79.50,89.85,0.02924
1551991734,243118,5351.0,5351.0,5351.0,2.17,1.22,5.05,11.80,90.11,117.44,0.03,243247,5230.0,5230.0,5230.0,2.36,1.31,5.19,12.99,94.18,118.10,0.02894
1551991735,247736,4618.0,4618.0,4618.0,2.46,1.23,5.35,45.35,64.06,67.90,0.03,248000,4753.0,4753.0,4753.0,2.63,1.33,5.85,45.51,65.54,83.82,0.02843
1551991736,252536,4800.0,4800.0,4800.0,2.48,1.18,5.84,49.91,64.42,92.21,0.03,252750,4750.0,4750.0,4750.0,2.52,1.30,5.56,48.27,62.95,70.84,0.02795
1551991737,256906,4370.0,4370.0,4370.0,2.55,1.12,6.03,53.67,63.60,86.84,0.03,257191,4441.0,4441.0,4441.0,2.86,1.24,7.59,53.87,65.99,88.54,0.02748
1551991738,260839,3933.0,3933.0,3933.0,3.09,1.14,7.58,61.24,110.30,117.31,0.03,260853,3662.0,3662.0,3662.0,2.89,1.22,6.52,54.85,107.35,118.29,0.02713
1551991739,265490,4651.0,4651.0,4651.0,2.71,1.18,6.05,60.49,75.43,98.17,0.03,265432,4579.0,4579.0,4579.0,2.70,1.25,5.42,58.75,77.00,92.47,0.02668
1551991740,269967,4477.0,4477.0,4477.0,2.61,1.22,5.54,50.07,65.37,72.94,0.03,269994,4562.0,4562.0,4562.0,2.56,1.27,5.22,49.12,68.55,86.84,0.02625
1551991741,274718,4751.0,4751.0,4751.0,2.47,1.23,5.17,43.09,72.09,76.61,0.03,274886,4892.0,4892.0,4892.0,2.59,1.33,5.40,46.27,73.53,100.47,0.02586
1551991742,279241,4523.0,4523.0,4523.0,2.67,1.21,5.80,49.22,74.45,104.33,0.03,279247,4361.0,4361.0,4361.0,2.70,1.34,5.89,48.76,71.96,92.27,0.02545
1551991743,284506,5265.0,5265.0,5265.0,2.18,1.22,4.86,24.69,60.82,71.17,0.03,284399,5152.0,5152.0,5152.0,2.41,1.33,5.30,45.38,62.26,77.14,0.02513
1551991744,288716,4210.0,4210.0,4210.0,2.79,1.16,5.37,57.15,79.56,82.05,0.02,288596,4197.0,4197.0,4197.0,2.89,1.31,5.48,56.66,81.92,85.92,0.02479
1551991745,293808,5092.0,5092.0,5092.0,2.35,1.26,5.16,41.12,72.09,75.96,0.02,293279,4683.0,4683.0,4683.0,2.54,1.35,5.21,53.22,71.63,91.82,0.02444
1551991746,297849,4041.0,4041.0,4041.0,2.66,1.25,5.83,43.02,66.26,69.01,0.02,297437,4158.0,4158.0,4158.0,2.86,1.40,6.30,46.40,66.81,77.40,0.02414
1551991747,302806,4957.0,4957.0,4957.0,2.49,1.28,4.67,52.43,74.78,78.45,0.02,302233,4796.0,4796.0,4796.0,2.66,1.38,5.01,52.79,74.91,78.51,0.02380
1551991748,306993,4187.0,4187.0,4187.0,2.55,1.23,6.46,44.66,67.24,73.99,0.02,306283,4050.0,4050.0,4050.0,3.01,1.37,7.40,52.95,74.84,85.00,0.02351
1551991749,310444,3451.0,3451.0,3451.0,3.24,1.23,9.32,56.23,73.53,86.18,0.02,309966,3683.0,3683.0,3683.0,3.52,1.30,10.51,58.75,64.88,74.45,0.02340
1551991750,315370,4926.0,4926.0,4926.0,2.36,1.18,6.00,35.16,74.38,79.23,0.02,315162,5196.0,5196.0,5196.0,2.47,1.31,6.05,32.85,65.40,83.69,0.02311
1551991751,320008,4638.0,4638.0,4638.0,2.37,1.16,5.90,40.89,60.85,74.25,0.02,319785,4623.0,4623.0,4623.0,2.63,1.27,6.17,52.46,61.67,85.85,0.02280
1551991752,324015,4007.0,4007.0,4007.0,2.94,1.22,7.23,56.23,68.68,72.94,0.02,323784,3999.0,3999.0,3999.0,3.00,1.37,7.23,56.69,71.11,85.07,0.02256
1551991753,328280,4265.0,4265.0,4265.0,2.75,1.22,5.32,56.75,68.94,75.96,0.02,328109,4325.0,4325.0,4325.0,3.03,1.38,6.05,59.08,69.07,83.76,0.02227
1551991754,333317,5037.0,5037.0,5037.0,2.45,1.24,5.22,52.92,96.60,103.87,0.02,332962,4853.0,4853.0,4853.0,2.37,1.35,5.12,15.88,69.14,101.38,0.02202
1551991755,337638,4321.0,4321.0,4321.0,2.78,1.21,6.03,57.51,71.37,81.46,0.02,337048,4086.0,4086.0,4086.0,2.78,1.31,6.46,50.43,70.65,73.47,0.02176
1551991756,342377,4739.0,4739.0,4739.0,2.66,1.25,5.17,53.25,65.83,94.57,0.02,341561,4513.0,4513.0,4513.0,2.60,1.32,4.76,51.71,68.88,89.59,0.02148
1551991757,347196,4819.0,4819.0,4819.0,2.47,1.29,5.02,51.15,66.06,70.32,0.02,346308,4747.0,4747.0,4747.0,2.53,1.38,5.15,48.20,66.29,93.65,0.02122
1551991758,351452,4256.0,4256.0,4256.0,2.61,1.25,5.78,50.40,71.17,99.88,0.02,351075,4767.0,4767.0,4767.0,2.68,1.38,5.68,51.58,73.40,77.27,0.02095
1551991759,355733,4281.0,4281.0,4281.0,2.73,1.35,6.12,51.94,73.20,88.87,0.02,355293,4218.0,4218.0,4218.0,2.80,1.48,6.25,49.58,73.79,86.84,0.02071
1551991760,359466,3733.0,3733.0,3733.0,3.25,1.31,6.96,59.83,66.98,75.37,0.02,359072,3779.0,3779.0,3779.0,3.17,1.46,6.52,57.44,64.06,84.61,0.02058
1551991761,363636,4170.0,4170.0,4170.0,2.94,1.19,6.01,58.85,68.49,92.47,0.02,363145,4073.0,4073.0,4073.0,2.87,1.35,6.42,54.33,82.18,93.06,0.02036
1551991762,367696,4060.0,4060.0,4060.0,2.79,1.32,6.54,50.50,78.77,100.01,0.02,367523,4378.0,4378.0,4378.0,2.87,1.43,6.66,50.20,80.08,83.56,0.02013
1551991763,371486,3790.0,3790.0,3790.0,2.98,1.18,8.21,54.00,81.07,96.21,0.02,371001,3478.0,3478.0,3478.0,3.63,1.33,9.66,68.03,81.13,83.49,0.02003
1551991764,375797,4311.0,4311.0,4311.0,2.50,1.36,5.85,18.51,66.22,70.78,0.02,375348,4347.0,4347.0,4347.0,2.72,1.44,6.12,53.94,69.34,105.78,0.01980
1551991765,380013,4216.0,4216.0,4216.0,2.69,1.33,6.41,53.67,67.44,83.36,0.02,379684,4336.0,4336.0,4336.0,2.98,1.46,7.18,54.39,69.34,72.09,0.01958
1551991766,383763,3750.0,3750.0,3750.0,3.39,1.24,8.04,59.47,84.41,93.00,0.02,383399,3715.0,3715.0,3715.0,3.25,1.37,8.95,52.23,73.47,86.38,0.01946
1551991767,386766,3003.0,3003.0,3003.0,3.69,1.28,11.92,57.25,86.51,119.73,0.02,386590,3191.0,3191.0,3191.0,3.64,1.39,12.03,56.72,86.05,130.22,0.01951
1551991768,390384,3618.0,3618.0,3618.0,3.30,1.31,8.06,58.49,73.47,82.44,0.02,390411,3821.0,3821.0,3821.0,3.37,1.40,7.71,58.00,73.86,81.85,0.01940
1551991769,394823,4439.0,4439.0,4439.0,2.58,1.32,5.50,50.30,69.14,89.00,0.02,394963,4552.0,4552.0,4552.0,2.77,1.43,5.82,52.00,69.01,74.32,0.01919
1551991770,398557,3734.0,3734.0,3734.0,3.00,1.22,7.01,59.38,78.91,82.97,0.02,399053,4090.0,4090.0,4090.0,3.05,1.38,6.84,56.59,78.38,82.97,0.01904
1551991771,402177,3620.0,3620.0,3620.0,3.00,1.30,7.06,59.80,67.57,85.07,0.02,402998,3945.0,3945.0,3945.0,3.36,1.41,7.38,61.18,69.01,92.60,0.01891
1551991772,406984,4807.0,4807.0,4807.0,2.45,1.30,5.28,46.83,69.93,76.81,0.02,407849,4851.0,4851.0,4851.0,2.48,1.41,5.28,38.27,70.52,83.49,0.01872
1551991773,410987,4003.0,4003.0,4003.0,2.85,1.33,6.08,54.07,66.91,73.14,0.02,412060,4211.0,4211.0,4211.0,2.97,1.45,6.21,56.16,69.60,71.63,0.01856
1551991774,414562,3575.0,3575.0,3575.0,3.01,1.26,8.36,52.63,76.48,81.13,0.02,415946,3886.0,3886.0,3886.0,3.40,1.42,8.97,55.90,80.15,140.38,0.01841
1551991775,418101,3539.0,3539.0,3539.0,3.06,1.23,8.34,56.79,70.39,107.09,0.02,419957,4011.0,4011.0,4011.0,3.26,1.34,8.48,58.52,70.39,104.14,0.01828
1551991776,421814,3713.0,3713.0,3713.0,3.17,1.13,9.08,58.33,69.93,96.40,0.02,423482,3525.0,3525.0,3525.0,3.13,1.27,8.40,57.31,70.39,97.85,0.01819
1551991777,426187,4373.0,4373.0,4373.0,2.64,1.34,5.61,48.23,74.32,94.18,0.02,427706,4224.0,4224.0,4224.0,3.18,1.48,7.23,54.92,74.51,79.63,0.01801
1551991778,429838,3651.0,3651.0,3651.0,2.91,1.30,7.85,53.31,85.39,92.27,0.02,431586,3880.0,3880.0,3880.0,3.41,1.42,8.45,58.88,80.94,93.72,0.01790
1551991779,433599,3761.0,3761.0,3761.0,3.17,1.31,7.78,59.05,71.50,89.33,0.02,435355,3769.0,3769.0,3769.0,3.17,1.44,7.68,60.42,77.92,95.03,0.01778
1551991780,437210,3611.0,3611.0,3611.0,3.60,1.36,6.70,65.86,172.88,188.22,0.02,438673,3318.0,3318.0,3318.0,3.25,1.43,5.75,64.72,177.47,188.87,0.01766
1551991781,441462,4252.0,4252.0,4252.0,2.77,1.21,7.24,48.43,72.81,92.14,0.02,442517,3844.0,3844.0,3844.0,3.18,1.38,8.29,52.13,74.45,115.47,0.01749
1551991782,445142,3680.0,3680.0,3680.0,3.09,1.16,8.66,56.79,89.13,94.96,0.02,446338,3821.0,3821.0,3821.0,3.27,1.27,9.81,56.07,69.53,94.96,0.01739
1551991783,448607,3465.0,3465.0,3465.0,3.28,1.42,10.05,42.57,98.44,106.17,0.02,449568,3230.0,3230.0,3230.0,3.67,1.53,11.35,51.97,103.68,139.46,0.01734
1551991784,452788,4181.0,4181.0,4181.0,2.65,1.32,7.22,26.67,74.25,82.77,0.02,453854,4286.0,4286.0,4286.0,3.07,1.53,8.12,51.38,75.76,100.14,0.01717
1551991785,456058,3270.0,3270.0,3270.0,3.57,1.33,10.60,62.55,79.43,99.16,0.02,456969,3115.0,3115.0,3115.0,3.96,1.50,12.49,65.57,80.81,100.27,0.01721
1551991786,459585,3527.0,3527.0,3527.0,3.33,1.32,9.20,58.43,73.86,84.15,0.02,460388,3419.0,3419.0,3419.0,3.41,1.51,9.90,55.80,72.35,104.14,0.01716
1551991787,463553,3968.0,3968.0,3968.0,2.91,1.42,8.29,30.54,67.50,74.12,0.02,464641,4253.0,4253.0,4253.0,3.07,1.55,8.21,40.73,69.66,100.60,0.01701
1551991788,467578,4025.0,4025.0,4025.0,3.12,1.23,7.09,52.85,97.12,104.07,0.02,468120,3479.0,3479.0,3479.0,3.07,1.37,7.49,46.04,101.12,107.02,0.01690
1551991789,471206,3628.0,3628.0,3628.0,3.40,1.39,8.15,65.60,74.65,90.31,0.02,471838,3718.0,3718.0,3718.0,3.21,1.42,7.19,64.42,73.79,96.40,0.01681
1551991790,475170,3964.0,3964.0,3964.0,2.93,1.29,7.02,54.23,73.73,94.57,0.02,476063,4225.0,4225.0,4225.0,2.99,1.44,7.32,50.63,71.70,76.41,0.01667
1551991791,479556,4386.0,4386.0,4386.0,2.69,1.25,6.14,53.94,70.39,83.95,0.02,480182,4119.0,4119.0,4119.0,2.92,1.43,6.50,55.41,69.60,74.71,0.01652
1551991792,483133,3577.0,3577.0,3577.0,3.20,1.25,6.45,63.41,90.31,94.63,0.02,483652,3470.0,3470.0,3470.0,3.41,1.38,6.88,63.93,86.57,93.78,0.01647
1551991793,486891,3758.0,3758.0,3758.0,3.10,1.36,6.96,59.34,74.91,94.31,0.02,487586,3934.0,3934.0,3934.0,3.27,1.49,7.16,62.55,74.65,92.21,0.01636
1551991794,489964,3073.0,3073.0,3073.0,3.60,1.43,10.58,59.77,101.65,108.92,0.02,490831,3245.0,3245.0,3245.0,3.94,1.57,11.63,62.10,99.09,113.57,0.01638
1551991795,493598,3634.0,3634.0,3634.0,3.19,1.52,8.67,57.31,76.15,81.46,0.02,494598,3767.0,3767.0,3767.0,3.26,1.64,8.84,52.63,79.17,105.64,0.01629
1551991796,497420,3822.0,3822.0,3822.0,3.03,1.40,7.20,47.45,93.65,112.92,0.02,498408,3810.0,3810.0,3810.0,3.08,1.54,7.09,45.29,91.75,113.31,0.01618
1551991797,500697,3277.0,3277.0,3277.0,3.63,1.46,9.72,68.29,81.59,83.69,0.02,501520,3112.0,3112.0,3112.0,4.08,1.67,11.04,70.39,84.28,87.43,0.01621
1551991798,504304,3607.0,3607.0,3607.0,3.10,1.34,7.19,61.51,78.64,95.49,0.02,505166,3646.0,3646.0,3646.0,3.49,1.52,8.04,62.29,81.92,103.87,0.01613
1551991799,507924,3620.0,3620.0,3620.0,3.17,1.38,6.88,64.06,74.91,96.99,0.02,508735,3569.0,3569.0,3569.0,3.48,1.48,7.42,65.77,81.26,98.96,0.01605
1551991800,511031,3107.0,3107.0,3107.0,3.62,1.35,9.57,63.86,78.25,100.99,0.02,511995,3260.0,3260.0,3260.0,3.86,1.43,9.22,64.29,74.65,98.04,0.01607
1551991801,514728,3697.0,3697.0,3697.0,3.25,1.40,7.16,60.95,80.28,86.90,0.02,515581,3586.0,3586.0,3586.0,3.33,1.48,7.22,60.78,83.23,90.11,0.01600
1551991802,518403,3675.0,3675.0,3675.0,3.15,1.44,6.86,59.80,78.77,84.28,0.02,519036,3455.0,3455.0,3455.0,3.46,1.62,7.38,61.54,80.81,102.96,0.01593
1551991803,521368,2965.0,2965.0,2965.0,3.89,1.60,11.90,62.19,79.50,96.08,0.02,522047,3011.0,3011.0,3011.0,3.70,1.68,11.58,57.41,81.79,99.42,0.01599
1551991804,524274,2906.0,2906.0,2906.0,4.03,1.62,10.58,59.97,100.99,104.20,0.02,525031,2984.0,2984.0,2984.0,4.64,1.74,11.20,65.67,102.76,108.99,0.01606
1551991805,527667,3393.0,3393.0,3393.0,3.47,1.38,8.89,60.13,81.85,85.66,0.02,528428,3397.0,3397.0,3397.0,3.58,1.45,9.46,59.93,80.81,120.26,0.01600
1551991806,530450,2783.0,2783.0,2783.0,3.98,1.31,16.88,56.20,82.25,100.60,0.02,531348,2920.0,2920.0,2920.0,4.33,1.51,17.83,65.99,91.03,104.46,0.01609
1551991807,533928,3478.0,3478.0,3478.0,3.40,1.48,8.18,49.05,100.20,113.05,0.02,534677,3329.0,3329.0,3329.0,3.64,1.54,7.83,50.40,104.40,111.61,0.01604
1551991808,536978,3050.0,3050.0,3050.0,3.45,1.33,10.00,58.79,78.32,81.20,0.02,537837,3160.0,3160.0,3160.0,3.87,1.45,10.11,63.47,79.63,99.55,0.01606
1551991809,541354,4376.0,4376.0,4376.0,2.76,1.43,5.78,53.54,70.71,93.52,0.02,542273,4436.0,4436.0,4436.0,2.96,1.60,5.76,56.00,69.99,96.80,0.01594
1551991810,544900,3546.0,3546.0,3546.0,3.21,1.32,7.85,57.38,66.98,84.48,0.02,545808,3535.0,3535.0,3535.0,3.53,1.40,8.23,58.49,67.17,71.57,0.01588
1551991811,548190,3290.0,3290.0,3290.0,3.51,1.33,10.31,55.48,78.38,86.11,0.02,549271,3463.0,3463.0,3463.0,3.58,1.42,9.80,58.52,80.74,101.65,0.01584
1551991812,552017,3827.0,3827.0,3827.0,2.89,1.41,6.54,51.97,71.50,85.46,0.02,553115,3844.0,3844.0,3844.0,3.18,1.60,6.94,57.05,73.53,92.73,0.01574
1551991813,556034,4017.0,4017.0,4017.0,3.05,1.46,7.72,42.73,75.04,96.80,0.02,557178,4063.0,4063.0,4063.0,3.01,1.50,7.66,42.83,71.04,76.15,0.01562
1551991814,558767,2733.0,2733.0,2733.0,4.18,1.39,13.93,71.24,81.13,102.04,0.02,560126,2948.0,2948.0,2948.0,4.25,1.48,14.23,71.30,82.97,100.53,0.01570
1551991815,561536,2769.0,2769.0,2769.0,4.19,1.35,13.03,61.41,74.71,114.43,0.02,562857,2731.0,2731.0,2731.0,4.50,1.50,13.92,61.77,75.37,116.79,0.01579
1551991816,565022,3486.0,3486.0,3486.0,3.27,1.34,8.72,56.62,73.33,77.40,0.02,566231,3374.0,3374.0,3374.0,3.43,1.52,9.45,52.30,71.30,78.64,0.01575
1551991817,567377,2355.0,2355.0,2355.0,5.32,1.60,23.35,71.83,100.73,147.19,0.02,568671,2440.0,2440.0,2440.0,4.78,1.62,18.92,67.50,104.01,113.64,0.01591
