timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1553110388,137323,2066.0,2066.0,2066.0,4.57,1.14,11.54,82.44,162.40,162.79,0.03,135060,1987.0,1987.0,1987.0,4.81,1.30,10.56,85.39,163.32,200.41,0.03150
1553110389,140162,2839.0,2839.0,2839.0,3.11,1.20,9.13,45.12,106.36,111.15,0.03,137589,2529.0,2529.0,2529.0,3.60,1.36,9.53,51.71,108.66,112.33,0.03110
1553110390,142554,2392.0,2392.0,2392.0,3.37,1.31,6.96,61.87,151.26,170.00,0.03,140096,2507.0,2507.0,2507.0,3.94,1.47,8.80,80.67,148.77,152.44,0.03077
1553110391,144906,2352.0,2352.0,2352.0,3.51,1.21,7.16,62.23,155.45,160.04,0.03,142784,2688.0,2688.0,2688.0,3.49,1.46,8.77,57.93,141.03,156.37,0.03040
1553110392,147168,2262.0,2262.0,2262.0,3.79,1.22,8.91,67.11,150.21,176.16,0.03,144924,2140.0,2140.0,2140.0,4.50,1.38,9.99,84.87,174.72,180.36,0.03037
1553110393,150050,2882.0,2882.0,2882.0,3.17,1.24,7.40,64.91,87.23,95.94,0.03,147849,2925.0,2925.0,2925.0,2.96,1.34,6.32,56.75,98.44,107.61,0.02982
1553110394,152347,2297.0,2297.0,2297.0,4.20,1.21,10.55,93.59,121.11,123.60,0.03,150110,2261.0,2261.0,2261.0,3.53,1.30,9.31,64.03,103.68,106.23,0.02986
1553110395,154583,2236.0,2236.0,2236.0,4.00,1.27,9.63,84.80,115.74,168.69,0.03,152281,2171.0,2171.0,2171.0,4.33,1.56,9.80,84.93,158.47,176.16,0.02979
1553110396,157667,3084.0,3084.0,3084.0,2.72,1.17,7.26,43.06,88.28,99.61,0.03,155310,3029.0,3029.0,3029.0,2.89,1.41,7.55,49.09,77.46,87.69,0.02922
1553110397,160537,2870.0,2870.0,2870.0,3.37,1.16,8.68,63.73,96.01,100.60,0.03,158111,2801.0,2801.0,2801.0,3.17,1.39,8.05,57.02,89.92,100.73,0.02876
1553110398,163370,2833.0,2833.0,2833.0,3.01,1.23,7.68,58.59,84.54,91.68,0.03,160795,2684.0,2684.0,2684.0,3.16,1.29,6.97,62.19,99.09,102.69,0.02836
1553110399,166795,3425.0,3425.0,3425.0,2.78,1.15,5.84,54.72,87.95,90.31,0.03,163670,2875.0,2875.0,2875.0,3.30,1.34,6.24,64.85,89.06,116.72,0.02782
1553110400,170026,3231.0,3231.0,3231.0,2.69,1.09,6.25,54.17,96.47,99.48,0.03,166803,3133.0,3133.0,3133.0,2.94,1.28,6.80,56.23,94.70,96.99,0.02730
1553110401,172824,2798.0,2798.0,2798.0,3.24,1.19,7.08,61.77,96.60,104.73,0.03,169519,2716.0,2716.0,2716.0,3.27,1.41,6.35,55.87,102.96,124.52,0.02690
1553110402,177008,4184.0,4184.0,4184.0,2.00,1.09,4.86,13.99,63.14,66.88,0.03,173534,4015.0,4015.0,4015.0,2.16,1.26,4.98,16.11,63.80,72.42,0.02673
1553110403,180152,3144.0,3144.0,3144.0,2.88,1.15,6.70,59.47,87.95,90.05,0.03,176617,3083.0,3083.0,3083.0,3.14,1.33,6.82,62.03,86.05,88.01,0.02627
1553110404,183376,3224.0,3224.0,3224.0,2.48,1.11,5.39,54.39,68.29,96.86,0.03,180088,3471.0,3471.0,3471.0,2.66,1.30,5.75,55.35,86.97,93.26,0.02581
1553110405,186362,2986.0,2986.0,2986.0,3.07,1.11,5.95,53.94,135.79,158.73,0.03,183073,2985.0,2985.0,2985.0,3.17,1.29,5.85,58.88,137.23,142.21,0.02537
1553110406,188533,2171.0,2171.0,2171.0,3.64,1.20,7.07,76.55,178.65,179.96,0.03,185393,2320.0,2320.0,2320.0,3.56,1.29,6.90,75.30,176.42,179.18,0.02529
1553110407,191025,2492.0,2492.0,2492.0,3.43,1.03,6.34,62.26,229.24,231.34,0.02,188040,2647.0,2647.0,2647.0,3.50,1.23,6.87,56.56,227.15,230.03,0.02490
1553110408,193702,2677.0,2677.0,2677.0,3.38,1.09,8.06,58.95,153.35,225.71,0.02,190655,2615.0,2615.0,2615.0,4.03,1.29,9.20,63.50,212.86,237.76,0.02450
1553110409,196536,2834.0,2834.0,2834.0,3.26,1.14,6.88,65.90,136.05,167.51,0.02,193446,2791.0,2791.0,2791.0,3.15,1.29,6.98,59.64,118.23,125.50,0.02413
1553110410,198906,2370.0,2370.0,2370.0,3.29,1.12,5.27,68.81,116.26,124.39,0.02,196080,2634.0,2634.0,2634.0,3.86,1.30,5.76,72.42,125.04,126.03,0.02398
1553110411,202036,3130.0,3130.0,3130.0,2.64,1.01,4.60,56.62,144.18,146.28,0.02,199248,3168.0,3168.0,3168.0,3.02,1.17,5.06,69.47,141.82,150.99,0.02361
1553110412,205126,3090.0,3090.0,3090.0,3.04,1.10,5.75,59.80,179.44,181.01,0.02,202228,2980.0,2980.0,2980.0,2.69,1.23,5.80,32.34,168.30,180.49,0.02325
1553110413,208656,3530.0,3530.0,3530.0,2.45,1.01,4.60,50.30,152.17,156.50,0.02,205735,3507.0,3507.0,3507.0,2.80,1.18,4.80,53.41,155.98,157.94,0.02302
1553110414,212637,3981.0,3981.0,3981.0,2.09,0.99,4.17,35.91,89.06,96.80,0.02,209838,4103.0,4103.0,4103.0,2.34,1.12,4.49,50.76,91.10,96.73,0.02296
1553110415,216413,3776.0,3776.0,3776.0,2.17,0.98,5.23,23.28,93.52,95.42,0.02,213661,3823.0,3823.0,3823.0,2.54,1.19,5.13,43.45,92.34,94.70,0.02275
1553110416,220057,3644.0,3644.0,3644.0,2.35,1.03,4.81,54.43,81.00,85.72,0.02,217225,3564.0,3564.0,3564.0,2.64,1.18,4.83,56.33,84.21,116.39,0.02249
1553110417,223693,3636.0,3636.0,3636.0,2.45,0.97,6.21,50.95,104.14,152.44,0.02,220712,3487.0,3487.0,3487.0,2.59,1.13,6.48,52.59,101.78,105.91,0.02228
1553110418,226874,3181.0,3181.0,3181.0,2.59,0.96,6.35,55.61,101.06,104.99,0.02,223961,3249.0,3249.0,3249.0,2.91,1.13,6.54,56.75,96.27,104.46,0.02196
1553110419,230610,3736.0,3736.0,3736.0,2.49,1.08,5.30,51.28,80.87,85.92,0.02,227535,3574.0,3574.0,3574.0,2.47,1.21,5.26,38.63,78.51,81.53,0.02170
1553110420,233786,3176.0,3176.0,3176.0,2.67,1.04,6.58,56.69,77.07,81.85,0.02,230893,3358.0,3358.0,3358.0,2.77,1.23,6.91,56.98,77.66,98.44,0.02140
1553110421,236457,2671.0,2671.0,2671.0,3.24,1.08,8.80,58.65,105.64,108.20,0.02,233745,2852.0,2852.0,2852.0,3.29,1.21,8.97,56.10,81.85,97.65,0.02121
1553110422,239655,3198.0,3198.0,3198.0,2.95,1.03,5.98,64.75,98.96,128.71,0.02,236833,3088.0,3088.0,3088.0,2.76,1.21,6.40,52.99,92.27,125.89,0.02093
1553110423,243163,3508.0,3508.0,3508.0,2.65,0.97,6.21,38.27,158.07,199.49,0.02,240310,3477.0,3477.0,3477.0,2.40,1.12,6.12,14.57,158.86,200.80,0.02082
1553110424,245723,2560.0,2560.0,2560.0,4.13,1.03,12.27,61.96,168.30,170.52,0.02,242759,2449.0,2449.0,2449.0,3.10,1.19,7.81,55.31,152.96,165.94,0.02068
1553110425,248502,2779.0,2779.0,2779.0,3.14,1.10,8.03,62.32,156.63,160.69,0.02,245318,2559.0,2559.0,2559.0,3.23,1.28,8.88,57.77,97.12,159.25,0.02048
1553110426,251386,2884.0,2884.0,2884.0,3.28,1.13,7.67,58.72,133.17,138.02,0.02,247816,2498.0,2498.0,2498.0,3.76,1.30,8.78,61.21,136.05,137.89,0.02031
1553110427,254212,2826.0,2826.0,2826.0,3.16,1.10,9.93,57.41,127.47,177.73,0.02,250856,3040.0,3040.0,3040.0,2.97,1.23,8.17,51.77,126.29,134.09,0.02005
1553110428,257333,3121.0,3121.0,3121.0,2.44,0.99,6.05,42.21,123.93,127.60,0.02,254013,3157.0,3157.0,3157.0,3.06,1.19,6.76,57.87,127.99,130.68,0.01981
1553110429,260525,3192.0,3192.0,3192.0,2.84,1.15,5.46,60.23,127.73,132.64,0.02,257093,3080.0,3080.0,3080.0,3.08,1.32,6.09,60.46,127.14,141.82,0.01956
1553110430,262761,2236.0,2236.0,2236.0,3.45,1.13,9.17,53.74,173.28,176.03,0.02,259474,2381.0,2381.0,2381.0,4.28,1.26,10.58,66.55,197.13,199.10,0.01949
1553110431,265296,2535.0,2535.0,2535.0,3.36,1.14,8.57,62.52,158.20,164.63,0.02,261955,2481.0,2481.0,2481.0,3.76,1.36,9.43,66.42,158.33,166.72,0.01937
1553110432,267630,2334.0,2334.0,2334.0,3.52,1.20,7.38,63.77,169.08,171.31,0.02,264442,2487.0,2487.0,2487.0,3.61,1.35,7.82,59.90,169.08,171.70,0.01929
1553110433,270923,3293.0,3293.0,3293.0,2.73,1.20,5.58,53.35,103.15,106.82,0.02,267949,3507.0,3507.0,3507.0,2.79,1.43,5.81,48.86,101.84,108.33,0.01908
1553110434,274144,3221.0,3221.0,3221.0,2.51,1.21,5.82,44.60,67.24,68.55,0.02,270934,2985.0,2985.0,2985.0,2.56,1.37,5.68,45.48,68.03,100.40,0.01886
1553110435,277198,3054.0,3054.0,3054.0,3.31,1.25,7.70,55.28,160.69,163.71,0.02,273971,3037.0,3037.0,3037.0,3.30,1.41,7.23,49.87,158.99,161.61,0.01865
1553110436,280093,2895.0,2895.0,2895.0,3.04,1.31,7.50,57.11,75.89,97.12,0.02,276840,2869.0,2869.0,2869.0,3.18,1.46,7.27,54.13,94.77,106.50,0.01848
1553110437,282697,2604.0,2604.0,2604.0,3.23,1.45,7.95,62.49,98.96,120.78,0.02,279579,2739.0,2739.0,2739.0,3.42,1.57,7.55,61.11,90.18,120.65,0.01836
1553110438,285408,2711.0,2711.0,2711.0,2.97,1.31,7.61,49.48,86.44,99.35,0.02,282528,2949.0,2949.0,2949.0,3.15,1.51,7.99,45.65,88.21,92.01,0.01822
1553110439,288343,2935.0,2935.0,2935.0,3.04,1.18,6.55,60.19,87.16,89.65,0.02,285611,3083.0,3083.0,3083.0,3.11,1.34,6.60,59.28,83.43,86.77,0.01804
1553110440,291547,3204.0,3204.0,3204.0,2.53,1.23,5.53,52.82,71.43,85.13,0.02,289103,3492.0,3492.0,3492.0,2.84,1.35,5.95,60.46,83.56,110.62,0.01786
1553110441,294851,3304.0,3304.0,3304.0,2.47,1.13,5.30,47.78,75.83,104.73,0.02,292523,3420.0,3420.0,3420.0,2.68,1.38,4.96,48.10,82.97,121.37,0.01768
1553110442,298243,3392.0,3392.0,3392.0,2.55,1.23,5.70,54.72,75.56,78.05,0.02,296073,3550.0,3550.0,3550.0,2.77,1.43,6.18,51.58,76.55,78.58,0.01750
1553110443,300861,2618.0,2618.0,2618.0,3.76,1.33,8.44,90.11,131.92,136.05,0.02,298423,2350.0,2350.0,2350.0,3.47,1.44,8.09,69.47,130.48,131.47,0.01745
1553110444,303854,2993.0,2993.0,2993.0,2.63,1.27,5.65,56.98,73.27,80.22,0.02,301516,3093.0,3093.0,3093.0,3.19,1.48,6.69,64.55,78.45,81.40,0.01729
1553110445,306991,3137.0,3137.0,3137.0,2.69,1.33,5.65,48.96,79.50,94.63,0.02,304632,3116.0,3116.0,3116.0,3.06,1.53,6.28,60.65,78.77,106.10,0.01711
1553110446,309925,2934.0,2934.0,2934.0,3.04,1.28,8.17,57.51,73.20,77.20,0.02,307470,2838.0,2838.0,2838.0,3.12,1.44,7.45,53.64,77.14,108.86,0.01697
1553110447,312488,2563.0,2563.0,2563.0,3.57,1.30,9.84,64.26,91.95,95.09,0.02,309898,2428.0,2428.0,2428.0,3.72,1.46,8.87,68.55,96.27,121.11,0.01694
1553110448,314758,2270.0,2270.0,2270.0,3.72,1.25,11.48,65.18,86.57,88.67,0.02,312256,2358.0,2358.0,2358.0,4.01,1.43,11.39,69.86,90.64,97.71,0.01701
1553110449,317424,2666.0,2666.0,2666.0,3.07,1.34,7.61,56.79,92.14,93.39,0.02,315254,2998.0,2998.0,2998.0,3.25,1.45,8.08,55.84,93.00,138.94,0.01686
1553110450,320066,2642.0,2642.0,2642.0,3.39,1.36,7.49,63.57,86.18,89.26,0.02,317977,2723.0,2723.0,2723.0,3.30,1.55,7.36,59.87,83.36,91.42,0.01679
1553110451,322504,2438.0,2438.0,2438.0,3.50,1.29,6.53,72.29,82.12,98.11,0.02,320232,2255.0,2255.0,2255.0,4.17,1.46,9.28,72.22,81.99,112.26,0.01682
1553110452,325622,3118.0,3118.0,3118.0,2.78,1.10,5.56,64.52,78.38,82.44,0.02,323154,2922.0,2922.0,2922.0,2.98,1.29,6.07,61.31,86.77,96.67,0.01667
1553110453,328419,2797.0,2797.0,2797.0,3.33,1.16,8.04,65.27,94.57,99.29,0.02,325816,2662.0,2662.0,2662.0,3.16,1.29,6.48,61.96,86.51,102.30,0.01657
1553110454,331581,3162.0,3162.0,3162.0,2.88,1.17,7.02,54.72,86.05,104.46,0.02,328953,3137.0,3137.0,3137.0,3.03,1.29,6.69,56.92,86.44,99.55,0.01642
1553110455,334368,2787.0,2787.0,2787.0,2.71,1.22,6.26,54.89,80.74,121.31,0.02,332057,3104.0,3104.0,3104.0,3.35,1.41,7.34,65.73,89.00,95.94,0.01628
1553110456,337592,3224.0,3224.0,3224.0,2.51,1.26,5.71,35.13,74.19,94.70,0.02,335543,3486.0,3486.0,3486.0,2.74,1.43,6.20,40.93,73.73,74.38,0.01613
1553110457,340432,2840.0,2840.0,2840.0,2.99,1.23,8.12,53.38,74.51,80.81,0.02,338443,2900.0,2900.0,2900.0,3.15,1.32,8.48,49.84,74.71,79.04,0.01602
1553110458,342806,2374.0,2374.0,2374.0,3.70,1.23,8.40,78.84,96.27,99.88,0.02,341013,2570.0,2570.0,2570.0,3.56,1.35,8.38,74.84,93.26,95.75,0.01602
1553110459,345517,2711.0,2711.0,2711.0,3.23,1.31,6.22,72.88,88.93,110.10,0.02,343805,2792.0,2792.0,2792.0,3.45,1.50,6.65,71.63,87.49,90.18,0.01592
1553110460,347922,2405.0,2405.0,2405.0,4.09,1.38,7.95,78.97,94.70,112.46,0.02,346457,2652.0,2652.0,2652.0,3.06,1.53,7.14,54.13,86.57,104.46,0.01587
1553110461,350805,2883.0,2883.0,2883.0,3.08,1.29,5.91,63.57,76.68,91.16,0.02,349437,2980.0,2980.0,2980.0,3.04,1.41,5.96,60.69,79.69,91.16,0.01575
1553110462,353415,2610.0,2610.0,2610.0,3.05,1.35,6.57,66.68,81.79,83.62,0.02,352115,2678.0,2678.0,2678.0,3.70,1.53,8.18,68.09,84.48,98.11,0.01569
1553110463,356410,2995.0,2995.0,2995.0,2.87,1.25,7.44,62.29,75.24,100.34,0.02,355068,2953.0,2953.0,2953.0,2.95,1.44,6.98,52.46,77.07,81.20,0.01557
1553110464,358862,2452.0,2452.0,2452.0,3.76,1.28,8.99,67.17,102.30,131.86,0.02,357467,2399.0,2399.0,2399.0,3.86,1.47,8.40,71.37,102.89,125.83,0.01554
1553110465,361763,2901.0,2901.0,2901.0,2.76,1.31,6.63,25.31,118.42,127.40,0.02,360500,3033.0,3033.0,3033.0,3.10,1.42,6.85,52.17,100.73,126.03,0.01541
1553110466,363975,2212.0,2212.0,2212.0,3.24,1.23,6.84,69.21,102.30,113.12,0.02,362753,2253.0,2253.0,2253.0,3.65,1.33,7.68,69.21,105.51,112.26,0.01547
1553110467,366163,2188.0,2188.0,2188.0,4.64,1.33,8.47,74.38,213.78,213.91,0.02,365143,2390.0,2390.0,2390.0,4.19,1.48,7.86,69.93,217.32,237.90,0.01540
1553110468,368770,2607.0,2607.0,2607.0,3.70,1.13,7.11,72.29,162.79,168.82,0.02,367850,2707.0,2707.0,2707.0,3.40,1.35,6.34,71.76,160.04,186.12,0.01528
1553110469,371343,2573.0,2573.0,2573.0,3.41,1.32,7.02,68.35,118.36,165.81,0.02,370302,2452.0,2452.0,2452.0,3.65,1.45,8.17,67.57,117.90,118.62,0.01520
1553110470,373498,2155.0,2155.0,2155.0,4.17,1.49,8.17,76.22,177.21,180.49,0.02,372362,2060.0,2060.0,2060.0,4.16,1.59,9.04,72.88,173.67,176.82,0.01524
1553110471,375678,2180.0,2180.0,2180.0,4.51,1.34,10.26,79.30,131.27,139.46,0.02,374311,1949.0,1949.0,1949.0,4.37,1.53,8.34,81.53,134.74,138.67,0.01534
1553110472,378114,2436.0,2436.0,2436.0,3.39,1.28,7.92,73.86,97.58,112.39,0.02,376592,2281.0,2281.0,2281.0,3.86,1.53,8.30,78.18,104.66,116.13,0.01534
1553110473,380644,2530.0,2530.0,2530.0,3.58,1.13,9.05,70.45,107.81,114.10,0.02,379069,2477.0,2477.0,2477.0,3.97,1.29,9.58,79.04,111.21,114.69,0.01529
1553110474,383245,2601.0,2601.0,2601.0,3.24,1.27,8.22,61.80,88.08,124.72,0.02,381855,2786.0,2786.0,2786.0,3.39,1.49,9.09,59.77,92.86,98.57,0.01520
1553110475,386319,3074.0,3074.0,3074.0,2.82,1.11,7.56,40.96,108.07,112.85,0.02,384731,2876.0,2876.0,2876.0,3.27,1.34,8.43,57.84,105.12,115.47,0.01508
1553110476,388998,2679.0,2679.0,2679.0,3.10,1.22,6.98,60.36,81.85,86.77,0.02,387488,2757.0,2757.0,2757.0,3.49,1.29,8.00,64.55,83.82,91.16,0.01501
1553110477,392230,3232.0,3232.0,3232.0,2.65,1.33,5.87,49.38,72.68,75.56,0.01,390865,3377.0,3377.0,3377.0,2.75,1.41,5.88,47.02,74.32,85.72,0.01490
1553110478,395427,3197.0,3197.0,3197.0,2.84,1.24,6.93,53.90,74.45,90.24,0.01,394021,3156.0,3156.0,3156.0,2.82,1.43,6.69,45.74,72.09,76.41,0.01478
1553110479,398689,3262.0,3262.0,3262.0,2.81,1.30,6.25,49.09,102.04,108.13,0.01,397027,3006.0,3006.0,3006.0,2.88,1.37,6.25,43.25,111.94,115.41,0.01467
1553110480,401974,3285.0,3285.0,3285.0,2.76,1.28,6.88,42.11,73.79,81.26,0.01,400046,3019.0,3019.0,3019.0,2.91,1.47,7.00,46.20,70.19,85.79,0.01456
1553110481,404979,3005.0,3005.0,3005.0,2.91,1.18,7.00,59.08,90.90,99.61,0.01,402928,2882.0,2882.0,2882.0,3.24,1.37,7.00,63.37,80.35,99.88,0.01446
1553110482,407369,2390.0,2390.0,2390.0,3.54,1.39,8.42,63.54,83.49,84.67,0.01,405464,2536.0,2536.0,2536.0,3.73,1.52,8.05,63.93,81.72,89.26,0.01445
1553110483,410062,2693.0,2693.0,2693.0,3.23,1.22,9.99,59.44,71.70,92.54,0.01,408157,2693.0,2693.0,2693.0,3.41,1.40,9.33,56.69,70.06,77.07,0.01438
1553110484,412784,2722.0,2722.0,2722.0,3.45,1.21,8.90,60.85,82.31,83.82,0.01,410730,2573.0,2573.0,2573.0,3.34,1.33,8.43,60.19,77.53,100.93,0.01432
1553110485,415012,2228.0,2228.0,2228.0,3.69,1.27,10.72,65.50,76.55,78.77,0.01,413026,2296.0,2296.0,2296.0,4.23,1.55,11.93,69.34,87.82,106.50,0.01436
1553110486,416966,1954.0,1954.0,1954.0,4.39,1.39,13.44,71.24,92.47,95.62,0.01,415117,2091.0,2091.0,2091.0,4.48,1.57,16.53,68.62,94.31,105.64,0.01448
