timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1559164309,1406,1406.0,1406.0,1406.0,3.43,2.42,8.61,15.03,65.93,67.83,0.00,1334,1334.0,1334.0,1334.0,4.54,2.82,12.46,35.36,69.86,69.93,0.00000
1559164310,3524,2118.0,2118.0,2118.0,2.34,1.19,5.05,19.97,98.17,100.14,0.17,3526,2192.0,2192.0,2192.0,3.00,1.42,8.95,31.65,101.38,105.58,0.17054
1559164311,6906,3382.0,3382.0,3382.0,1.50,0.95,4.00,9.23,59.18,63.60,0.18,6399,2873.0,2873.0,2873.0,2.34,1.19,7.55,21.53,57.87,59.02,0.18278
1559164312,9413,2507.0,2507.0,2507.0,1.82,0.90,4.83,15.43,74.38,78.12,0.14,8909,2510.0,2510.0,2510.0,2.77,1.14,9.51,37.42,77.00,80.08,0.13557
1559164313,12584,3171.0,3171.0,3171.0,1.74,0.86,4.27,11.86,102.76,108.40,0.12,11881,2972.0,2972.0,2972.0,2.29,1.09,5.64,24.63,105.19,112.72,0.11974
1559164314,15731,3147.0,3147.0,3147.0,1.58,0.89,3.24,9.72,72.94,86.64,0.11,14765,2884.0,2884.0,2884.0,2.41,1.14,5.83,21.40,88.34,179.44,0.10792
1559164315,17313,1582.0,1582.0,1582.0,3.31,1.07,9.08,68.22,112.53,119.73,0.11,16261,1496.0,1496.0,1496.0,4.51,1.41,13.44,83.10,128.91,179.96,0.10818
1559164316,19076,1763.0,1763.0,1763.0,2.91,1.37,9.02,28.64,71.96,81.66,0.10,18182,1921.0,1921.0,1921.0,3.52,1.57,13.52,36.47,69.99,73.14,0.10274
1559164317,20748,1672.0,1672.0,1672.0,3.32,1.34,9.28,68.62,101.38,103.15,0.10,19703,1521.0,1521.0,1521.0,4.22,1.59,13.02,73.14,101.97,112.53,0.10056
1559164318,22158,1410.0,1410.0,1410.0,3.85,1.29,10.92,62.95,82.97,83.89,0.10,21241,1538.0,1538.0,1538.0,4.23,1.58,15.64,60.78,79.63,83.03,0.10052
