Running [WRITE, READ] with 24 threads 30 minutes
time,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1551993840,2667646,8364.0,8364.0,8364.0,1.33,0.97,2.19,7.16,46.37,54.62,0.01,2670643,8404.0,8404.0,8404.0,1.50,1.06,2.38,7.71,51.61,57.48,0.00691
1551993841,2675736,8090.0,8090.0,8090.0,1.40,0.97,2.09,8.50,47.02,47.91,0.01,2678718,8075.0,8075.0,8075.0,1.54,1.06,2.27,10.97,47.51,59.77,0.00690
1551993842,2683946,8210.0,8210.0,8210.0,1.35,1.03,2.14,6.88,40.37,44.92,0.01,2686927,8209.0,8209.0,8209.0,1.54,1.10,2.41,8.31,41.88,43.58,0.00688
1551993843,2691854,7908.0,7908.0,7908.0,1.44,0.99,2.35,9.24,46.63,48.79,0.01,2694625,7698.0,7698.0,7698.0,1.61,1.09,2.56,13.16,45.38,55.28,0.00686
1551993844,2699662,7808.0,7808.0,7808.0,1.41,1.00,2.19,9.39,49.68,55.84,0.01,2702658,8033.0,8033.0,8033.0,1.59,1.10,2.43,9.90,53.58,56.62,0.00684
1551993845,2707836,8174.0,8174.0,8174.0,1.38,0.95,2.24,9.04,47.05,53.58,0.01,2710903,8245.0,8245.0,8245.0,1.50,1.06,2.51,12.07,49.58,56.56,0.00682
1551993846,2715200,7364.0,7364.0,7364.0,1.62,1.09,2.16,9.09,48.76,60.56,0.01,2718260,7357.0,7357.0,7357.0,1.62,1.17,2.30,8.95,48.59,50.07,0.00681
1551993847,2722823,7623.0,7623.0,7623.0,1.55,1.09,2.30,10.21,43.32,46.63,0.01,2725676,7416.0,7416.0,7416.0,1.62,1.18,2.45,9.28,43.02,46.63,0.00679
1551993848,2730599,7776.0,7776.0,7776.0,1.42,1.09,2.24,8.77,39.94,45.19,0.01,2733372,7696.0,7696.0,7696.0,1.53,1.17,2.43,9.39,40.44,46.40,0.00677
1551993849,2738823,8224.0,8224.0,8224.0,1.42,1.10,2.15,6.51,47.78,72.48,0.01,2741386,8014.0,8014.0,8014.0,1.59,1.19,2.39,7.02,61.18,62.59,0.00675
1551993850,2746629,7806.0,7806.0,7806.0,1.49,1.06,2.23,8.03,44.86,49.68,0.01,2748876,7490.0,7490.0,7490.0,1.65,1.15,2.44,8.87,44.20,50.00,0.00673
1551993851,2754230,7601.0,7601.0,7601.0,1.54,1.01,2.19,12.44,49.38,52.63,0.01,2756572,7696.0,7696.0,7696.0,1.56,1.09,2.25,10.67,47.25,60.13,0.00672
1551993852,2762098,7868.0,7868.0,7868.0,1.48,1.06,2.20,7.67,50.59,53.81,0.01,2764369,7797.0,7797.0,7797.0,1.55,1.14,2.36,7.71,48.50,54.07,0.00670
1551993853,2769879,7781.0,7781.0,7781.0,1.40,1.09,2.12,6.03,56.89,62.62,0.01,2772575,8206.0,8206.0,8206.0,1.57,1.17,2.36,9.45,57.44,63.77,0.00668
1551993854,2776902,7023.0,7023.0,7023.0,1.55,1.10,2.45,10.53,43.02,47.74,0.01,2780145,7570.0,7570.0,7570.0,1.70,1.17,2.63,13.85,43.52,48.89,0.00666
1551993855,2783874,6972.0,6972.0,6972.0,1.65,1.09,2.41,13.84,59.70,70.84,0.01,2787125,6980.0,6980.0,6980.0,1.76,1.18,2.76,14.04,59.74,60.49,0.00665
1551993856,2792136,8262.0,8262.0,8262.0,1.39,1.07,2.22,8.46,39.98,42.89,0.01,2795215,8090.0,8090.0,8090.0,1.51,1.17,2.40,8.88,41.03,43.81,0.00663
1551993857,2800253,8117.0,8117.0,8117.0,1.42,1.05,2.14,8.27,42.76,46.60,0.01,2803195,7980.0,7980.0,7980.0,1.53,1.13,2.31,8.69,42.53,45.42,0.00662
1551993858,2808405,8152.0,8152.0,8152.0,1.45,1.01,2.02,9.30,45.84,58.00,0.01,2810579,7384.0,7384.0,7384.0,1.61,1.12,2.25,13.45,48.59,56.39,0.00660
1551993859,2816440,8035.0,8035.0,8035.0,1.43,1.02,2.21,7.83,47.94,50.46,0.01,2818844,8265.0,8265.0,8265.0,1.47,1.10,2.20,7.06,48.01,50.33,0.00658
1551993860,2825025,8585.0,8585.0,8585.0,1.27,0.98,2.07,5.94,43.12,46.17,0.01,2827298,8454.0,8454.0,8454.0,1.47,1.08,2.46,8.87,43.35,47.58,0.00657
1551993861,2832832,7807.0,7807.0,7807.0,1.43,0.94,2.27,9.57,48.99,53.67,0.01,2835141,7843.0,7843.0,7843.0,1.67,1.04,2.49,34.64,49.91,61.11,0.00655
1551993862,2840593,7761.0,7761.0,7761.0,1.41,0.95,2.30,7.52,45.35,52.85,0.01,2843130,7989.0,7989.0,7989.0,1.60,1.05,2.69,12.39,47.48,54.95,0.00653
1551993863,2848783,8190.0,8190.0,8190.0,1.38,0.98,2.11,10.22,46.20,48.04,0.01,2851158,8028.0,8028.0,8028.0,1.44,1.08,2.30,9.14,42.37,45.91,0.00652
1551993864,2856285,7502.0,7502.0,7502.0,1.58,1.01,2.30,9.92,52.10,53.77,0.01,2858675,7517.0,7517.0,7517.0,1.70,1.10,2.47,16.83,52.76,54.30,0.00650
1551993865,2864086,7801.0,7801.0,7801.0,1.50,0.99,2.44,9.22,53.05,57.28,0.01,2865896,7221.0,7221.0,7221.0,1.68,1.10,2.67,11.23,56.49,58.65,0.00648
1551993866,2872131,8045.0,8045.0,8045.0,1.40,1.04,2.28,7.58,43.22,48.69,0.01,2874326,8430.0,8430.0,8430.0,1.46,1.14,2.40,7.02,44.79,49.94,0.00647
1551993867,2880039,7908.0,7908.0,7908.0,1.30,0.98,2.24,9.91,39.85,52.46,0.01,2882491,8165.0,8165.0,8165.0,1.52,1.08,2.55,12.05,40.83,52.95,0.00645
1551993868,2887442,7403.0,7403.0,7403.0,1.64,1.00,2.54,15.19,56.98,60.65,0.01,2890524,8033.0,8033.0,8033.0,1.60,1.12,2.55,9.97,53.81,60.19,0.00643
1551993869,2895321,7879.0,7879.0,7879.0,1.49,0.97,2.25,6.98,60.88,68.29,0.01,2898117,7593.0,7593.0,7593.0,1.59,1.08,2.51,7.34,59.70,67.90,0.00642
1551993870,2903129,7808.0,7808.0,7808.0,1.42,0.92,2.39,8.91,57.48,64.95,0.01,2906105,7988.0,7988.0,7988.0,1.59,1.02,2.72,9.13,59.18,68.81,0.00640
1551993871,2911119,7990.0,7990.0,7990.0,1.46,0.91,2.30,9.72,49.55,60.03,0.01,2913901,7796.0,7796.0,7796.0,1.55,1.03,2.54,9.18,48.96,52.36,0.00639
1551993872,2918407,7288.0,7288.0,7288.0,1.50,1.07,2.39,7.63,49.09,52.66,0.01,2921601,7700.0,7700.0,7700.0,1.55,1.17,2.48,7.13,48.43,52.33,0.00637
1551993873,2925863,7456.0,7456.0,7456.0,1.55,1.04,2.19,10.79,49.41,50.79,0.01,2929087,7486.0,7486.0,7486.0,1.76,1.13,2.45,16.10,50.30,58.79,0.00635
1551993874,2933885,8022.0,8022.0,8022.0,1.47,1.09,2.22,6.28,45.12,50.17,0.01,2936584,7497.0,7497.0,7497.0,1.60,1.19,2.41,6.63,47.74,50.10,0.00634
1551993875,2941690,7805.0,7805.0,7805.0,1.50,1.08,2.19,8.32,53.41,58.33,0.01,2943905,7321.0,7321.0,7321.0,1.65,1.18,2.40,9.95,57.77,65.37,0.00632
1551993876,2949190,7500.0,7500.0,7500.0,1.55,1.06,2.28,12.22,44.50,50.30,0.01,2951460,7555.0,7555.0,7555.0,1.61,1.15,2.37,8.90,43.38,48.59,0.00630
1551993877,2956993,7803.0,7803.0,7803.0,1.46,1.06,2.14,8.69,46.04,50.82,0.01,2959495,8035.0,8035.0,8035.0,1.54,1.15,2.26,8.33,47.38,51.51,0.00629
1551993878,2964266,7273.0,7273.0,7273.0,1.48,1.00,2.23,7.52,64.23,76.09,0.01,2966948,7453.0,7453.0,7453.0,1.75,1.11,2.56,13.50,64.45,65.21,0.00627
1551993879,2972351,8085.0,8085.0,8085.0,1.39,1.01,2.50,7.87,43.75,47.78,0.01,2975271,8323.0,8323.0,8323.0,1.50,1.11,2.60,7.59,44.70,51.25,0.00626
1551993880,2979896,7545.0,7545.0,7545.0,1.53,1.00,2.43,9.81,48.43,60.19,0.01,2982530,7259.0,7259.0,7259.0,1.69,1.12,2.71,9.35,55.48,62.06,0.00624
1551993881,2987923,8027.0,8027.0,8027.0,1.44,0.93,2.06,12.62,48.66,50.46,0.01,2990647,8117.0,8117.0,8117.0,1.51,1.03,2.26,12.26,46.92,50.23,0.00623
1551993882,2995451,7528.0,7528.0,7528.0,1.55,1.04,2.27,14.17,46.20,48.92,0.01,2998175,7528.0,7528.0,7528.0,1.61,1.14,2.52,11.16,45.58,49.64,0.00621
1551993883,3002857,7406.0,7406.0,7406.0,1.52,1.01,2.27,12.17,47.02,58.43,0.01,3006038,7863.0,7863.0,7863.0,1.56,1.11,2.47,10.15,46.50,48.14,0.00620
1551993884,3010663,7806.0,7806.0,7806.0,1.39,1.03,2.11,6.77,46.20,51.15,0.01,3014200,8162.0,8162.0,8162.0,1.59,1.13,2.34,11.45,47.32,51.84,0.00618
1551993885,3019120,8457.0,8457.0,8457.0,1.35,0.92,2.20,8.78,46.99,51.84,0.01,3022646,8446.0,8446.0,8446.0,1.49,1.02,2.39,8.67,49.12,52.79,0.00617
1551993886,3026683,7563.0,7563.0,7563.0,1.47,0.97,2.15,11.58,46.04,47.55,0.01,3030038,7392.0,7392.0,7392.0,1.70,1.08,2.48,19.50,48.04,49.64,0.00616
1551993887,3034617,7934.0,7934.0,7934.0,1.40,0.99,2.08,11.75,51.68,56.98,0.01,3038297,8259.0,8259.0,8259.0,1.54,1.10,2.28,11.94,52.26,59.15,0.00614
1551993888,3042511,7894.0,7894.0,7894.0,1.44,0.94,2.37,8.07,53.74,62.91,0.01,3045989,7692.0,7692.0,7692.0,1.62,1.05,2.53,8.11,54.03,66.52,0.00613
1551993889,3050372,7861.0,7861.0,7861.0,1.34,0.91,2.28,7.86,44.14,49.28,0.01,3054205,8216.0,8216.0,8216.0,1.61,1.03,2.66,13.01,46.53,49.41,0.00611
1551993890,3058007,7635.0,7635.0,7635.0,1.44,0.95,2.35,9.99,47.84,50.30,0.01,3062033,7828.0,7828.0,7828.0,1.64,1.05,2.63,12.44,46.96,51.18,0.00610
1551993891,3065545,7538.0,7538.0,7538.0,1.40,0.96,2.21,7.26,46.20,49.41,0.01,3070180,8147.0,8147.0,8147.0,1.63,1.08,2.67,8.79,48.76,52.72,0.00608
1551993892,3073004,7459.0,7459.0,7459.0,1.51,1.03,2.37,9.72,48.59,54.00,0.01,3077677,7497.0,7497.0,7497.0,1.66,1.13,2.48,13.39,47.81,52.46,0.00607
1551993893,3080366,7362.0,7362.0,7362.0,1.44,1.11,2.16,8.72,46.40,49.15,0.01,3085319,7642.0,7642.0,7642.0,1.61,1.20,2.42,10.49,48.20,52.40,0.00605
1551993894,3087905,7539.0,7539.0,7539.0,1.56,1.10,2.23,8.44,52.13,64.62,0.01,3092797,7478.0,7478.0,7478.0,1.72,1.21,2.46,9.33,52.00,53.12,0.00604
1551993895,3095182,7277.0,7277.0,7277.0,1.51,1.04,2.33,9.72,50.14,52.23,0.01,3100410,7613.0,7613.0,7613.0,1.68,1.14,2.56,11.44,50.86,52.49,0.00602
1551993896,3102721,7539.0,7539.0,7539.0,1.53,1.03,2.73,9.09,55.31,60.98,0.01,3107621,7211.0,7211.0,7211.0,1.70,1.13,3.20,10.08,55.71,58.16,0.00601
1551993897,3109768,7047.0,7047.0,7047.0,1.65,1.02,2.53,12.57,53.54,55.41,0.01,3115002,7381.0,7381.0,7381.0,1.65,1.12,2.66,11.02,53.94,66.32,0.00600
1551993898,3117374,7606.0,7606.0,7606.0,1.50,1.06,2.19,7.97,45.51,47.64,0.01,3122762,7760.0,7760.0,7760.0,1.60,1.16,2.42,6.57,46.24,55.54,0.00598
1551993899,3125628,8254.0,8254.0,8254.0,1.44,1.00,2.27,10.99,50.27,54.98,0.01,3130423,7661.0,7661.0,7661.0,1.55,1.12,2.42,10.86,52.30,63.14,0.00597
1551993900,3133588,7960.0,7960.0,7960.0,1.39,0.89,2.44,9.31,47.28,51.77,0.01,3138007,7584.0,7584.0,7584.0,1.60,1.01,2.71,13.81,47.81,51.09,0.00595
1551993901,3141428,7840.0,7840.0,7840.0,1.52,0.99,2.29,12.39,46.86,59.97,0.01,3145754,7747.0,7747.0,7747.0,1.59,1.09,2.60,8.65,45.35,60.92,0.00594
1551993902,3149106,7678.0,7678.0,7678.0,1.43,0.97,2.49,9.40,45.71,49.18,0.01,3153779,8025.0,8025.0,8025.0,1.60,1.08,2.90,10.49,46.96,51.18,0.00593
1551993903,3156092,6986.0,6986.0,6986.0,1.64,1.02,2.33,32.70,54.39,59.93,0.01,3160837,7058.0,7058.0,7058.0,1.74,1.14,2.47,21.15,53.18,56.00,0.00592
1551993904,3164355,8263.0,8263.0,8263.0,1.30,0.99,2.11,6.32,43.06,45.94,0.01,3169111,8274.0,8274.0,8274.0,1.50,1.12,2.37,8.61,43.52,52.92,0.00590
1551993905,3172391,8036.0,8036.0,8036.0,1.42,0.94,2.10,10.41,55.71,59.15,0.01,3177343,8232.0,8232.0,8232.0,1.58,1.06,2.35,10.35,54.92,58.59,0.00589
1551993906,3180049,7658.0,7658.0,7658.0,1.51,0.95,2.25,13.97,44.79,52.17,0.01,3184450,7107.0,7107.0,7107.0,1.72,1.06,2.49,32.15,51.09,55.25,0.00588
1551993907,3188319,8270.0,8270.0,8270.0,1.39,1.00,2.37,8.12,45.38,51.54,0.01,3192506,8056.0,8056.0,8056.0,1.53,1.12,2.63,8.13,49.74,73.20,0.00587
1551993908,3195983,7664.0,7664.0,7664.0,1.43,0.97,2.22,8.76,57.74,64.26,0.01,3200191,7685.0,7685.0,7685.0,1.66,1.08,2.43,14.11,59.08,62.62,0.00585
1551993909,3203580,7597.0,7597.0,7597.0,1.47,1.00,2.19,7.39,49.74,61.41,0.01,3207924,7733.0,7733.0,7733.0,1.63,1.12,2.40,11.65,49.45,50.95,0.00584
1551993910,3211883,8303.0,8303.0,8303.0,1.35,0.92,2.37,7.25,44.76,46.79,0.01,3216051,8127.0,8127.0,8127.0,1.46,1.04,2.53,7.32,43.22,46.20,0.00583
1551993911,3219614,7731.0,7731.0,7731.0,1.50,0.97,2.24,11.47,50.23,54.82,0.01,3223600,7549.0,7549.0,7549.0,1.70,1.09,2.51,12.30,50.36,56.36,0.00581
1551993912,3227076,7462.0,7462.0,7462.0,1.61,1.04,2.60,11.64,47.74,50.20,0.01,3230741,7141.0,7141.0,7141.0,1.65,1.16,2.72,9.88,47.25,49.48,0.00580
1551993913,3234660,7584.0,7584.0,7584.0,1.52,1.09,2.18,10.02,44.70,46.99,0.01,3238559,7818.0,7818.0,7818.0,1.56,1.20,2.42,8.36,44.17,48.99,0.00579
1551993914,3241586,6926.0,6926.0,6926.0,1.56,1.09,2.18,8.96,65.37,77.00,0.01,3245588,7029.0,7029.0,7029.0,1.69,1.18,2.45,9.15,65.40,65.99,0.00578
1551993915,3249662,8076.0,8076.0,8076.0,1.46,1.09,2.24,6.82,53.54,56.49,0.01,3253666,8078.0,8078.0,8078.0,1.62,1.19,2.50,7.44,54.95,59.93,0.00576
1551993916,3257270,7608.0,7608.0,7608.0,1.54,1.06,2.19,8.18,51.58,56.92,0.01,3260825,7159.0,7159.0,7159.0,1.69,1.17,2.48,8.90,54.49,56.75,0.00575
1551993917,3264873,7603.0,7603.0,7603.0,1.53,1.04,2.28,8.22,51.05,56.16,0.01,3268140,7315.0,7315.0,7315.0,1.66,1.17,2.58,8.73,52.66,57.74,0.00574
1551993918,3272515,7642.0,7642.0,7642.0,1.49,1.04,2.24,8.22,49.68,55.71,0.01,3275832,7692.0,7692.0,7692.0,1.61,1.15,2.58,8.27,52.20,61.31,0.00572
1551993919,3279700,7185.0,7185.0,7185.0,1.58,1.04,2.34,12.57,53.90,58.00,0.01,3283158,7326.0,7326.0,7326.0,1.70,1.15,2.58,12.51,52.85,58.65,0.00571
1551993920,3288082,8382.0,8382.0,8382.0,1.32,0.97,2.23,7.43,45.42,54.03,0.01,3291158,8000.0,8000.0,8000.0,1.59,1.08,2.54,8.26,50.89,55.05,0.00570
1551993921,3297026,8944.0,8944.0,8944.0,1.32,0.94,2.29,7.10,44.01,49.38,0.01,3299447,8289.0,8289.0,8289.0,1.45,1.05,2.51,7.03,44.34,57.15,0.00569
1551993922,3304581,7555.0,7555.0,7555.0,1.53,1.02,2.21,10.18,45.29,49.38,0.01,3306459,7012.0,7012.0,7012.0,1.74,1.13,2.56,37.45,48.53,50.20,0.00568
1551993923,3312772,8191.0,8191.0,8191.0,1.39,0.90,2.39,8.28,51.41,55.28,0.01,3314730,8271.0,8271.0,8271.0,1.50,1.02,2.70,8.30,51.94,54.98,0.00567
1551993924,3320580,7808.0,7808.0,7808.0,1.42,0.98,2.55,8.13,45.22,53.61,0.01,3322679,7949.0,7949.0,7949.0,1.59,1.10,3.06,8.63,48.30,55.05,0.00566
1551993925,3328203,7623.0,7623.0,7623.0,1.51,0.95,2.29,15.52,47.78,54.49,0.01,3330186,7507.0,7507.0,7507.0,1.64,1.07,2.58,15.16,48.17,53.35,0.00565
1551993926,3336588,8385.0,8385.0,8385.0,1.34,0.96,2.31,6.61,45.48,54.00,0.01,3338809,8623.0,8623.0,8623.0,1.45,1.07,2.40,7.92,46.79,53.15,0.00564
1551993927,3344049,7461.0,7461.0,7461.0,1.49,1.00,2.18,7.82,55.31,57.38,0.01,3345983,7174.0,7174.0,7174.0,1.77,1.12,2.41,39.71,55.71,62.36,0.00563
1551993928,3351056,7007.0,7007.0,7007.0,1.65,1.05,2.25,30.75,52.33,55.84,0.01,3352989,7006.0,7006.0,7006.0,1.75,1.14,2.45,33.24,51.02,59.18,0.00562
1551993929,3358390,7334.0,7334.0,7334.0,1.58,0.92,2.67,13.90,52.20,58.59,0.01,3360045,7056.0,7056.0,7056.0,1.73,1.03,2.81,38.40,54.49,58.79,0.00561
1551993930,3365901,7511.0,7511.0,7511.0,1.50,0.99,2.24,9.28,53.61,55.48,0.01,3367182,7137.0,7137.0,7137.0,1.75,1.10,2.65,20.00,54.13,61.08,0.00560
1551993931,3373704,7803.0,7803.0,7803.0,1.46,0.97,2.46,6.82,55.57,59.34,0.01,3375101,7919.0,7919.0,7919.0,1.52,1.09,2.51,6.46,57.31,60.23,0.00558
1551993932,3380887,7183.0,7183.0,7183.0,1.68,1.06,2.24,37.32,56.13,59.31,0.01,3381736,6635.0,6635.0,6635.0,1.72,1.17,2.38,11.83,55.51,72.02,0.00557
1551993933,3387841,6954.0,6954.0,6954.0,1.76,1.09,2.37,39.35,60.82,64.23,0.01,3388075,6339.0,6339.0,6339.0,1.92,1.20,2.64,43.19,60.26,64.26,0.00557
1551993934,3394206,6365.0,6365.0,6365.0,1.83,1.10,2.44,11.46,171.18,174.72,0.01,3394315,6240.0,6240.0,6240.0,1.94,1.19,2.75,11.49,173.02,175.37,0.00556
1551993935,3400459,6253.0,6253.0,6253.0,1.77,1.06,2.39,7.96,227.54,230.82,0.01,3400587,6272.0,6272.0,6272.0,2.04,1.14,2.63,10.04,226.89,231.74,0.00555
1551993936,3407669,7210.0,7210.0,7210.0,1.65,1.05,2.28,7.63,145.36,147.06,0.01,3407878,7291.0,7291.0,7291.0,1.63,1.14,2.48,7.34,144.18,148.37,0.00554
1551993937,3415673,8004.0,8004.0,8004.0,1.45,1.05,2.22,7.52,50.82,54.00,0.01,3415519,7641.0,7641.0,7641.0,1.59,1.16,2.46,8.59,51.22,53.97,0.00552
1551993938,3423182,7509.0,7509.0,7509.0,1.45,1.02,2.39,6.09,66.88,70.32,0.01,3423286,7767.0,7767.0,7767.0,1.60,1.11,2.55,6.91,64.52,68.55,0.00551
1551993939,3430505,7323.0,7323.0,7323.0,1.56,1.05,2.20,8.38,58.36,59.60,0.01,3430506,7220.0,7220.0,7220.0,1.78,1.16,2.49,33.95,58.92,60.26,0.00550
1551993940,3439206,8701.0,8701.0,8701.0,1.36,0.96,2.28,8.18,44.50,47.51,0.01,3438746,8240.0,8240.0,8240.0,1.44,1.05,2.41,8.37,46.01,50.56,0.00549
1551993941,3447292,8086.0,8086.0,8086.0,1.49,0.98,2.45,9.31,48.92,51.02,0.01,3446492,7746.0,7746.0,7746.0,1.51,1.09,2.74,8.74,47.48,54.85,0.00548
1551993942,3455055,7763.0,7763.0,7763.0,1.53,0.99,2.42,11.81,47.58,50.63,0.01,3454093,7601.0,7601.0,7601.0,1.58,1.11,2.66,9.85,44.96,49.71,0.00547
1551993943,3462518,7463.0,7463.0,7463.0,1.49,1.04,2.29,9.41,45.78,50.69,0.01,3461367,7274.0,7274.0,7274.0,1.60,1.16,2.44,9.00,46.99,55.93,0.00546
1551993944,3470063,7545.0,7545.0,7545.0,1.51,1.08,2.47,9.93,55.05,59.41,0.01,3468952,7585.0,7585.0,7585.0,1.77,1.19,3.01,14.15,54.00,57.67,0.00544
1551993945,3477442,7379.0,7379.0,7379.0,1.57,1.07,2.53,10.46,47.09,50.99,0.01,3476238,7286.0,7286.0,7286.0,1.67,1.18,2.71,9.43,46.56,50.86,0.00543
1551993946,3484701,7259.0,7259.0,7259.0,1.57,1.04,2.40,9.83,66.06,77.14,0.01,3483695,7457.0,7457.0,7457.0,1.66,1.16,2.52,9.63,66.13,66.78,0.00542
1551993947,3492329,7628.0,7628.0,7628.0,1.51,0.98,2.40,10.26,48.59,52.00,0.01,3491372,7677.0,7677.0,7677.0,1.60,1.08,2.54,9.54,48.63,64.55,0.00541
1551993948,3500017,7688.0,7688.0,7688.0,1.41,1.05,2.15,10.07,41.16,45.38,0.01,3499200,7828.0,7828.0,7828.0,1.65,1.16,2.42,10.67,44.30,45.81,0.00540
1551993949,3508263,8246.0,8246.0,8246.0,1.38,0.95,2.43,7.05,45.68,101.06,0.01,3507235,8035.0,8035.0,8035.0,1.54,1.08,2.60,8.13,45.42,49.02,0.00539
1551993950,3515909,7646.0,7646.0,7646.0,1.52,1.00,2.36,12.67,49.58,51.90,0.01,3514769,7534.0,7534.0,7534.0,1.61,1.11,2.53,9.13,48.66,51.68,0.00538
1551993951,3523402,7493.0,7493.0,7493.0,1.46,1.03,2.44,9.33,45.25,51.18,0.01,3522247,7478.0,7478.0,7478.0,1.64,1.15,2.80,9.36,45.02,50.76,0.00537
1551993952,3530551,7149.0,7149.0,7149.0,1.60,1.08,2.55,10.59,50.99,53.94,0.01,3529478,7231.0,7231.0,7231.0,1.78,1.18,2.86,10.92,52.10,55.25,0.00536
1551993953,3538212,7661.0,7661.0,7661.0,1.47,1.05,2.31,7.64,62.98,63.83,0.01,3536856,7378.0,7378.0,7378.0,1.66,1.15,2.69,8.06,63.60,75.37,0.00535
1551993954,3545665,7453.0,7453.0,7453.0,1.55,1.05,2.41,10.18,54.72,57.44,0.01,3544188,7332.0,7332.0,7332.0,1.70,1.16,2.65,12.17,53.54,55.93,0.00534
1551993955,3553682,8017.0,8017.0,8017.0,1.31,0.97,2.22,7.14,48.23,54.56,0.01,3552271,8083.0,8083.0,8083.0,1.54,1.09,2.58,7.69,48.59,56.33,0.00533
1551993956,3561343,7661.0,7661.0,7661.0,1.47,1.01,2.42,7.71,48.96,51.90,0.01,3560240,7969.0,7969.0,7969.0,1.67,1.13,2.66,8.43,49.87,54.17,0.00532
1551993957,3568500,7157.0,7157.0,7157.0,1.60,0.99,2.44,29.44,50.17,55.54,0.01,3567266,7026.0,7026.0,7026.0,1.74,1.11,2.74,13.84,49.71,54.95,0.00531
1551993958,3576262,7762.0,7762.0,7762.0,1.38,1.04,2.20,7.73,44.99,51.41,0.01,3575222,7956.0,7956.0,7956.0,1.53,1.15,2.57,7.91,44.70,50.04,0.00530
1551993959,3583952,7690.0,7690.0,7690.0,1.51,0.99,2.34,12.46,49.09,56.23,0.01,3582956,7734.0,7734.0,7734.0,1.69,1.10,2.81,12.84,48.82,55.41,0.00529
1551993960,3591158,7206.0,7206.0,7206.0,1.63,1.08,2.50,11.65,53.81,57.57,0.01,3590020,7064.0,7064.0,7064.0,1.70,1.17,2.72,10.70,49.32,54.49,0.00528
1551993961,3598474,7316.0,7316.0,7316.0,1.57,1.11,2.33,9.78,53.61,54.82,0.01,3597311,7291.0,7291.0,7291.0,1.68,1.20,2.46,9.81,54.30,54.76,0.00527
1551993962,3605296,6822.0,6822.0,6822.0,1.63,1.08,2.35,10.58,49.38,52.10,0.01,3604231,6920.0,6920.0,6920.0,1.83,1.18,2.73,38.83,50.43,52.53,0.00526
1551993963,3612915,7619.0,7619.0,7619.0,1.50,1.05,2.45,9.74,45.38,50.00,0.01,3612160,7929.0,7929.0,7929.0,1.55,1.17,2.66,9.63,43.58,49.64,0.00525
1551993964,3620495,7580.0,7580.0,7580.0,1.51,1.02,2.24,9.72,45.48,47.58,0.01,3619674,7514.0,7514.0,7514.0,1.63,1.14,2.53,9.68,46.14,57.74,0.00524
1551993965,3627911,7416.0,7416.0,7416.0,1.46,1.04,2.27,7.22,50.43,54.36,0.01,3627357,7683.0,7683.0,7683.0,1.67,1.14,2.58,8.19,51.22,57.67,0.00523
1551993966,3635473,7562.0,7562.0,7562.0,1.48,0.98,2.29,10.63,50.14,58.72,0.01,3634937,7580.0,7580.0,7580.0,1.68,1.09,2.55,12.12,54.85,58.69,0.00522
1551993967,3643168,7695.0,7695.0,7695.0,1.48,0.98,2.25,9.76,51.41,55.61,0.01,3642673,7736.0,7736.0,7736.0,1.59,1.10,2.38,9.99,49.68,54.07,0.00521
1551993968,3650587,7419.0,7419.0,7419.0,1.52,0.95,2.28,12.15,53.02,55.87,0.01,3649809,7136.0,7136.0,7136.0,1.76,1.08,2.66,36.24,53.35,55.93,0.00520
1551993969,3658070,7483.0,7483.0,7483.0,1.57,0.97,2.48,23.30,51.94,53.58,0.01,3657218,7409.0,7409.0,7409.0,1.62,1.07,2.72,11.88,51.61,57.31,0.00519
1551993970,3665772,7702.0,7702.0,7702.0,1.48,0.97,2.30,9.91,53.05,54.92,0.01,3664705,7487.0,7487.0,7487.0,1.65,1.08,2.52,10.70,53.15,56.75,0.00518
1551993971,3673225,7453.0,7453.0,7453.0,1.51,0.93,2.21,12.18,49.94,91.68,0.01,3671857,7152.0,7152.0,7152.0,1.67,1.05,2.48,14.07,49.97,91.16,0.00517
1551993972,3680894,7669.0,7669.0,7669.0,1.49,1.07,2.15,9.08,53.35,55.71,0.01,3678963,7106.0,7106.0,7106.0,1.67,1.18,2.42,12.24,52.85,57.51,0.00516
1551993973,3688191,7297.0,7297.0,7297.0,1.52,0.99,2.09,10.38,55.57,57.41,0.01,3686562,7599.0,7599.0,7599.0,1.80,1.10,2.51,36.90,57.31,59.18,0.00515
1551993974,3694886,6695.0,6695.0,6695.0,1.65,0.95,2.41,36.93,54.49,57.31,0.01,3693485,6923.0,6923.0,6923.0,1.86,1.08,2.93,40.37,54.82,57.90,0.00514
1551993975,3701263,6377.0,6377.0,6377.0,1.55,1.00,2.33,9.25,71.57,76.35,0.01,3700301,6816.0,6816.0,6816.0,1.70,1.13,2.63,9.10,71.63,76.94,0.00514
1551993976,3707628,6365.0,6365.0,6365.0,1.90,1.01,2.28,12.14,222.30,228.07,0.01,3706407,6106.0,6106.0,6106.0,2.05,1.13,2.54,13.80,222.04,229.51,0.00513
1551993977,3715284,7656.0,7656.0,7656.0,1.64,0.98,2.26,10.46,174.98,180.75,0.01,3713735,7328.0,7328.0,7328.0,1.73,1.09,2.44,9.77,172.75,180.88,0.00512
