timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1554322386,639,639.0,639.0,639.0,10.89,9.67,22.45,37.68,52.00,53.74,0.00,630,630.0,630.0,630.0,12.28,10.81,27.53,44.24,56.00,58.36,0.00000
1554322387,1775,1136.0,1136.0,1136.0,6.63,4.56,16.39,45.65,58.59,59.51,0.20,1790,1160.0,1160.0,1160.0,7.50,5.32,18.84,51.64,58.82,61.21,0.20468
1554322388,4116,2341.0,2341.0,2341.0,3.40,2.06,7.70,36.24,102.96,104.33,0.31,4073,2283.0,2283.0,2283.0,4.26,2.47,9.35,42.80,108.27,109.51,0.31170
1554322389,6583,2467.0,2467.0,2467.0,3.19,1.90,6.89,14.22,136.05,138.67,0.25,6493,2420.0,2420.0,2420.0,3.73,2.18,7.51,18.99,137.36,139.59,0.24820
1554322390,9652,3069.0,3069.0,3069.0,2.59,1.64,6.67,10.29,58.79,72.88,0.21,9547,3054.0,3054.0,3054.0,2.93,1.96,7.05,12.74,54.26,64.95,0.21107
1554322391,12747,3095.0,3095.0,3095.0,2.44,1.51,6.12,14.59,61.67,67.44,0.18,12734,3187.0,3187.0,3187.0,2.89,1.81,6.91,21.56,62.78,68.62,0.17963
1554322392,15433,2686.0,2686.0,2686.0,2.86,1.47,6.37,42.40,89.33,91.23,0.15,15629,2895.0,2895.0,2895.0,3.21,1.67,6.76,47.42,89.33,91.82,0.15265
1554322393,18215,2782.0,2782.0,2782.0,2.70,1.42,6.29,24.15,125.96,137.36,0.13,18394,2765.0,2765.0,2765.0,3.38,1.63,7.23,45.29,136.58,138.54,0.13337
1554322394,20556,2341.0,2341.0,2341.0,3.80,1.51,6.82,84.41,136.18,145.88,0.12,20747,2353.0,2353.0,2353.0,3.41,1.67,7.09,44.34,135.40,146.15,0.11778
1554322395,23229,2673.0,2673.0,2673.0,2.96,1.41,6.60,36.90,137.36,139.98,0.11,23532,2785.0,2785.0,2785.0,3.22,1.59,6.89,37.58,139.59,140.90,0.10588
1554322396,26425,3196.0,3196.0,3196.0,2.45,1.22,5.73,31.72,76.55,79.56,0.10,26822,3290.0,3290.0,3290.0,2.76,1.41,6.27,46.96,75.96,78.97,0.09771
1554322397,29853,3428.0,3428.0,3428.0,2.43,1.13,4.98,53.28,93.00,94.63,0.09,29954,3132.0,3132.0,3132.0,2.74,1.28,5.76,54.92,94.57,98.44,0.09108
1554322398,33333,3480.0,3480.0,3480.0,2.25,1.15,4.60,27.66,93.98,103.02,0.09,33543,3589.0,3589.0,3589.0,2.52,1.30,5.11,46.01,93.26,96.67,0.08675
1554322399,37683,4350.0,4350.0,4350.0,1.89,1.13,4.62,10.95,66.91,72.81,0.09,37675,4132.0,4132.0,4132.0,2.10,1.32,4.90,11.63,69.27,70.52,0.08664
1554322400,42105,4422.0,4422.0,4422.0,1.84,1.12,4.40,10.65,45.61,54.00,0.09,41920,4245.0,4245.0,4245.0,2.06,1.33,4.62,12.22,53.54,74.58,0.08545
1554322401,46287,4182.0,4182.0,4182.0,1.98,1.16,4.67,9.09,73.07,76.22,0.08,46162,4242.0,4242.0,4242.0,2.03,1.28,4.66,9.96,64.91,74.38,0.08255
1554322402,50092,3805.0,3805.0,3805.0,2.19,1.09,5.17,24.44,88.28,101.06,0.08,50113,3951.0,3951.0,3951.0,2.17,1.24,5.30,11.26,86.90,93.52,0.07860
1554322403,53566,3474.0,3474.0,3474.0,2.26,1.09,5.32,40.73,68.68,73.60,0.07,53554,3441.0,3441.0,3441.0,2.60,1.28,5.86,47.35,69.34,72.09,0.07405
1554322404,57105,3539.0,3539.0,3539.0,2.36,1.11,5.51,48.20,61.93,67.90,0.07,56775,3221.0,3221.0,3221.0,2.66,1.32,5.82,55.54,63.64,64.62,0.06997
1554322405,60959,3854.0,3854.0,3854.0,2.12,1.11,4.40,35.62,82.44,85.20,0.07,60391,3616.0,3616.0,3616.0,2.34,1.26,4.73,38.37,83.10,89.13,0.06669
1554322406,65154,4195.0,4195.0,4195.0,2.00,1.11,4.25,30.65,61.77,90.96,0.06,64404,4013.0,4013.0,4013.0,2.19,1.24,4.50,37.45,64.09,66.78,0.06449
