timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1555090257,597,597.0,597.0,597.0,5.49,4.43,11.69,16.91,28.67,30.56,0.00,671,671.0,671.0,671.0,5.79,4.64,12.47,20.89,42.27,45.65,0.00000
1555090258,1876,1279.0,1279.0,1279.0,3.10,2.03,7.62,13.27,39.71,40.17,0.22,1831,1160.0,1160.0,1160.0,3.38,2.31,8.31,12.57,39.88,44.24,0.22290
1555090259,3671,1795.0,1795.0,1795.0,1.90,1.13,5.86,8.94,42.17,45.02,0.23,3711,1880.0,1880.0,1880.0,2.29,1.38,6.30,9.13,47.05,48.37,0.23140
1555090260,5755,2084.0,2084.0,2084.0,1.75,1.03,5.38,8.16,43.78,53.22,0.20,5767,2056.0,2056.0,2056.0,2.17,1.26,5.76,10.41,48.86,52.49,0.19564
1555090261,7747,1992.0,1992.0,1992.0,1.85,0.92,4.47,10.55,84.28,88.34,0.16,7752,1985.0,1985.0,1985.0,2.13,1.10,5.22,10.34,65.96,81.99,0.16104
1555090262,10092,2345.0,2345.0,2345.0,1.46,0.89,4.57,7.22,36.18,51.12,0.14,10249,2497.0,2497.0,2497.0,1.80,1.09,5.08,7.49,50.43,51.41,0.14481
1555090263,12394,2302.0,2302.0,2302.0,1.63,0.81,4.62,7.94,63.90,71.11,0.13,12446,2197.0,2197.0,2197.0,1.89,1.02,5.10,8.68,65.01,69.60,0.12608
1555090264,15021,2627.0,2627.0,2627.0,1.20,0.72,3.82,6.25,12.75,55.35,0.12,15389,2943.0,2943.0,2943.0,1.53,0.94,4.59,6.73,52.17,55.54,0.11999
1555090265,17602,2581.0,2581.0,2581.0,1.39,0.70,4.08,6.48,56.66,61.87,0.11,17923,2534.0,2534.0,2534.0,1.82,0.93,5.26,7.36,60.95,63.05,0.10858
1555090266,20487,2885.0,2885.0,2885.0,1.32,0.72,3.85,6.15,57.11,63.18,0.10,20688,2765.0,2765.0,2765.0,1.48,0.93,4.19,6.03,51.48,60.03,0.10170
1555090267,23129,2642.0,2642.0,2642.0,1.39,0.71,4.02,7.28,62.00,66.68,0.09,23394,2706.0,2706.0,2706.0,1.56,0.91,4.29,6.65,60.29,67.37,0.09362
1555090268,25924,2795.0,2795.0,2795.0,1.34,0.69,4.35,7.40,55.77,58.59,0.09,26019,2625.0,2625.0,2625.0,1.57,0.92,4.66,7.84,47.91,61.05,0.08668
1555090269,28299,2375.0,2375.0,2375.0,1.68,0.72,4.28,9.53,85.79,88.21,0.08,28084,2065.0,2065.0,2065.0,1.92,0.95,4.60,11.89,68.42,84.87,0.07977
1555090270,31124,2825.0,2825.0,2825.0,1.27,0.74,4.00,6.80,38.50,46.14,0.08,30938,2854.0,2854.0,2854.0,1.52,0.95,4.64,7.00,15.34,50.79,0.07519
1555090271,33328,2204.0,2204.0,2204.0,1.63,0.75,5.01,10.08,62.72,67.70,0.07,33169,2231.0,2231.0,2231.0,1.94,0.97,5.28,10.44,70.19,70.98,0.07013
1555090272,35697,2369.0,2369.0,2369.0,1.52,0.83,3.69,7.82,61.47,64.95,0.07,35412,2243.0,2243.0,2243.0,1.86,1.03,4.66,11.00,63.64,72.09,0.06561
1555090273,37365,1668.0,1668.0,1668.0,2.35,0.93,5.33,37.81,128.71,132.71,0.06,37138,1726.0,1726.0,1726.0,2.31,1.10,5.71,20.33,124.19,129.89,0.06321
1555090274,38659,1294.0,1294.0,1294.0,2.86,1.17,7.24,52.82,73.53,75.56,0.06,38470,1332.0,1332.0,1332.0,3.32,1.34,8.07,52.13,75.96,76.02,0.06481
1555090275,40228,1569.0,1569.0,1569.0,2.65,1.29,6.97,26.61,79.04,81.85,0.06,39938,1468.0,1468.0,1468.0,2.57,1.34,7.11,17.04,75.17,82.25,0.06399
1555090276,41522,1294.0,1294.0,1294.0,2.92,1.17,7.00,51.97,92.73,93.78,0.06,41255,1317.0,1317.0,1317.0,3.18,1.33,7.79,56.00,92.86,96.93,0.06445
1555090277,43105,1583.0,1583.0,1583.0,2.27,1.20,6.57,13.29,59.41,67.44,0.06,42777,1522.0,1522.0,1522.0,2.71,1.54,7.91,16.09,61.77,75.04,0.06316
1555090278,44563,1458.0,1458.0,1458.0,2.67,1.24,7.28,21.69,87.43,91.55,0.06,44215,1438.0,1438.0,1438.0,2.98,1.44,7.24,52.10,87.62,101.12,0.06219
1555090279,46020,1457.0,1457.0,1457.0,2.85,1.24,6.84,60.82,73.99,75.89,0.06,45599,1384.0,1384.0,1384.0,2.76,1.40,7.20,17.50,74.91,75.24,0.06154
1555090280,47514,1494.0,1494.0,1494.0,2.60,1.03,6.18,55.67,76.61,102.69,0.06,46983,1384.0,1384.0,1384.0,2.93,1.31,8.11,53.87,68.75,70.98,0.06050
1555090281,49110,1596.0,1596.0,1596.0,2.41,1.23,6.21,13.25,74.97,79.89,0.06,48523,1540.0,1540.0,1540.0,2.68,1.43,6.78,13.63,72.02,86.64,0.05900
1555090282,50485,1375.0,1375.0,1375.0,2.64,1.31,6.43,52.95,63.90,66.39,0.06,49900,1377.0,1377.0,1377.0,3.07,1.53,7.16,50.86,64.42,65.57,0.05852
1555090283,51750,1265.0,1265.0,1265.0,2.88,1.27,7.16,54.76,71.11,86.18,0.06,51242,1342.0,1342.0,1342.0,3.24,1.43,8.15,56.43,68.68,76.55,0.05817
