timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1555438797,285,285.0,285.0,285.0,8.08,6.50,15.14,74.91,82.12,82.12,0.71,335,335.0,335.0,335.0,8.59,6.45,19.22,69.93,89.19,89.19,0.70711
1555438798,1070,785.0,785.0,785.0,4.34,2.57,10.79,39.91,60.26,67.37,0.53,1286,951.0,951.0,951.0,4.73,3.06,10.90,41.32,71.37,75.63,0.52550
1555438799,2230,1160.0,1160.0,1160.0,3.00,1.30,8.14,56.36,84.08,84.87,0.39,2487,1201.0,1201.0,1201.0,3.72,1.60,9.40,63.77,83.49,83.56,0.39139
1555438800,3947,1717.0,1717.0,1717.0,2.11,1.29,5.41,11.03,67.76,75.37,0.33,4114,1627.0,1627.0,1627.0,2.53,1.53,6.43,14.25,62.46,74.38,0.33094
1555438801,5603,1656.0,1656.0,1656.0,2.13,1.24,4.40,9.51,69.80,73.66,0.27,5837,1723.0,1723.0,1723.0,2.67,1.52,6.34,38.50,66.72,69.40,0.27214
1555438802,7200,1597.0,1597.0,1597.0,2.53,1.15,6.73,47.61,69.40,69.93,0.23,7362,1525.0,1525.0,1525.0,2.56,1.40,7.04,15.25,67.83,73.60,0.22725
1555438803,8712,1512.0,1512.0,1512.0,2.50,1.16,5.80,50.10,70.45,83.76,0.19,8763,1401.0,1401.0,1401.0,2.95,1.37,7.85,50.27,79.69,79.89,0.19457
1555438804,10005,1293.0,1293.0,1293.0,2.51,1.37,6.57,16.58,67.44,73.53,0.17,10172,1409.0,1409.0,1409.0,3.36,1.61,8.57,59.31,69.27,73.47,0.17027
1555438805,11070,1065.0,1065.0,1065.0,3.31,1.45,7.70,67.31,80.02,84.08,0.15,11269,1097.0,1097.0,1097.0,4.00,1.72,10.22,67.50,87.69,89.52,0.15360
1555438806,12217,1147.0,1147.0,1147.0,3.23,1.43,8.38,65.40,80.74,91.88,0.14,12436,1167.0,1167.0,1167.0,3.45,1.76,9.22,53.48,72.94,75.83,0.13906
