timestamp,value
1558135980,115462144
1558135981,115462144
1558135982,115462144
1558135983,115462144
1558135984,115462144
1558135985,115462144
1558135986,115462144
1558135987,115462144
1558135988,115462144
1558135989,115462144
1558135990,115462144
1558135991,115462144
1558135992,115462144
1558135993,115462144
1558135994,115462144
1558135995,115462144
1558135996,115462144
1558135997,115462144
1558135998,115462144
1558135999,115462144
1558136000,115462144
1558136001,115462144
1558136002,115462144
1558136003,115462144
1558136004,115462144
1558136005,115462144
1558136006,115462144
1558136007,115462144
1558136008,115462144
1558136009,115462144
1558136010,115462144
1558136011,115462144
1558136012,115462144
1558136013,115462144
1558136014,115462144
1558136015,115462144
1558136016,115462144
1558136017,115462144
1558136018,115462144
1558136019,115462144
1558136020,115462144
1558136021,115462144
1558136022,115462144
1558136023,115462144
1558136024,115462144
1558136025,115462144
1558136026,115462144
1558136027,115462144
1558136028,115462144
1558136029,115462144
1558136030,115462144
1558136031,115462144
1558136032,115462144
1558136033,115462144
1558136034,115462144
1558136035,115462144
1558136036,115462144
1558136037,115462144
1558136038,115462144
1558136039,115462144
1558136040,115462144
1558136041,115462144
1558136042,115462144
1558136043,115462144
1558136044,115462144
1558136045,115462144
1558136046,115462144
1558136047,115462144
1558136048,115462144
1558136049,115462144
1558136050,115462144
1558136051,115462144
1558136052,115462144
1558136053,115462144
1558136054,115462144
1558136055,115462144
1558136056,115462144
1558136057,115462144
1558136058,115462144
1558136059,115462144
1558136060,115462144
1558136061,115462144
1558136062,115462144
1558136063,115462144
1558136064,115462144
1558136065,115462144
1558136066,115462144
1558136067,115462144
1558136068,115462144
1558136069,115462144
1558136070,115462144
1558136071,115462144
1558136072,115462144
1558136073,115462144
1558136074,115462144
1558136075,115462144
1558136076,115462144
1558136077,115462144
1558136078,115462144
1558136079,115462144
1558136080,115462144
1558136081,115462144
1558136082,115462144
1558136083,115462144
1558136084,115462144
1558136085,115462144
1558136086,115462144
1558136087,115462144
1558136088,115462144
1558136089,115462144
1558136090,115462144
1558136091,115462144
1558136092,115462144
1558136093,115462144
1558136094,115462144
1558136095,115462144
1558136096,115462144
1558136097,115462144
1558136098,115462144
1558136099,115462144
1558136100,115462144
1558136101,115462144
1558136102,115462144
1558136103,115462144
1558136104,115462144
1558136105,115462144
1558136106,115462144
1558136107,115462144
1558136108,115462144
1558136109,115462144
1558136110,115462144
1558136111,115462144
1558136112,115462144
1558136113,115462144
1558136114,115462144
1558136115,115462144
1558136116,115462144
1558136117,115462144
1558136118,115462144
1558136119,115462144
1558136120,115462144
1558136121,115462144
1558136122,115462144
1558136123,115462144
1558136124,115462144
1558136125,115462144
1558136126,115462144
1558136127,115462144
1558136128,115462144
1558136129,115462144
1558136130,115462144
1558136131,115462144
1558136132,115462144
1558136133,115462144
1558136134,115462144
1558136135,115462144
1558136136,115462144
1558136137,115462144
1558136138,115462144
1558136139,115462144
1558136140,115462144
1558136141,115462144
1558136142,115462144
1558136143,115462144
1558136144,115462144
1558136145,115462144
1558136146,115462144
1558136147,115462144
1558136148,115462144
1558136149,115462144
1558136150,115462144
1558136151,115462144
1558136152,115462144
1558136153,115462144
1558136154,115462144
1558136155,115462144
1558136156,115462144
1558136157,115462144
1558136158,115462144
1558136159,115462144
1558136160,115462144
1558136161,115462144
