timestamp,value
1558135980,31441676
1558135981,31441676
1558135982,31441676
1558135983,31441676
1558135984,31441676
1558135985,31441676
1558135986,31441676
1558135987,31441676
1558135988,31441676
1558135989,31441676
1558135990,31441676
1558135991,31441676
1558135992,31441676
1558135993,31441676
1558135994,31441676
1558135995,31441676
1558135996,31441676
1558135997,31441676
1558135998,31441676
1558135999,31441676
1558136000,31441676
1558136001,31441676
1558136002,31441676
1558136003,31441676
1558136004,31441676
1558136005,31441676
1558136006,31441676
1558136007,31441676
1558136008,31441676
1558136009,31441676
1558136010,31441676
1558136011,31441676
1558136012,31441676
1558136013,31441676
1558136014,31441676
1558136015,31441676
1558136016,31441676
1558136017,31441680
1558136018,31441684
1558136019,31441684
1558136020,31441684
1558136021,31441684
1558136022,31441684
1558136023,31441684
1558136024,31441684
1558136025,31441684
1558136026,31441684
1558136027,31441684
1558136028,31441684
1558136029,31441684
1558136030,31441684
1558136031,31441684
1558136032,31441684
1558136033,31441684
1558136034,31441684
1558136035,31441684
1558136036,31441684
1558136037,31441684
1558136038,31441684
1558136039,31441684
1558136040,31441684
1558136041,31441684
1558136042,31441684
1558136043,31441684
1558136044,31441684
1558136045,31441684
1558136046,31441684
1558136047,31441684
1558136048,31441684
1558136049,31441684
1558136050,31441684
1558136051,31441684
1558136052,31441684
1558136053,31441684
1558136054,31441688
1558136055,31441688
1558136056,31441688
1558136057,31441688
1558136058,31441688
1558136059,31441688
1558136060,31441688
1558136061,31441692
1558136062,31441692
1558136063,31441692
1558136064,31441692
1558136065,31441692
1558136066,31441692
1558136067,31441692
1558136068,31441692
1558136069,31441692
1558136070,31441692
1558136071,31441692
1558136072,31441692
1558136073,31441692
1558136074,31441692
1558136075,31441692
1558136076,31441692
1558136077,31441692
1558136078,31441692
1558136079,31441692
1558136080,31441692
1558136081,31441692
1558136082,31441692
1558136083,31441692
1558136084,31441692
1558136085,31441692
1558136086,31441692
1558136087,31441692
1558136088,31441692
1558136089,31441692
1558136090,31441692
1558136091,31441692
1558136092,31441692
1558136093,31441692
1558136094,31441692
1558136095,31441692
1558136096,31441692
1558136097,31441692
1558136098,31441696
1558136099,31441696
1558136100,31441696
1558136101,31441696
1558136102,31441696
1558136103,31441696
1558136104,31441696
1558136105,31441696
1558136106,31441696
1558136107,31441696
1558136108,31441696
1558136109,31441696
1558136110,31441696
1558136111,31441696
1558136112,31441696
1558136113,31441700
1558136114,31441700
1558136115,31441700
1558136116,31441700
1558136117,31441700
1558136118,31441700
1558136119,31441700
1558136120,31441700
1558136121,31441700
1558136122,31441700
1558136123,31441700
1558136124,31441700
1558136125,31441700
1558136126,31441700
1558136127,31441700
1558136128,31441700
1558136129,31441700
1558136130,31441700
1558136131,31441700
1558136132,31441700
1558136133,31441700
1558136134,31441700
1558136135,31441700
1558136136,31441700
1558136137,31441700
1558136138,31441700
1558136139,31441700
1558136140,31441700
1558136141,31441700
1558136142,31441700
1558136143,31441704
1558136144,31441704
1558136145,31441704
1558136146,31441704
1558136147,31441704
1558136148,31441704
1558136149,31441704
1558136150,31441704
1558136151,31441704
1558136152,31441704
1558136153,31441704
1558136154,31441704
1558136155,31441708
1558136156,31441708
1558136157,31441708
1558136158,31441708
1558136159,31441708
1558136160,31441708
1558136161,31441712
1558136162,31441712
1558136163,31441712
1558136164,31441712
1558136165,31441712
1558136166,31441712
1558136167,31441712
1558136168,31441712
1558136169,31441712
1558136170,31441712
1558136171,31441712
1558136172,31441712
1558136173,31441712
1558136174,31441712
1558136175,31441712
1558136176,31441712
1558136177,31441712
1558136178,31441712
1558136179,31441712
1558136180,31441716
1558136181,31441716
1558136182,31441716
1558136183,31441716
1558136184,31441716
1558136185,31441716
1558136186,31441716
1558136187,31441716
1558136188,31441720
1558136189,31441720
1558136190,31441720
1558136191,31441720
1558136192,31441720
1558136193,31441720
1558136194,31441720
1558136195,31441720
1558136196,31441720
1558136197,31441720
1558136198,31441720
1558136199,31441720
1558136200,31441720
1558136201,31441720
1558136202,31441720
1558136203,31441720
1558136204,31441720
1558136205,31441720
1558136206,31441720
1558136207,31441720
1558136208,31441720
1558136209,31441720
1558136210,31441720
1558136211,31441724
1558136212,31441724
1558136213,31441748
1558136214,31441752
1558136215,31441768
1558136216,31441772
1558136217,31441780
1558136218,31441792
1558136219,31441792
1558136220,31441792
1558136221,31441792
1558136222,31441796
1558136223,31441800
1558136224,31441800
1558136225,31441800
1558136226,31441800
1558136227,31441800
1558136228,31441804
1558136229,31441812
1558136230,31441812
1558136231,31441824
1558136232,31441836
1558136233,31441840
1558136234,31441840
1558136235,31441852
1558136236,31441864
1558136237,31441864
1558136238,31441876
1558136239,31441880
1558136240,31441880
1558136241,31441884
1558136242,31441888
1558136243,31441888
1558136244,31441896
1558136245,31441904
1558136246,31441904
1558136247,31441908
1558136248,31441908
1558136249,31441908
1558136250,31441908
1558136251,31441916
1558136252,31441920
1558136253,31441920
1558136254,31441924
1558136255,31441928
1558136256,31441928
1558136257,31441932
1558136258,31441944
1558136259,31441944
1558136260,31441944
1558136261,31441948
1558136262,31441960
1558136263,31441960
1558136264,31441960
1558136265,31441960
1558136266,31441960
1558136267,31441960
1558136268,31441960
1558136269,31441960
1558136270,31441964
1558136271,31441968
1558136272,31441968
1558136273,31441972
1558136274,31441972
1558136275,31441972
1558136276,31441972
1558136277,31441972
1558136278,31441972
1558136279,31441972
1558136280,31441984
1558136281,31441984
1558136282,31441984
1558136283,31441988
1558136284,31441988
1558136285,31441992
1558136286,31441992
1558136287,31441996
1558136288,31442004
1558136289,31442004
1558136290,31442008
1558136291,31442008
1558136292,31442008
1558136293,31442008
1558136294,31442076
1558136295,31442080
1558136296,31442080
1558136297,31442080
1558136298,31442088
1558136299,31442088
1558136300,31442100
1558136301,31442100
1558136302,31442108
1558136303,31442108
1558136304,31442112
1558136305,31442120
1558136306,31442124
1558136307,31442124
1558136308,31442132
1558136309,31442132
1558136310,31442132
1558136311,31442140
1558136312,31442140
1558136313,31442140
1558136314,31442148
1558136315,31442152
1558136316,31442152
1558136317,31442156
1558136318,31442164
1558136319,31442168
1558136320,31442168
1558136321,31442168
1558136322,31442176
1558136323,31442180
1558136324,31442180
1558136325,31442180
1558136326,31442184
1558136327,31442184
1558136328,31442192
1558136329,31442196
1558136330,31442200
1558136331,31442200
1558136332,31442200
1558136333,31442204
1558136334,31442204
1558136335,31442244
1558136336,31442244
1558136337,31442244
1558136338,31442256
1558136339,31442256
1558136340,31442256
1558136341,31442256
1558136342,31442260
1558136343,31442264
1558136344,31442264
1558136345,31442264
1558136346,31442264
1558136347,31442276
1558136348,31442276
1558136349,31442280
1558136350,31442284
1558136351,31442288
1558136352,31442288
1558136353,31442288
1558136354,31442292
1558136355,31442296
1558136356,31442300
1558136357,31442304
1558136358,31442308
1558136359,31442308
1558136360,31442312
1558136361,31442316
1558136362,31442320
1558136363,31442324
1558136364,31442324
1558136365,31442340
1558136366,31442344
1558136367,31442348
1558136368,31442356
1558136369,31442356
1558136370,31442356
1558136371,31442364
1558136372,31442368
1558136373,31442372
1558136374,31442388
1558136375,31442388
1558136376,31442400
1558136377,31442400
1558136378,31442404
1558136379,31442408
1558136380,31442408
1558136381,31442412
1558136382,31442412
1558136383,31442412
1558136384,31442420
1558136385,31442428
1558136386,31442428
1558136387,31442428
1558136388,31442428
1558136389,31442436
1558136390,31442440
1558136391,31442444
1558136392,31442448
1558136393,31442452
1558136394,31442456
1558136395,31442456
1558136396,31442456
1558136397,31442456
1558136398,31442456
1558136399,31442456
1558136400,31442460
1558136401,31442464
1558136402,31442464
1558136403,31442468
1558136404,31442476
1558136405,31442476
1558136406,31442480
1558136407,31442480
1558136408,31442480
1558136409,31442484
1558136410,31442484
1558136411,31442484
1558136412,31442484
1558136413,31442484
1558136414,31442484
1558136415,31442484
1558136416,31442484
1558136417,31442492
1558136418,31442492
1558136419,31442500
1558136420,31442500
1558136421,31442508
1558136422,31442508
1558136423,31442512
1558136424,31442512
1558136425,31442516
1558136426,31442516
1558136427,31442524
1558136428,31442524
1558136429,31442528
1558136430,31442528
1558136431,31442528
1558136432,31442532
1558136433,31442532
1558136434,31442532
1558136435,31442544
1558136436,31442548
1558136437,31442548
1558136438,31442548
1558136439,31442548
1558136440,31442548
1558136441,31442552
1558136442,31442556
1558136443,31442556
1558136444,31442556
1558136445,31442560
1558136446,31442560
1558136447,31442564
1558136448,31442564
1558136449,31442564
1558136450,31442564
1558136451,31442568
1558136452,31442568
1558136453,31442568
1558136454,31442568
1558136455,31442568
1558136456,31442568
1558136457,31442568
1558136458,31442568
1558136459,31442572
1558136460,31442584
1558136461,31442584
1558136462,31442588
1558136463,31442592
1558136464,31442592
1558136465,31442592
1558136466,31442596
1558136467,31442596
1558136468,31442596
1558136469,31442596
1558136470,31442600
1558136471,31442600
1558136472,31442600
1558136473,31442604
1558136474,31442604
1558136475,31442608
1558136476,31442608
1558136477,31442608
1558136478,31442608
1558136479,31442612
1558136480,31442612
1558136481,31442612
1558136482,31442612
1558136483,31442612
1558136484,31442612
1558136485,31442620
1558136486,31442620
1558136487,31442620
1558136488,31442620
1558136489,31442620
1558136490,31442624
1558136491,31442624
1558136492,31442628
1558136493,31442628
1558136494,31442632
1558136495,31442632
1558136496,31442636
1558136497,31442636
1558136498,31442636
1558136499,31442636
1558136500,31442636
1558136501,31442636
1558136502,31442644
1558136503,31442644
1558136504,31442644
1558136505,31442644
1558136506,31442644
1558136507,31442648
1558136508,31442648
1558136509,31442648
1558136510,31442656
1558136511,31442656
1558136512,31442656
1558136513,31442656
1558136514,31442656
1558136515,31442660
1558136516,31442668
1558136517,31442668
1558136518,31442668
1558136519,31442668
1558136520,31442676
1558136521,31442676
1558136522,31442680
1558136523,31442680
1558136524,31442680
1558136525,31442680
1558136526,31442680
1558136527,31442680
