timestamp,value
1558135980,281469.02
1558135981,281469.02
1558135982,281469.02
1558135983,281469.048
1558135984,281469.048
1558135985,281472.34
1558135986,281472.34
1558135987,281472.34
1558135988,281472.34
1558135989,281472.34
1558135990,281472.556
1558135991,281472.556
1558135992,281472.556
1558135993,281472.556
1558135994,281472.56
1558135995,281472.56
1558135996,281472.56
1558135997,281473.212
1558135998,281473.28
1558135999,281473.28
1558136000,281473.28
1558136001,281473.28
1558136002,281473.28
1558136003,281473.28
1558136004,281473.28
1558136005,281473.28
1558136006,281473.28
1558136007,281474.32
1558136008,281474.32
1558136009,281474.32
1558136010,281474.32
1558136011,281474.32
1558136012,281474.336
1558136013,281474.336
1558136014,281474.336
1558136015,281474.336
1558136016,281474.336
1558136017,281474.648
1558136018,281490.10000000003
1558136019,281492.428
1558136020,281492.428
1558136021,281492.428
1558136022,281492.428
1558136023,281492.428
1558136024,281492.43200000003
1558136025,281492.43200000003
1558136026,281492.43200000003
1558136027,281492.744
1558136028,281492.744
1558136029,281492.744
1558136030,281492.744
1558136031,281492.744
1558136032,281492.748
1558136033,281492.772
1558136034,281492.776
1558136035,281492.776
1558136036,281492.776
1558136037,281496.93200000003
1558136038,281496.936
1558136039,281496.936
1558136040,281496.936
1558136041,281496.94
1558136042,281496.94
1558136043,281496.944
1558136044,281496.944
1558136045,281497.272
1558136046,281497.272
1558136047,281497.272
1558136048,281497.272
1558136049,281497.272
1558136050,281497.272
1558136051,281497.272
1558136052,281497.272
1558136053,281497.272
1558136054,281502.304
1558136055,281502.784
1558136056,281502.784
1558136057,281502.784
1558136058,281502.784
1558136059,281502.784
1558136060,281502.784
1558136061,281502.788
1558136062,281502.788
1558136063,281502.788
1558136064,281502.788
1558136065,281503.112
1558136066,281503.112
1558136067,281503.112
1558136068,281506.252
1558136069,281506.252
1558136070,281506.252
1558136071,281506.252
1558136072,281506.252
1558136073,281506.252
1558136074,281506.256
1558136075,281506.528
1558136076,281506.528
1558136077,281506.528
1558136078,281506.556
1558136079,281507.424
1558136080,281510.728
1558136081,281510.728
1558136082,281510.728
1558136083,281510.728
1558136084,281510.728
