timestamp,value
1558041390,4473924
1558041392,4194304
1558041394,4194304
1558041396,4194304
1558041398,4194304
1558041400,4194304
1558041402,4194304
1558041404,4194304
1558041406,4194304
1558041408,4194304
1558041410,4194304
1558041412,4194304
1558041414,4194304
1558041416,4194304
1558041418,4194304
1558041420,4194304
1558041422,4194304
1558041424,4194304
1558041426,4194304
1558041428,4194304
1558041430,4194304
1558041432,4194304
1558041434,4194304
1558041436,4194304
1558041438,4194304
1558041440,4194304
1558041442,4194304
1558041444,4194304
1558041446,4194304
1558041448,4194304
1558041450,4194304
1558041452,4194304
1558041454,4194304
1558041456,4194304
1558041458,4194304
1558041460,4194304
1558041462,4194304
1558041464,4194304
1558041466,4194304
1558041468,4194304
1558041470,4194304
1558041472,4194304
1558041474,4194304
1558041476,4194304
1558041478,4194304
1558041480,4194304
1558041482,4194304
1558041484,4194304
1558041486,4194304
1558041488,4194304
1558041490,4194304
1558041492,4194304
1558041494,4194304
1558041496,4194304
1558041498,4194304
1558041500,4194304
1558041502,4194304
1558041504,4194304
1558041506,4194304
1558041508,4194304
1558041510,4194304
1558041512,4194304
1558041514,4194304
1558041516,4194304
1558041518,4194304
1558041520,4194304
1558041522,4194304
1558041524,4194304
1558041526,4194304
1558041528,4194304
1558041530,4194304
1558041532,4194304
1558041534,4194304
1558041536,4194304
1558041538,4194304
1558041540,4194304
1558041542,4194304
1558041544,4194304
1558041546,4194304
1558041548,4194304
1558041550,4194304
1558041552,4194304
1558041554,4194304
1558041556,4194304
1558041558,4194304
1558041560,4194304
1558041562,4194304
1558041564,4194304
1558041566,4194304
1558041568,4194304
1558041570,4194304
1558041572,4194304
1558041574,4194304
1558041576,4194304
1558041578,4194304
1558041580,4194304
1558041582,4194304
1558041584,4194304
1558041586,4194304
1558041588,4194304
1558041590,4194304
1558041592,4194304
1558041594,4194304
1558041596,4194304
1558041598,4194304
1558041600,4194304
1558041602,4194304
1558041604,4194304
1558041606,4194304
1558041608,4194304
1558041610,4194304
1558041612,4194304
1558041614,4194304
1558041616,4194304
1558041618,4194304
1558041620,4194304
1558041622,4194304
1558041624,4194304
1558041626,4194304
1558041628,4194304
1558041630,4194304
1558041632,4194304
1558041634,4194304
1558041636,4194304
1558041638,4194304
1558041640,4194304
1558041642,4194304
1558041644,4194304
1558041646,4194304
1558041648,4194304
1558041650,4194304
1558041652,4194304
1558041654,4194304
1558041656,4194304
1558041658,4194304
1558041660,4194304
1558041662,4194304
1558041664,4194304
1558041666,4194304
1558041668,4194304
1558041670,4194304
1558041672,4194304
1558041674,4194304
1558041676,4194304
1558041678,4194304
1558041680,4194304
1558041682,4194304
1558041684,4194304
1558041686,4194304
1558041688,4194304
1558041690,4194304
1558041692,4194304
1558041694,4194304
1558041696,4194304
1558041698,4194304
1558041700,4194304
1558041702,4194304
1558041704,4194304
1558041706,4194304
1558041708,4194304
1558041710,4194304
1558041712,4194304
1558041714,4194304
1558041716,4194304
1558041718,4194304
1558041720,4194304
1558041722,4194304
1558041724,4194304
1558041726,4194304
1558041728,4194304
1558041730,4194304
1558041732,4194304
1558041734,4194304
1558041736,4194304
1558041738,4194304
1558041740,4194304
1558041742,4194304
1558041744,4194304
1558041746,4194304
1558041748,4194304
1558041750,4194304
1558041752,4194304
1558041754,4194304
1558041756,4194304
1558041758,4194304
1558041760,4194304
1558041762,4194304
1558041764,4194304
1558041766,4194304
1558041768,4194304
1558041770,4194304
1558041772,4194304
1558041774,4194304
1558041776,4194304
1558041778,4194304
1558041780,4194304
1558041782,4194304
1558041784,4194304
1558041786,4194304
1558041788,4194304
1558041790,4194304
1558041792,4194304
