timestamp,value
1558143180,44033441792
1558143181,44032720896
1558143182,44032192512
1558143183,44031606784
1558143184,44030926848
1558143185,44030279680
1558143186,44029587456
1558143187,44028964864
1558143188,44028354560
1558143189,44027752448
1558143190,45738168320
1558143191,46308290560
1558143192,46307762176
1558143193,46300749824
1558143194,46295916544
1558143195,46283898880
1558143196,46278635520
1558143197,46275047424
1558143198,46271553536
1558143199,46265819136
1558143200,46260576256
1558143201,46254981120
1558143202,46243627008
1558143203,46222053376
1558143204,46207827968
1558143205,46201798656
1558143206,46303707136
1558143207,46303707136
1558143208,46303707136
1558143209,46303637504
1558143210,46303477760
1558143211,46303059968
1558143212,46302654464
1558143213,46302191616
1558143214,46301802496
1558143215,46301343744
1558143216,46300876800
1558143217,46300426240
1558143218,46299934720
1558143219,46299447296
1558143220,46298935296
1558143221,46298390528
1558143222,46297853952
1558143223,46297333760
1558143224,46296846336
1558143225,46296317952
1558143226,46295805952
1558143227,46295334912
1558143228,46294798336
1558143229,46294323200
1558143230,46293831680
1558143231,46293483520
1558143232,46293000192
1558143233,46292422656
1558143234,46291927040
1558143235,46291349504
1558143236,46290886656
1558143237,46290280448
1558143238,46289752064
1558143239,46289408000
1558143240,46288846848
1558143241,46288404480
1558143242,46287851520
1558143243,46287347712
1558143244,46286905344
1558143245,46286458880
1558143246,46273708032
1558143247,46263209984
1558143248,46258651136
1558143249,46258147328
1558143250,46257582080
1558143251,46257090560
1558143252,46256611328
1558143253,46256214016
1558143254,46255738880
1558143255,46255210496
1558143256,46254682112
1558143257,46254186496
1558143258,46253727744
1558143259,46253244416
1558143260,46252744704
1558143261,46252265472
1558143262,46251732992
1558143263,46251225088
1558143264,46250688512
1558143265,46250283008
1558143266,46249844736
1558143267,46249299968
1558143268,46248742912
1558143269,46248222720
1558143270,46247702528
1558143271,46247251968
1558143272,46246735872
1558143273,46246236160
1558143274,46245801984
1558143275,46245265408
1558143276,46244737024
1558143277,46244212736
1558143278,46243680256
1558143279,46243143680
1558143280,46242631680
1558143281,46242164736
1558143282,46241611776
1558143283,46241075200
1558143284,46240522240
1558143285,46239940608
1558143286,46239412224
1558143287,46238928896
1558143288,46238339072
1558143289,46237765632
1558143290,46237253632
1558143291,46236717056
1558143292,46232535040
1558143293,46224830464
1558143294,46217322496
1558143295,46209372160
1558143296,46208098304
1558143297,46207664128
1558143298,46207188992
1558143299,46206607360
1558143300,46206074880
1558143301,46205546496
1558143302,46205038592
1558143303,46204477440
1558143304,46203969536
1558143305,46203383808
1558143306,46202871808
1558143307,46202331136
1558143308,46201794560
1558143309,46201335808
1558143310,46200799232
1558143311,46200221696
1558143312,46199713792
1558143313,46199173120
1558143314,46198611968
1558143315,46198104064
1558143316,46197563392
1558143317,46197006336
1558143318,46196465664
1558143319,46195884032
1558143320,46195318784
1558143321,46194814976
1558143322,46194302976
1558143323,46193922048
1558143324,46193446912
1558143325,46192877568
1558143326,46192443392
1558143327,46191906816
1558143328,46191333376
1558143329,46190788608
1558143330,46190260224
1558143331,46189772800
1558143332,46189203456
1558143333,46188683264
1558143334,46188179456
1558143335,46187630592
1558143336,46187053056
1558143337,46179397632
1558143338,46168002560
1558143339,46159446016
1558143340,46158901248
1558143341,46158344192
1558143342,46157787136
1558143343,46157307904
1558143344,46156664832
1558143345,46156148736
1558143346,46155694080
1558143347,46155218944
1558143348,46154678272
1558143349,46154190848
1558143350,46153613312
1558143351,46153084928
1558143352,46152556544
1558143353,46152040448
1558143354,46151475200
1558143355,46150987776
1558143356,46150488064
1558143357,46149935104
1558143358,46149439488
1558143359,46148915200
1558143360,46148374528
1558143361,46147817472
1558143362,46147325952
1558143363,46146813952
1558143364,46146277376
1558143365,46145720320
1558143366,46145155072
1558143367,46144622592
1558143368,46144057344
1558143369,46143553536
1558143370,46143021056
1558143371,46142484480
1558143372,46141919232
1558143373,46141337600
1558143374,46140829696
1558143375,46140309504
1558143376,46139736064
1558143377,46139211776
1558143378,46138675200
1558143379,46138114048
1558143380,46126899200
1558143381,46111625216
1558143382,46108176384
1558143383,46104506368
1558143384,46101049344
1558143385,46096777216
1558143386,46091829248
1558143387,46088347648
