timestamp,value
1558128780,24240128
1558128781,28073984
1558128782,24616960
1558128783,27770880
1558128784,31580160
1558128785,25518080
1558128786,23928832
1558128787,27033600
1558128788,31039488
1558128789,25239552
1558128790,29007872
1558128791,24715264
1558128792,28672000
1558128793,24215552
1558128794,27475968
1558128795,24567808
1558128796,28254208
1558128797,24797184
1558128798,27541504
1558128799,24371200
1558128800,27181056
1558128801,30916608
1558128802,25280512
1558128803,22339584
1558128804,25100288
1558128805,23388160
1558128806,26361856
1558128807,23298048
1558128808,26648576
1558128809,23896064
1558128810,26763264
1558128811,22085632
1558128812,24895488
1558128813,23928832
1558128814,27131904
1558128815,24281088
1558128816,27746304
1558128817,25182208
1558128818,28909568
1558128819,23953408
1558128820,27377664
1558128821,24190976
1558128822,27525120
1558128823,24870912
1558128824,28073984
1558128825,24371200
1558128826,27361280
1558128827,22454272
1558128828,25477120
1558128829,23838720
1558128830,26861568
1558128831,22331392
1558128832,25182208
1558128833,23404544
1558128834,26206208
1558128835,23805952
1558128836,27074560
1558128837,22388736
1558128838,25018368
1558128839,22028288
1558128840,25321472
1558128841,24100864
1558128842,26902528
1558128843,22216704
1558128844,24969216
1558128845,23756800
1558128846,27148288
1558128847,22077440
1558128848,24846336
1558128849,22233088
1558128850,24821760
1558128851,23363584
1558128852,26435584
1558128853,24059904
1558128854,27041792
1558128855,21913600
1558128856,25657344
1558128857,23937024
1558128858,27131904
1558128859,24223744
1558128860,27009024
1558128861,30769152
1558128862,29417472
1558128863,24207360
1558128864,27705344
1558128865,24420352
1558128866,27975680
1558128867,23928832
1558128868,22134784
1558128869,25468928
1558128870,23552000
1558128871,26476544
1558128872,30851072
1558128873,25198592
1558128874,28737536
1558128875,24141824
1558128876,27705344
1558128877,27320320
1558128878,23412736
1558128879,26910720
1558128880,31064064
1558128881,24920064
1558128882,28549120
1558128883,24797184
1558128884,28581888
1558128885,24018944
1558128886,27467776
1558128887,24477696
1558128888,27738112
1558128889,24371200
1558128890,27631616
1558128891,24141824
1558128892,27115520
1558128893,22282240
1558128894,25018368
1558128895,23846912
1558128896,26877952
1558128897,24453120
1558128898,27254784
1558128899,31227904
1558128900,25731072
1558128901,30130176
1558128902,25051136
1558128903,28745728
1558128904,24952832
1558128905,28721152
1558128906,24854528
1558128907,28917760
1558128908,24190976
1558128909,27738112
1558128910,24182784
1558128911,28155904
1558128912,24100864
1558128913,27328512
1558128914,24182784
1558128915,27254784
1558128916,24158208
1558128917,27541504
1558128918,31252480
1558128919,25313280
1558128920,28852224
1558128921,24281088
1558128922,27721728
1558128923,23699456
1558128924,27287552
1558128925,24387584
1558128926,27664384
1558128927,24002560
1558128928,23470080
1558128929,26599424
1558128930,30916608
1558128931,24207360
1558128932,27418624
1558128933,24936448
1558128934,28901376
1558128935,24469504
1558128936,28065792
1558128937,26550272
1558128938,30261248
1558128939,25214976
1558128940,28770304
1558128941,24518656
1558128942,28049408
1558128943,24051712
1558128944,27598848
1558128945,23822336
1558128946,27361280
1558128947,25403392
1558128948,28737536
1558128949,24592384
1558128950,27779072
1558128951,24002560
1558128952,26861568
1558128953,31383552
1558128954,25264128
1558128955,22249472
1558128956,25239552
1558128957,23822336
1558128958,26648576
1558128959,23166976
1558128960,25821184
1558128961,23642112
1558128962,26525696
1558128963,31096832
1558128964,25182208
1558128965,29130752
1558128966,24739840
1558128967,28606464
1558128968,23953408
1558128969,27680768
1558128970,23953408
1558128971,27869184
1558128972,23535616
1558128973,27131904
1558128974,24682496
1558128975,28057600
1558128976,23601152
1558128977,27680768
1558128978,23871488
1558128979,27475968
1558128980,23756800
1558128981,27230208
1558128982,23846912
1558128983,27172864
1558128984,24608768
1558128985,27795456
1558128986,23920640
1558128987,28147712
1558128988,24109056
1558128989,27181056
1558128990,23969792
1558128991,26951680
1558128992,31023104
1558128993,25223168
1558128994,29286400
1558128995,25223168
1558128996,23543808
1558128997,27975680
1558128998,24453120
1558128999,28360704
1558129000,24928256
1558129001,28631040
1558129002,24363008
1558129003,28196864
1558129004,24051712
1558129005,27492352
1558129006,24207360
1558129007,27058176
1558129008,24002560
1558129009,27353088
1558129010,30932992
1558129011,25206784
1558129012,28680192
1558129013,24207360
1558129014,27926528
1558129015,25165824
1558129016,28696576
1558129017,24813568
1558129018,27877376
1558129019,24363008
1558129020,27328512
1558129021,23920640
1558129022,26787840
1558129023,30965760
1558129024,25190400
1558129025,29736960
1558129026,24715264
1558129027,28549120
1558129028,24272896
1558129029,27869184
1558129030,23576576
1558129031,27090944
1558129032,24141824
1558129033,27639808
1558129034,23887872
1558129035,27426816
1558129036,23879680
1558129037,27066368
1558129038,31080448
1558129039,25231360
1558129040,28598272
1558129041,24739840
1558129042,22093824
1558129043,25042944
1558129044,23511040
1558129045,26722304
1558129046,31088640
1558129047,25387008
1558129048,24657920
1558129049,25321472
1558129050,28606464
1558129051,24846336
1558129052,28229632
1558129053,25190400
1558129054,28639232
1558129055,24764416
1558129056,28164096
1558129057,25337856
1558129058,23715840
1558129059,27500544
1558129060,24199168
1558129061,27090944
1558129062,30556160
1558129063,24190976
1558129064,28418048
1558129065,25247744
1558129066,28737536
1558129067,25206784
1558129068,28590080
1558129069,23953408
1558129070,27451392
1558129071,24379392
1558129072,27590656
1558129073,24477696
1558129074,28516352
1558129075,24231936
1558129076,27713536
1558129077,24854528
1558129078,28041216
1558129079,24117248
1558129080,27721728
1558129081,24100864
1558129082,26943488
1558129083,30826496
1558129084,24657920
1558129085,23920640
1558129086,26992640
1558129087,22216704
1558129088,25206784
1558129089,23683072
1558129090,26583040
1558129091,31227904
1558129092,24838144
1558129093,28508160
1558129094,24084480
1558129095,27803648
1558129096,24059904
1558129097,28377088
1558129098,25100288
1558129099,28680192
1558129100,23896064
1558129101,27435008
1558129102,23871488
1558129103,27328512
1558129104,24190976
1558129105,27713536
1558129106,24313856
1558129107,27557888
1558129108,24150016
1558129109,26992640
1558129110,30515200
1558129111,25100288
1558129112,28639232
1558129113,24305664
1558129114,27910144
1558129115,24223744
1558129116,28409856
1558129117,25911296
1558129118,29589504
1558129119,25059328
1558129120,23519232
1558129121,26288128
1558129122,30613504
1558129123,25444352
1558129124,29384704
1558129125,23953408
1558129126,27926528
1558129127,25165824
1558129128,28745728
