hash,metric_name,metric_info
6afeb7f66dcfa4530b5f9ccf4c5a5f53d60f1dc5,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'cloud30', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud30', 'beta_kubernetes_io_os': 'linux'}"
3805dd69b32a16237b177c8892c483988a1651f7,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'cloud30', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud30', 'beta_kubernetes_io_os': 'linux'}"
9afc13c1d211d6aba68ea11e3ae373ed3bedf61d,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'cloud30', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud30', 'beta_kubernetes_io_os': 'linux'}"
79b6990d1b76e339ed03ed2552a25ddf2c04e2d5,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'cloud30', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud30', 'beta_kubernetes_io_os': 'linux'}"
8e57a5d2541dfad0be247df7cf2c61aaa078c1b0,go_gc_duration_seconds,"{'role': 'edge-router', 'quantile': '0', 'instance': 'load-balancer', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'load-balancer', 'beta_kubernetes_io_os': 'linux'}"
0c3cc27b613ab175d41959ef881d463c1de42a8b,go_gc_duration_seconds,"{'role': 'edge-router', 'quantile': '0.25', 'instance': 'load-balancer', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'load-balancer', 'beta_kubernetes_io_os': 'linux'}"
83cdd66ef2d3a65b21245c1c65a041c36ffc7322,go_gc_duration_seconds,"{'role': 'edge-router', 'quantile': '0.5', 'instance': 'load-balancer', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'load-balancer', 'beta_kubernetes_io_os': 'linux'}"
6185d1e1ab41570e9a46347428bad3dbce6385c0,go_gc_duration_seconds,"{'role': 'edge-router', 'quantile': '0.75', 'instance': 'load-balancer', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'load-balancer', 'beta_kubernetes_io_os': 'linux'}"
dcd7709e65c192ec6f525c807841e1531659ab84,go_gc_duration_seconds,"{'role': 'edge-router', 'quantile': '1', 'instance': 'load-balancer', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'load-balancer', 'beta_kubernetes_io_os': 'linux'}"
d40f16af285dbb90d20555418fc0485774cdab12,go_gc_duration_seconds,"{'quantile': '0', 'instance': 'prometheus-2', '__name__': 'go_gc_duration_seconds', 'metrica': 'sim', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'prometheus-2', 'beta_kubernetes_io_os': 'linux'}"
b2d9cc945624b82df11623815838057a3b792037,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'prometheus-2', '__name__': 'go_gc_duration_seconds', 'metrica': 'sim', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'prometheus-2', 'beta_kubernetes_io_os': 'linux'}"
ddbad0767b624e0ab607afcf3ad38f526c906358,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'prometheus-2', '__name__': 'go_gc_duration_seconds', 'metrica': 'sim', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'prometheus-2', 'beta_kubernetes_io_os': 'linux'}"
f33e78165c1eb3335bc29e573ec5c377f177788d,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'prometheus-2', '__name__': 'go_gc_duration_seconds', 'metrica': 'sim', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'prometheus-2', 'beta_kubernetes_io_os': 'linux'}"
954b620a4225ed31755e5228b6926d26629de9d6,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'prometheus-2', '__name__': 'go_gc_duration_seconds', 'metrica': 'sim', 'beta_kubernetes_io_arch': 'amd64', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'prometheus-2', 'beta_kubernetes_io_os': 'linux'}"
ee4c998bc5f3e5ec445e6aec1b9729dd30f24666,go_gc_duration_seconds,"{'quantile': '0', 'instance': 'cloud10', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud10', 'beta_kubernetes_io_os': 'linux'}"
db213f846a6e57af7dbb0a04c65513ea0de6f211,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'cloud10', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud10', 'beta_kubernetes_io_os': 'linux'}"
01987e1f9d135baf3e3bb7483bfa8ab07096f69a,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'cloud10', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud10', 'beta_kubernetes_io_os': 'linux'}"
5bd8d559c39e0e52449e5ad2855cc773f27c5c2a,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'cloud10', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud10', 'beta_kubernetes_io_os': 'linux'}"
301fc3117208df8103b8c3c0a9ea4998641ffe5a,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'cloud10', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud10', 'beta_kubernetes_io_os': 'linux'}"
d700aacab8aef6e3d2f7155a794a5feb789f2921,go_gc_duration_seconds,"{'quantile': '0', 'instance': 'cloud11', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud11', 'beta_kubernetes_io_os': 'linux'}"
a61d3cb232ae451bf1ab19b345f1b9d990fb81f0,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'cloud11', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud11', 'beta_kubernetes_io_os': 'linux'}"
3539db96d8a91c37d36755a10b0a3c77dd868e0a,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'cloud11', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud11', 'beta_kubernetes_io_os': 'linux'}"
80f2a9d252fce97cc8ebd115be044c22d56ee705,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'cloud11', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud11', 'beta_kubernetes_io_os': 'linux'}"
0849beb350789eaaf4b02ed3e36d2d0c9a05bc4d,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'cloud11', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud11', 'beta_kubernetes_io_os': 'linux'}"
f099fbbc446646cca581e4adf53bebeeee14577a,go_gc_duration_seconds,"{'quantile': '0', 'instance': 'cloud12', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud12', 'beta_kubernetes_io_os': 'linux'}"
a44d6e482586a8a8fc2f5e69454c4b528dd0f6af,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'cloud12', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud12', 'beta_kubernetes_io_os': 'linux'}"
433402c62a5e20180d10e5359cee389051860ffd,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'cloud12', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud12', 'beta_kubernetes_io_os': 'linux'}"
2a5789667f4aaa894bff54bf8fdf7575e95b4ab3,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'cloud12', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud12', 'beta_kubernetes_io_os': 'linux'}"
cb5ce9f68a0cf7677509ff3e8377bbad8085098c,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'cloud12', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud12', 'beta_kubernetes_io_os': 'linux'}"
40236039bdf5f9165471964d7d872b52ad8894dc,go_gc_duration_seconds,"{'quantile': '0', 'instance': 'cloud13', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud13', 'beta_kubernetes_io_os': 'linux'}"
7ec39178a0b1909d13ca4c73d453ddbc940947d6,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'cloud13', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud13', 'beta_kubernetes_io_os': 'linux'}"
c77833682f681a9c8765b62ebb033541242046d0,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'cloud13', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud13', 'beta_kubernetes_io_os': 'linux'}"
14a410d2bb2dc93092307537c423295968d54998,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'cloud13', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud13', 'beta_kubernetes_io_os': 'linux'}"
5b25307f99465fc27b0d0292c2bba1bfef1222ec,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'cloud13', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud13', 'beta_kubernetes_io_os': 'linux'}"
b031f9cad365e50540074a670c0b507165bb557f,go_gc_duration_seconds,"{'quantile': '0', 'instance': 'cloud14', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud14', 'beta_kubernetes_io_os': 'linux'}"
da2e20c010685833fcdaf1fb87e61e3f73e2cee5,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'cloud14', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud14', 'beta_kubernetes_io_os': 'linux'}"
7a7a030266194453c8f59f7613a909a4a589a536,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'cloud14', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud14', 'beta_kubernetes_io_os': 'linux'}"
62a0f5a85df51f20c137c9e12283dff7c5d54558,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'cloud14', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud14', 'beta_kubernetes_io_os': 'linux'}"
5f2c5a4651042cbc96283674c91040489e9fe362,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'cloud14', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud14', 'beta_kubernetes_io_os': 'linux'}"
20f8c092c0f0e6bdc219f6d4ed84ce689b6aab74,go_gc_duration_seconds,"{'quantile': '0', 'instance': 'cloud15', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud15', 'beta_kubernetes_io_os': 'linux'}"
083035818ed2681d7d4974fddecc6648f80c181c,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'cloud15', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud15', 'beta_kubernetes_io_os': 'linux'}"
dc1563fe8b97ee4c2ce978d879aaee2eb588daec,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'cloud15', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud15', 'beta_kubernetes_io_os': 'linux'}"
9a72d478a03be78813d7c34ebfd38cbed83792e9,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'cloud15', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud15', 'beta_kubernetes_io_os': 'linux'}"
646fae4157ae2db1f414efcf88a07cd42d5da28f,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'cloud15', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud15', 'beta_kubernetes_io_os': 'linux'}"
d57445ceacbfa2c78257216ecedad01dac518180,go_gc_duration_seconds,"{'quantile': '0', 'instance': 'cloud17', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud17', 'beta_kubernetes_io_os': 'linux'}"
5b8b40509eec6fc44b80e2a341c3a54cb33221bc,go_gc_duration_seconds,"{'quantile': '0.25', 'instance': 'cloud17', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud17', 'beta_kubernetes_io_os': 'linux'}"
d44b69d0a52b9d501f5967d2302f64c9b293d1fa,go_gc_duration_seconds,"{'quantile': '0.5', 'instance': 'cloud17', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud17', 'beta_kubernetes_io_os': 'linux'}"
b54fe88ae5dfd895cbc02d86b4bef06cd97dd2e9,go_gc_duration_seconds,"{'quantile': '0.75', 'instance': 'cloud17', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud17', 'beta_kubernetes_io_os': 'linux'}"
794d0fa4471f56a14e155ffe34da0c338748c8d1,go_gc_duration_seconds,"{'quantile': '1', 'instance': 'cloud17', '__name__': 'go_gc_duration_seconds', 'beta_kubernetes_io_arch': 'arm', 'job': 'kubernetes-nodes', 'kubernetes_io_hostname': 'cloud17', 'beta_kubernetes_io_os': 'linux'}"
fb2e87f8aab6f3688fcb8c1cbf8f914fe992735d,go_gc_duration_seconds,"{'job': 'node', 'instance': '192.168.0.107:9100', 'quantile': '0', '__name__': 'go_gc_duration_seconds'}"
