timestamp,value
1558128780,28404968
1558128781,23916168
1558128782,35937712
1558128783,25838656
1558128784,22160576
1558128785,31700112
1558128786,23003160
1558128787,34282728
1558128788,24853072
1558128789,34861584
1558128790,25785584
1558128791,22470984
1558128792,33903928
1558128793,24803384
1558128794,35396520
1558128795,26533904
1558128796,22417264
1558128797,33529504
1558128798,23830496
1558128799,34401432
1558128800,24725440
1558128801,34721368
1558128802,25841216
1558128803,36084528
1558128804,28265640
1558128805,23598488
1558128806,34399744
1558128807,25327104
1558128808,37598992
1558128809,28146984
1558128810,30797360
1558128811,22310552
1558128812,33221576
1558128813,23317096
1558128814,37352648
1558128815,25558440
1558128816,36248992
1558128817,27566288
1558128818,24141768
1558128819,36139024
1558128820,25914016
1558128821,35718640
1558128822,29375656
1558128823,23967000
1558128824,35271792
1558128825,25490672
1558128826,36128656
1558128827,26771496
1558128828,23550904
1558128829,36158752
1558128830,25092640
1558128831,35603688
1558128832,28151896
1558128833,24000944
1558128834,34966384
1558128835,26242424
1558128836,23262912
1558128837,33146184
1558128838,24072920
1558128839,34276048
1558128840,24729712
1558128841,36819968
1558128842,27602296
1558128843,23475984
1558128844,33855304
1558128845,24864472
1558128846,37574224
1558128847,27762880
1558128848,23241560
1558128849,33097216
1558128850,23576512
1558128851,35284272
1558128852,25948736
1558128853,36087288
1558128854,28304296
1558128855,22741056
1558128856,36189504
1558128857,25283432
1558128858,36672896
1558128859,27657928
1558128860,23193920
1558128861,34212072
1558128862,25646480
1558128863,35277040
1558128864,26805504
1558128865,22970824
1558128866,33930976
1558128867,23863552
1558128868,35172584
1558128869,25387864
1558128870,25030576
1558128871,22254384
1558128872,34023672
1558128873,22997488
1558128874,33897576
1558128875,23995240
1558128876,34447296
1558128877,27526040
1558128878,23059048
1558128879,33600944
1558128880,24775296
1558128881,35153784
1558128882,26997400
1558128883,23546784
1558128884,35089568
1558128885,24558392
1558128886,35086544
1558128887,24656824
1558128888,22255424
1558128889,32499576
1558128890,23056616
1558128891,32822760
1558128892,23645208
1558128893,36023448
1558128894,28215184
1558128895,23938592
1558128896,34772512
1558128897,24705504
1558128898,35180968
1558128899,26880752
1558128900,23510552
1558128901,33619992
1558128902,23869432
1558128903,34015520
1558128904,24499992
1558128905,34636544
1558128906,25529616
1558128907,18032456
1558128908,28834472
1558128909,28833368
1558128910,23892304
1558128911,33682984
1558128912,24923032
1558128913,34889616
1558128914,30336800
1558128915,24296136
1558128916,34718296
1558128917,23740328
1558128918,34165168
1558128919,24883184
1558128920,36128904
1558128921,26270144
1558128922,23565528
1558128923,33615440
1558128924,24169560
1558128925,37180832
1558128926,27082072
1558128927,23212920
1558128928,33868256
1558128929,24217352
1558128930,29411632
1558128931,39632408
1558128932,26595552
1558128933,22526592
1558128934,33306016
1558128935,25164872
1558128936,36509816
1558128937,26018776
1558128938,22712104
1558128939,33262048
1558128940,23226952
1558128941,35095104
1558128942,33255344
1558128943,24161888
1558128944,34687456
1558128945,24598808
1558128946,22992352
1558128947,32943080
1558128948,23129544
1558128949,33322920
1558128950,23560832
1558128951,33437560
1558128952,25264768
1558128953,35700256
1558128954,25953512
1558128955,18034464
1558128956,28965088
1558128957,28519800
1558128958,23686992
1558128959,33628272
1558128960,23930032
1558128961,34169376
1558128962,26144104
1558128963,36287160
1558128964,26444432
1558128965,23221992
1558128966,33853320
1558128967,23655528
1558128968,35349776
1558128969,25585080
1558128970,36226864
1558128971,26376992
1558128972,22841384
1558128973,38483928
1558128974,26287248
1558128975,21829936
1558128976,32354400
1558128977,22507984
1558128978,39002456
1558128979,25916816
1558128980,21986272
1558128981,31803752
1558128982,23040440
1558128983,33900688
1558128984,23592432
1558128985,33788760
1558128986,24278664
1558128987,33785904
1558128988,24533480
1558128989,22903408
1558128990,40804312
1558128991,27576984
1558128992,23255640
1558128993,33080160
1558128994,24054208
1558128995,35366896
1558128996,25541856
1558128997,35804184
1558128998,26978808
1558128999,23644520
1558129000,38306248
1558129001,26093320
1558129002,22800528
1558129003,32703600
1558129004,22971424
1558129005,33156504
1558129006,24172024
1558129007,33738624
1558129008,24595424
1558129009,35073096
1558129010,29464328
1558129011,24678848
1558129012,35625440
1558129013,25891640
1558129014,22285488
1558129015,32691528
1558129016,24639408
1558129017,34378136
1558129018,25293840
1558129019,35499944
1558129020,27475704
1558129021,25728440
1558129022,21572456
1558129023,31286008
1558129024,22090928
1558129025,32138936
1558129026,22855768
1558129027,32906960
