timestamp,value
1558128780,112059622200
1558128781,112059630753
1558128782,112059639549
1558128783,112059648346
1558128784,112059656688
1558128785,112059664992
1558128786,112059673838
1558128787,112059681904
1558128788,112059690716
1558128789,112059699022
1558128790,112059707682
1558128791,112059716344
1558128792,112059724421
1558128793,112059732718
1558128794,112059741016
1558128795,112059749351
1558128796,112059757803
1558128797,112059766373
1558128798,112059775412
1558128799,112059784010
1558128800,112059792331
1558128801,112059802821
1558128802,112059821318
1558128803,112060321543
1558128804,112060928746
1558128805,112061800987
1558128806,112062556355
1558128807,112063405469
1558128808,112064384757
1558128809,112065180702
1558128810,112065964761
1558128811,112066781238
1558128812,112067609817
1558128813,112068428064
1558128814,112069330371
1558128815,112070079151
1558128816,112071019069
1558128817,112071959580
1558128818,112072813158
1558128819,112073618248
1558128820,112074439028
1558128821,112075346018
1558128822,112076082576
1558128823,112076849343
1558128824,112077805640
1558128825,112078564501
1558128826,112079622423
1558128827,112080606539
1558128828,112081728042
1558128829,112082843158
1558128830,112083958198
1558128831,112085062140
1558128832,112086225792
1558128833,112087406680
1558128834,112088480066
1558128835,112089630900
1558128836,112090920728
1558128837,112092162707
1558128838,112092303107
1558128839,112092311169
1558128840,112093339770
1558128841,112094276800
1558128842,112095500969
1558128843,112096670398
1558128844,112097746954
1558128845,112098932809
1558128846,112100123206
1558128847,112101496073
1558128848,112102622602
1558128849,112103911105
1558128850,112105238674
1558128851,112106687783
1558128852,112108062170
1558128853,112109354598
1558128854,112110582753
1558128855,112111884194
1558128856,112113274303
1558128857,112114602864
1558128858,112115995967
1558128859,112117261656
1558128860,112118603499
1558128861,112119930121
1558128862,112121196938
1558128863,112122548423
1558128864,112123853020
1558128865,112125156513
1558128866,112126610609
1558128867,112127939748
1558128868,112129326133
1558128869,112130804533
1558128870,112132137182
1558128871,112133560949
1558128872,112135071887
1558128873,112136499730
1558128874,112137895905
1558128875,112139279945
1558128876,112140607393
1558128877,112142039146
1558128878,112143472419
1558128879,112144826770
1558128880,112146108075
1558128881,112147516372
1558128882,112148917773
1558128883,112150441297
1558128884,112151814798
1558128885,112153274617
1558128886,112154589279
1558128887,112156162240
1558128888,112157611821
1558128889,112158892275
1558128890,112159968618
1558128891,112161378963
1558128892,112162846899
1558128893,112164308596
1558128894,112165728298
1558128895,112167207735
1558128896,112168641168
1558128897,112170058316
1558128898,112171365200
1558128899,112172711758
1558128900,112173912096
1558128901,112175170498
1558128902,112176537218
1558128903,112177921040
1558128904,112179291609
1558128905,112180587407
1558128906,112181901430
1558128907,112183174038
1558128908,112184483672
1558128909,112185767612
1558128910,112187064996
1558128911,112188204925
1558128912,112189471092
1558128913,112190651254
1558128914,112192125062
1558128915,112193447383
1558128916,112194652217
1558128917,112195923398
1558128918,112197114236
1558128919,112198330810
1558128920,112199547670
1558128921,112200968962
1558128922,112202278263
1558128923,112203673291
1558128924,112205105067
1558128925,112206394986
1558128926,112207833717
1558128927,112209160761
1558128928,112210494729
1558128929,112211762405
1558128930,112213227562
1558128931,112214605148
1558128932,112215995225
1558128933,112217435475
1558128934,112218616884
1558128935,112220063841
1558128936,112221466565
1558128937,112222746622
1558128938,112224177293
1558128939,112225628706
1558128940,112227099993
1558128941,112228466050
1558128942,112229912802
1558128943,112231215294
1558128944,112232589033
1558128945,112234044696
1558128946,112235471357
1558128947,112236832771
1558128948,112238094081
1558128949,112239337099
1558128950,112240694916
1558128951,112242097596
1558128952,112243304930
1558128953,112244557886
1558128954,112246003228
1558128955,112247341473
1558128956,112248438834
1558128957,112249803574
1558128958,112251207518
1558128959,112252568573
1558128960,112253887813
1558128961,112255351080
1558128962,112256723794
1558128963,112258033403
1558128964,112259308393
1558128965,112260683507
1558128966,112262042125
1558128967,112263406148
1558128968,112264437834
1558128969,112265693023
1558128970,112266973695
1558128971,112268340037
1558128972,112269740165
1558128973,112271090261
1558128974,112272372885
1558128975,112273798101
1558128976,112275214241
